key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
3342	120	3339	Gin..r H.,Jin..r H.	0	 /$gk: [[ergasia]]$/	 /$gk: [[ergasia]]$/	ergasia	655a	14	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3342.html	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	-	εργασια	[εργασια]		"<span style=""opacity:0.7"">[εργασια]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B3%CE%B1%CF%83%CE%B9%CE%B1"">εργασια</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655a	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	ϭⲓⲛⲣ ϩ., ϫⲓⲛⲣ ϩ.	1
3343	120	0	T H.	0	give work, employment	give work, employment		655a	15	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3343.html	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	-		give work, employment	give work, employment	give work, employment	give work, employment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=655a	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	0
3100	122	0		99	cut, slay	cut, slay		590b	1	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3100.html					HEADER		cut, slay	cut, slay	cut, slay	cut, slay	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=590b											0
7428	122	3100		99	With following preposition:	With following preposition:		591a	2	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7428.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591a											1
7429	122	7428	^^^ e-	0	for	for		591a	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7429.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		for	for	for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
7430	122	7428	^^^ eJn-	0	on	on		591a	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7430.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-		on	on	on	on	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591a	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	2
7431	122	7428	^^^ n- *^dat^*	0				591a	5	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7431.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat} (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591a	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	2
7432	122	7428	(S) ^^^ Hn-	0	with	with		591a	6	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7432.html	(S) <i><b>c</b></i> ϩⲛ-	(S) <i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	(S) ϩⲛ- (c)	-		with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591a	ϩⲛ- (c)										2
7433	122	3100		99	With following adverb:	With following adverb:		591b	7	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7433.html					HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b											1
7434	122	7433	^^^ ebol	0	cut, cut off, decide, be severe |$ {intr:} |$ {qual:} |$ {tr:} /$gk: [[apokoptein]]$/	cut, cut off, decide, be severe |$ {intr:} |$ {qual:} |$ {tr:} /$gk: [[apokoptein]]$/	apokoptein	591b	8	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7434.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-	αποκοπτειν	"cut, cut off, decide, be severe
― <b>intr:</b>
― <b>qual:</b>
― <b>tr:</b> [αποκοπτειν]"	"cut, cut off, decide, be severe
― <b>intr:</b>
― <b>qual:</b>
― <b>tr:</b>"	"cut, cut off, decide, be severe
― <b>intr:</b>
― <b>qual:</b>
― <b>tr:</b> <span style=""opacity:0.7"">[αποκοπτειν]</span>"	"cut, cut off, decide, be severe
― <b>intr:</b>
― <b>qual:</b>
― <b>tr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%BF%CE%BA%CE%BF%CF%80%CF%84%CE%B5%CE%B9%CE%BD"">αποκοπτειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	2
7435	122	7434	^^^ *^[ebol]^* e-	0	for	for		591b	9	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7435.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	-		for	for	for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ- (c)	3
7436	122	7434	^^^ *^[ebol]^* eJn-	0	decide upon, condemn	decide upon, condemn		591b	10	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7436.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	-		decide upon, condemn	decide upon, condemn	decide upon, condemn	decide upon, condemn	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	3
7437	122	7434	^^^ *^[ebol]^* n-	0	from	from		591b	11	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7437.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	-		from	from	from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	3
7438	122	7434	(B) ^^^ *^[ebol]^* oube-	0	against	against		591b	12	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7438.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲟⲩⲃⲉ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲟⲩⲃⲉ-	{ⲉⲃⲟⲗ} ⲟⲩⲃⲉ- (c)	(B) {ⲉⲃⲟⲗ} ⲟⲩⲃⲉ- (c)	-		against	against	against	against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b						{ⲉⲃⲟⲗ} ⲟⲩⲃⲉ- (c)					3
7439	122	7434	^^^ *^[ebol]^* Hi-	0	from, from out	from, from out		591b	13	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7439.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	-		from, from out	from, from out	from, from out	from, from out	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ- (c)	3
7440	122	7434	^^^ *^[ebol]^* Hn-,^^^ *^[ebol]^* Ken-	0	(as last)	(as last)		591b	14	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7440.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-, <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-, <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	-		<i>as last</i>	<i>as last</i>	<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=591b	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	3
3101	122	3100	(S,A,B,F) ^^	1	thing cut, (esp of sacrifice) /$gk: [[quma, sfagion]]$/ | (as adj) /$gk: [[tmhtos]]$/	thing cut, (esp of sacrifice) /$gk: [[quma, sfagion]]$/ | (as adj) /$gk: [[tmhtos]]$/	quma, sfagion, tmhtos	592a	15	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3101.html	(S, A, B, F) ―	(S, A, B, F) ―	―	(S, A, B, F) ― (ⲡ)	noun male	θυμα, σφαγιον, τμητοσ	"thing cut, <i>esp of sacrifice</i> [θυμα, σφαγιον]
<i>as adj</i> [τμητοσ]"	"thing cut, <i>esp of sacrifice</i> 
<i>as adj</i>"	"thing cut, <i>esp of sacrifice</i> <span style=""opacity:0.7"">[θυμα, σφαγιον]</span>
<i>as adj</i> <span style=""opacity:0.7"">[τμητοσ]</span>"	"thing cut, <i>esp of sacrifice</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%85%CE%BC%CE%B1"">θυμα</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CF%86%CE%B1%CE%B3%CE%B9%CE%BF%CE%BD"">σφαγιον</a>]</span>
<i>as adj</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%BC%CE%B7%CF%84%CE%BF%CF%83"">τμητοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592a	― (ⲡ)			― (ⲡ)		― (ⲡ)	― (ⲡ)				1
3102	122	3100	(S,B,F) ^^ ebol	1	cutting out, off, excomunication /$gk: [[tomh, apotomia]]$/	cutting out, off, excomunication /$gk: [[tomh, apotomia]]$/	tomh, apotomia	592a	16	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3102.html	(S, B, F) ― ⲉⲃⲟⲗ	(S, B, F) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(S, B, F) ― ⲉⲃⲟⲗ (ⲡ)	noun male	τομη, αποτομια	cutting out, off, excomunication [τομη, αποτομια]	cutting out, off, excomunication	"cutting out, off, excomunication <span style=""opacity:0.7"">[τομη, αποτομια]</span>"	"cutting out, off, excomunication <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%BF%CE%BC%CE%B7"">τομη</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%BF%CF%84%CE%BF%CE%BC%CE%B9%CE%B1"">αποτομια</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592a	― ⲉⲃⲟⲗ (ⲡ)					― ⲉⲃⲟⲗ (ⲡ)	― ⲉⲃⲟⲗ (ⲡ)				1
3103	122	3100	(S) atS.	0	uncut	uncut		592a	17	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3103.html	(S) ⲁⲧϣ.	(S) ⲁⲧϣ.	ⲁⲧϣ.	(S) ⲁⲧϣ.	-		uncut	uncut	uncut	uncut	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592a	ⲁⲧϣ.										1
3104	122	3100	(F) metS. ebol	0	severity	severity		592a	18	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3104.html	(F) ⲙⲉⲧϣ. ⲉⲃⲟⲗ	(F) ⲙⲉⲧϣ. ⲉⲃⲟⲗ	ⲙⲉⲧϣ. ⲉⲃⲟⲗ	(F) ⲙⲉⲧϣ. ⲉⲃⲟⲗ	-		severity	severity	severity	severity	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592a							ⲙⲉⲧϣ. ⲉⲃⲟⲗ				1
3105	122	3100	(S,A,B,F) reFS.	0	cutter	cutter		592a	19	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3105.html	(S, A, B, F) ⲣⲉϥϣ.	(S, A, B, F) ⲣⲉϥϣ.	ⲣⲉϥϣ.	(S, A, B, F) ⲣⲉϥϣ.	-		cutter	cutter	cutter	cutter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592a	ⲣⲉϥϣ.			ⲣⲉϥϣ.		ⲣⲉϥϣ.	ⲣⲉϥϣ.				1
3106	122	3100	(S,B) GinS. ebol,JinS. ebol	0	cutting off, slaying	cutting off, slaying		592b	20	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3106.html	(S, B) ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ	(S, B) ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ	ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ	(S, B) ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ	-		cutting off, slaying	cutting off, slaying	cutting off, slaying	cutting off, slaying	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592b	ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ					ϭⲓⲛϣ. ⲉⲃⲟⲗ, ϫⲓⲛϣ. ⲉⲃⲟⲗ					1
3107	122	0		99	be cut short, want, lack	be cut short, want, lack		592b	21	2010-03-15	2010-03-15	vagrant	vagrant	https://pishoyg.github.io/crum/3107.html					HEADER		be cut short, want, lack	be cut short, want, lack	be cut short, want, lack	be cut short, want, lack	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592b											0
7441	122	3107		99	With following preposition or adverb:	With following preposition or adverb:		592b	22	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7441.html					HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592b											1
7442	122	7441	^^^ e-	0	lack for	lack for		592b	23	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7442.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		lack for	lack for	lack for	lack for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
7443	122	7441	^^^ n-	0	(as last)	(as last)		592b	24	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7443.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		<i>as last</i>	<i>as last</i>	<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=592b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	2
7444	122	7441	(S) ^^^ Ha-	0	because of	because of		593a	25	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7444.html	(S) <i><b>c</b></i> ϩⲁ-	(S) <i><b>c</b></i> ϩⲁ-	ϩⲁ- (c)	(S) ϩⲁ- (c)	-		because of	because of	because of	because of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	ϩⲁ- (c)										2
7445	122	7441	^^^ Hn-,^^^ Ken-	0	be lasking in, in need of	be lasking in, in need of		593a	26	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7445.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-		be lasking in, in need of	be lasking in, in need of	be lasking in, in need of	be lasking in, in need of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	2
7446	122	7441	(S) ^^^ ebol	0	(as [S.])	(as [S.])		593a	27	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7446.html	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S) ⲉⲃⲟⲗ (c)	-		<i>as ϣ.</i>	<i>as ϣ.</i>	<i>as ϣ.</i>	<i>as ϣ.</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	ⲉⲃⲟⲗ (c)										2
3108	122	3107	(S,A,F) ^^	1	need, shortage /$gk: [[usterhma, ellatwma]]$/	need, shortage /$gk: [[usterhma, ellatwma]]$/	usterhma, ellatwma	593a	28	2010-03-15	2010-03-15	vagrant	vagrant	https://pishoyg.github.io/crum/3108.html	(S, A, F) ―	(S, A, F) ―	―	(S, A, F) ― (ⲡ)	noun male	υστερημα, ελλατωμα	need, shortage [υστερημα, ελλατωμα]	need, shortage	"need, shortage <span style=""opacity:0.7"">[υστερημα, ελλατωμα]</span>"	"need, shortage <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%85%CF%83%CF%84%CE%B5%CF%81%CE%B7%CE%BC%CE%B1"">υστερημα</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CE%BB%CE%BB%CE%B1%CF%84%CF%89%CE%BC%CE%B1"">ελλατωμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	― (ⲡ)			― (ⲡ)			― (ⲡ)				1
3109	122	3107	(S) atS.	0	without shortage	without shortage		593a	29	2010-03-15	2010-03-15	vagrant	vagrant	https://pishoyg.github.io/crum/3109.html	(S) ⲁⲧϣ.	(S) ⲁⲧϣ.	ⲁⲧϣ.	(S) ⲁⲧϣ.	-		without shortage	without shortage	without shortage	without shortage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	ⲁⲧϣ.										1
3110	122	3107	(S) Saatn- (S,Sf,A) Satn- (S,F) Sate- (B,F) Saten-	9	short of, excepting, minus /$gk: [[plhn, xwris]]$/	short of, excepting, minus /$gk: [[plhn, xwris]]$/	plhn, xwris	593a	30	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3110.html	"(S) ϣⲁⲁⲧⲛ-
(S, Sf, A) ϣⲁⲧⲛ-
(S, F) ϣⲁⲧⲉ-
(B, F) ϣⲁⲧⲉⲛ-"	"(S) ϣⲁⲁⲧⲛ-
(S, Sf, A) ϣⲁⲧⲛ-
(S, F) ϣⲁⲧⲉ-
(B, F) ϣⲁⲧⲉⲛ-"	ϣⲁⲁⲧⲛ-, ϣⲁⲧⲛ-, ϣⲁⲧⲉ-, ϣⲁⲧⲉⲛ-	"(S) ϣⲁⲁⲧⲛ- (prep.)
(S, Sf, A) ϣⲁⲧⲛ- (prep.)
(S, F) ϣⲁⲧⲉ- (prep.)
(B, F) ϣⲁⲧⲉⲛ- (prep.)"	preposition	πλην, χωρισ	short of, excepting, minus [πλην, χωρισ]	short of, excepting, minus	"short of, excepting, minus <span style=""opacity:0.7"">[πλην, χωρισ]</span>"	"short of, excepting, minus <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%BB%CE%B7%CE%BD"">πλην</a>, <a href=""https://logeion.uchicago.edu/%CF%87%CF%89%CF%81%CE%B9%CF%83"">χωρισ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593a	"ϣⲁⲁⲧⲛ- (prep.)
ϣⲁⲧⲛ- (prep.)
ϣⲁⲧⲉ- (prep.)"		ϣⲁⲧⲛ- (prep.)	ϣⲁⲧⲛ- (prep.)		ϣⲁⲧⲉⲛ- (prep.)	"ϣⲁⲧⲉ- (prep.)
ϣⲁⲧⲉⲛ- (prep.)"				1
3111	122	3110	(B) S. kekouJi	0	except a little more, almost	except a little more, almost		593b	31	2010-03-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/3111.html	(B) ϣ. ⲕⲉⲕⲟⲩϫⲓ	(B) ϣ. ⲕⲉⲕⲟⲩϫⲓ	ϣ. ⲕⲉⲕⲟⲩϫⲓ	(B) ϣ. ⲕⲉⲕⲟⲩϫⲓ	-		except a little more, almost	except a little more, almost	except a little more, almost	except a little more, almost	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=593b						ϣ. ⲕⲉⲕⲟⲩϫⲓ					2
