key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8614	2581	8609	(B) ^^^ eHrhi eJn-	0				823a	6	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8614.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	(B) ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a						ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)					1
8615	2581	8609	(B) ^^^ n- *^dat^*	0				823a	7	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8615.html	(B) <i><b>c</b></i> ⲛ- {dat}	(B) <i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat} (c)	(B) ⲛ- {dat} (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a						ⲛ- {dat} (c)					1
8616	2581	8609	^^^ Hn-,^^^ Ken-	0				823a	8	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8616.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
8617	2581	8609	(S) ^^^ Hitn-	0				823a	9	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8617.html	(S) <i><b>c</b></i> ϩⲓⲧⲛ-	(S) <i><b>c</b></i> ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	(S) ϩⲓⲧⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a	ϩⲓⲧⲛ- (c)										1
8618	2581	8609	(B) ^^^ HiJen-	0				823a	10	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8618.html	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	ϩⲓϫⲉⲛ- (c)	(B) ϩⲓϫⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a						ϩⲓϫⲉⲛ- (c)					1
4025	2581	0	(S,A,sA,B,F) ^^	1	wrath /$gk: [[qumos, orgh, apeilh]]$/	wrath /$gk: [[qumos, orgh, apeilh]]$/	qumos, orgh, apeilh	823a	11	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4025.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	―	(S, A, sA, B, F) ― (ⲡ)	noun male	θυμοσ, οργη, απειλη	wrath [θυμοσ, οργη, απειλη]	wrath	"wrath <span style=""opacity:0.7"">[θυμοσ, οργη, απειλη]</span>"	"wrath <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%85%CE%BC%CE%BF%CF%83"">θυμοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CF%81%CE%B3%CE%B7"">οργη</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%B5%CE%B9%CE%BB%CE%B7"">απειλη</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823a	― (ⲡ)			― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)				0
4026	2581	0	(S,B) atG.,atJ.	0	unangered, not to be angered	unangered, not to be angered		823b	12	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4026.html	(S, B) ⲁⲧϭ., ⲁⲧϫ.	(S, B) ⲁⲧϭ., ⲁⲧϫ.	ⲁⲧϭ., ⲁⲧϫ.	(S, B) ⲁⲧϭ., ⲁⲧϫ.	-		unangered, not to be angered	unangered, not to be angered	unangered, not to be angered	unangered, not to be angered	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b	ⲁⲧϭ., ⲁⲧϫ.					ⲁⲧϭ., ⲁⲧϫ.					0
4027	2581	0	(S,A,B) reFG.,reFJ.	0	wrathful person /$gk: [[qumwdhs, orgilos]]$/	wrathful person /$gk: [[qumwdhs, orgilos]]$/	qumwdhs, orgilos	823b	13	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4027.html	(S, A, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	(S, A, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	(S, A, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	-	θυμωδησ, οργιλοσ	wrathful person [θυμωδησ, οργιλοσ]	wrathful person	"wrathful person <span style=""opacity:0.7"">[θυμωδησ, οργιλοσ]</span>"	"wrathful person <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%85%CE%BC%CF%89%CE%B4%CE%B7%CF%83"">θυμωδησ</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CF%81%CE%B3%CE%B9%CE%BB%CE%BF%CF%83"">οργιλοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b	ⲣⲉϥϭ., ⲣⲉϥϫ.			ⲣⲉϥϭ., ⲣⲉϥϫ.		ⲣⲉϥϭ., ⲣⲉϥϫ.					0
4028	2581	0	(S,A,B,F) T G.,T J.	0	cause anger, provoke	cause anger, provoke		823b	14	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4028.html	(S, A, B, F) ϯ ϭ., ϯ ϫ.	(S, A, B, F) ϯ ϭ., ϯ ϫ.	ϯ ϭ., ϯ ϫ.	(S, A, B, F) ϯ ϭ., ϯ ϫ.	-		cause anger, provoke	cause anger, provoke	cause anger, provoke	cause anger, provoke	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b	ϯ ϭ., ϯ ϫ.			ϯ ϭ., ϯ ϫ.		ϯ ϭ., ϯ ϫ.	ϯ ϭ., ϯ ϫ.				0
4029	2581	0	(S) Gnat (F) Gnet,Jnet	0	be wroth /$gk: [[parojunein]]$/ | (as nn) /$gk: [[qumos]]$/	be wroth /$gk: [[parojunein]]$/ | (as nn) /$gk: [[qumos]]$/	parojunein, qumos	823b	15	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4029.html	"(S) ϭⲛⲁⲧ
(F) ϭⲛⲉⲧ, ϫⲛⲉⲧ"	"(S) ϭⲛⲁⲧ
(F) ϭⲛⲉⲧ, ϫⲛⲉⲧ"	ϭⲛⲁⲧ, ϭⲛⲉⲧ, ϫⲛⲉⲧ	"(S) ϭⲛⲁⲧ
(F) ϭⲛⲉⲧ, ϫⲛⲉⲧ"	-	παροξυνειν, θυμοσ	"be wroth [παροξυνειν]
<i>as nn</i> [θυμοσ]"	"be wroth 
<i>as nn</i>"	"be wroth <span style=""opacity:0.7"">[παροξυνειν]</span>
<i>as nn</i> <span style=""opacity:0.7"">[θυμοσ]</span>"	"be wroth <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%BF%CE%BE%CF%85%CE%BD%CE%B5%CE%B9%CE%BD"">παροξυνειν</a>]</span>
<i>as nn</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%85%CE%BC%CE%BF%CF%83"">θυμοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b	ϭⲛⲁⲧ						ϭⲛⲉⲧ, ϫⲛⲉⲧ				0
4030	2581	0	(F) JinT,JenT	4	wrath /$gk: [[qumos, orgh]]$/	wrath /$gk: [[qumos, orgh]]$/	qumos, orgh	823b	16	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4030.html	(F) ϫⲓⲛϯ, ϫⲉⲛϯ	(F) ϫⲓⲛϯ, ϫⲉⲛϯ	ϫⲓⲛϯ, ϫⲉⲛϯ	(F) ϫⲓⲛϯ, ϫⲉⲛϯ (ⲧ)	noun female	θυμοσ, οργη	wrath [θυμοσ, οργη]	wrath	"wrath <span style=""opacity:0.7"">[θυμοσ, οργη]</span>"	"wrath <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%85%CE%BC%CE%BF%CF%83"">θυμοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CF%81%CE%B3%CE%B7"">οργη</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b							ϫⲓⲛϯ, ϫⲉⲛϯ (ⲧ)				0
4031	2590	0	reFG.	0	drummer, singer	drummer, singer		824b	1	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4031.html	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	-		drummer, singer	drummer, singer	drummer, singer	drummer, singer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=824b	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	0
4042	2610	0	(S) GrmpSan (Sf) GerepSan (B) GrompSal,GrempSal (F) GrempSal	4	turtledove	turtledove		828b	1	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4042.html	"(S) ϭⲣⲙⲡϣⲁⲛ
(Sf) ϭⲉⲣⲉⲡϣⲁⲛ
(B) ϭⲣⲟⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ
(F) ϭⲣⲉⲙⲡϣⲁⲗ"	"(S) ϭⲣⲙⲡϣⲁⲛ
(Sf) ϭⲉⲣⲉⲡϣⲁⲛ
(B) ϭⲣⲟⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ
(F) ϭⲣⲉⲙⲡϣⲁⲗ"	ϭⲣⲙⲡϣⲁⲛ, ϭⲉⲣⲉⲡϣⲁⲛ, ϭⲣⲟⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ	"(S) ϭⲣⲙⲡϣⲁⲛ (ⲧ)
(Sf) ϭⲉⲣⲉⲡϣⲁⲛ (ⲧ)
(B) ϭⲣⲟⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ (ⲧ)
(F) ϭⲣⲉⲙⲡϣⲁⲗ (ⲧ)"	noun female		turtledove	turtledove	turtledove	turtledove	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=828b	ϭⲣⲙⲡϣⲁⲛ (ⲧ)		ϭⲉⲣⲉⲡϣⲁⲛ (ⲧ)			ϭⲣⲟⲙⲡϣⲁⲗ, ϭⲣⲉⲙⲡϣⲁⲗ (ⲧ)	ϭⲣⲉⲙⲡϣⲁⲗ (ⲧ)				0
4043	2610	0	(sA) GrampHet	0	white dove	white dove		828b	2	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4043.html	(sA) ϭⲣⲁⲙⲡϩⲉⲧ	(sA) ϭⲣⲁⲙⲡϩⲉⲧ	ϭⲣⲁⲙⲡϩⲉⲧ	(sA) ϭⲣⲁⲙⲡϩⲉⲧ	-		white dove	white dove	white dove	white dove	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=828b					ϭⲣⲁⲙⲡϩⲉⲧ						0
4044	2610	0	(S) Gro$^o^$mpe,grompe (Sa) krampe	1	(vessel in form of dove /*?*/)	(vessel in form of dove /*?*/)		828b	3	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4044.html	"(S) ϭⲣⲟ(ⲟ)ⲙⲡⲉ, ⲅⲣⲟⲙⲡⲉ
(Sa) ⲕⲣⲁⲙⲡⲉ"	"(S) ϭⲣⲟ(ⲟ)ⲙⲡⲉ, ⲅⲣⲟⲙⲡⲉ
(Sa) ⲕⲣⲁⲙⲡⲉ"	ϭⲣⲟⲙⲡⲉ, ϭⲣⲟⲟⲙⲡⲉ, ⲅⲣⲟⲙⲡⲉ, ⲕⲣⲁⲙⲡⲉ	"(S) ϭⲣⲟⲙⲡⲉ, ϭⲣⲟⲟⲙⲡⲉ, ⲅⲣⲟⲙⲡⲉ (ⲡ)
(Sa) ⲕⲣⲁⲙⲡⲉ (ⲡ)"	noun male		<i>vessel in form of dove (?)</i>	<i>vessel in form of dove (?)</i>	<i>vessel in form of dove (?)</i>	<i>vessel in form of dove (?)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=828b	ϭⲣⲟⲙⲡⲉ, ϭⲣⲟⲟⲙⲡⲉ, ⲅⲣⲟⲙⲡⲉ (ⲡ)	ⲕⲣⲁⲙⲡⲉ (ⲡ)									0
4045	2612	0	(sA) r G.	0	form, be crown	form, be crown		829a	1	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4045.html	(sA) ⲣ ϭ.	(sA) ⲣ ϭ.	ⲣ ϭ.	(sA) ⲣ ϭ.	-		form, be crown	form, be crown	form, be crown	form, be crown	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829a					ⲣ ϭ.						0
4046	2612	0	(sA) Ji G.	0	be crowned	be crowned		829a	2	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4046.html	(sA) ϫⲓ ϭ.	(sA) ϫⲓ ϭ.	ϫⲓ ϭ.	(sA) ϫⲓ ϭ.	-		be crowned	be crowned	be crowned	be crowned	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829a					ϫⲓ ϭ.						0
9025	2612	0	(sA) JaiG.	0	crown-bearing	crown-bearing		829a	3	2014-08-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/9025.html	(sA) ϫⲁⲓϭ.	(sA) ϫⲁⲓϭ.	ϫⲁⲓϭ.	(sA) ϫⲁⲓϭ.	-		crown-bearing	crown-bearing	crown-bearing	crown-bearing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829a					ϫⲁⲓϭ.						0
4047	2614	0	(S) atG.	0	without knife	without knife		829b	1	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4047.html	(S) ⲁⲧϭ.	(S) ⲁⲧϭ.	ⲁⲧϭ.	(S) ⲁⲧϭ.	-		without knife	without knife	without knife	without knife	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ⲁⲧϭ.										0
8625	2617	0		99	intr :	intr :		829b	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8625.html					HEADER		intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b											0
8626	2617	8625	^^^ e-	0				829b	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8626.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8627	2617	8625	^^^ n-	0				829b	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8627.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
8628	2617	8625	^^^ Ken-	0				829b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8628.html	<i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϧⲉⲛ-	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	1
8629	2617	8625	^^^ ebol Ha-	0				829b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8629.html	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ- (c)	1
8830	2617	0		99		qual :		829b	6	2011-01-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8830.html					HEADER		qual :	qual :	qual :	qual :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b											0
8831	2617	8830	^^^ n-	0				829b	7	2011-01-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8831.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
4048	2617	0	(S,B,F) ^^	1	want, need /$gk: [[usterhma, endeia, htthma]]$/	want, need /$gk: [[usterhma, endeia, htthma]]$/	usterhma, endeia, htthma	829b	8	2010-04-01	2010-04-01	vagrant	vagrant	https://pishoyg.github.io/crum/4048.html	(S, B, F) ―	(S, B, F) ―	―	(S, B, F) ― (ⲡ)	noun male	υστερημα, ενδεια, ηττημα	want, need [υστερημα, ενδεια, ηττημα]	want, need	"want, need <span style=""opacity:0.7"">[υστερημα, ενδεια, ηττημα]</span>"	"want, need <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%85%CF%83%CF%84%CE%B5%CF%81%CE%B7%CE%BC%CE%B1"">υστερημα</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CE%B4%CE%B5%CE%B9%CE%B1"">ενδεια</a>, <a href=""https://logeion.uchicago.edu/%CE%B7%CF%84%CF%84%CE%B7%CE%BC%CE%B1"">ηττημα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=829b	― (ⲡ)					― (ⲡ)	― (ⲡ)				0
8630	2617	4048	(S) ^^^ n-	0	want of	want of		830a	9	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8630.html	(S) <i><b>c</b></i> ⲛ-	(S) <i><b>c</b></i> ⲛ-	ⲛ- (c)	(S) ⲛ- (c)	-		want of	want of	want of	want of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=830a	ⲛ- (c)										1
4049	2617	0	(B) atG.	0	without needs	without needs		830a	10	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4049.html	(B) ⲁⲧϭ.	(B) ⲁⲧϭ.	ⲁⲧϭ.	(B) ⲁⲧϭ.	-		without needs	without needs	without needs	without needs	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=830a						ⲁⲧϭ.					0
4050	2617	0	(S) r G.	0	be in want /$gk: [[endein, xreian exein]]$/	be in want /$gk: [[endein, xreian exein]]$/	endein, xreian exein	830a	11	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4050.html	(S) ⲣ ϭ.	(S) ⲣ ϭ.	ⲣ ϭ.	(S) ⲣ ϭ.	-	ενδειν, χρειαν εχειν	be in want [ενδειν, χρειαν εχειν]	be in want	"be in want <span style=""opacity:0.7"">[ενδειν, χρειαν εχειν]</span>"	"be in want <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CE%B4%CE%B5%CE%B9%CE%BD"">ενδειν</a>, <a href=""https://logeion.uchicago.edu/%CF%87%CF%81%CE%B5%CE%B9%CE%B1%CE%BD"">χρειαν</a> <a href=""https://logeion.uchicago.edu/%CE%B5%CF%87%CE%B5%CE%B9%CE%BD"">εχειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=830a	ⲣ ϭ.										0
8631	2617	4050	^^^ n-	0				830a	12	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8631.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=830a	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
8632	2617	4050	^^^ Hn-	0				830a	13	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8632.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=830a	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
8894	2623	0	maJ..Gos.	0				832a	1	2012-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8894.html	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=832a	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	ⲙⲁϫϭⲟⲥ.	0
8895	2623	0	..Gis.-,..Jes.-	0				832a	2	2012-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/8895.html	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=832a	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	ϭⲓⲥ.-, ϫⲉⲥ.-	0
4065	2626	0	(B) atJ.	0	without storm, unperturbed	without storm, unperturbed		832b	1	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4065.html	(B) ⲁⲧϫ.	(B) ⲁⲧϫ.	ⲁⲧϫ.	(B) ⲁⲧϫ.	-		without storm, unperturbed	without storm, unperturbed	without storm, unperturbed	without storm, unperturbed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=832b						ⲁⲧϫ.					0
8634	2633	0		99	With following preposition:	With following preposition:		833b	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8634.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=833b											0
8635	2633	8634	(S) ^^^ e-	0				833b	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8635.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S) ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=833b	ⲉ- (c)										1
8636	2633	8634	^^^ n-	0				833b	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8636.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=833b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
8637	2633	8634	^^^ naHrn-	0				833b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8637.html	<i><b>c</b></i> ⲛⲁϩⲣⲛ-	<i><b>c</b></i> ⲛⲁϩⲣⲛ-	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=833b	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	ⲛⲁϩⲣⲛ- (c)	1
8638	2633	8634	^^^ Ha-	0				833b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8638.html	<i><b>c</b></i> ϩⲁ-	<i><b>c</b></i> ϩⲁ-	ϩⲁ- (c)	ϩⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=833b	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	1
