key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4010	47	0	Gn Hht,Jem Hht	0	find heart, learn wisdom /$gk: [[fronein, sunienai]]$/	find heart, learn wisdom /$gk: [[fronein, sunienai]]$/	fronein, sunienai	820b	7	2010-04-01	1900-01-01	vagrant		ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	"<span class=""word""><span class=""spelling"">ϭⲛ ϩⲏⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϫⲉⲙ ϩⲏⲧ</span></span>"	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	"<span class=""word""><span class=""spelling"">ϭⲛ ϩⲏⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϫⲉⲙ ϩⲏⲧ</span></span>"	-	φρονειν, συνιεναι	find heart, learn wisdom [φρονειν, συνιεναι]	find heart, learn wisdom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=820b	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	ϭⲛ ϩⲏⲧ, ϫⲉⲙ ϩⲏⲧ	0
4011	47	0	(S,B) ^^	1	finding, thing found /$gk: [[euresis, eurhma]]$/	finding, thing found /$gk: [[euresis, eurhma]]$/	euresis, eurhma	820b	8	2010-04-01	1900-01-01	vagrant		(S, B) ―	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span></span>"	―	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">―</span> <span class=""type S B"">(ⲡ)</span></span>"	noun male	ευρεσισ, ευρημα	finding, thing found [ευρεσισ, ευρημα]	finding, thing found	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=820b	― (ⲡ)					― (ⲡ)					0
4012	47	0	(B) atJ.	0	not to be found	not to be found		820b	9	2010-04-01	1900-01-01	vagrant		(B) ⲁⲧϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲧϫ.</span></span>"	ⲁⲧϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲧϫ.</span></span>"	-		not to be found	not to be found	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=820b						ⲁⲧϫ.					0
4013	47	0	(B) metJ.	0	existence	existence		820b	10	2010-04-01	1900-01-01	vagrant		(B) ⲙⲉⲧϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲉⲧϫ.</span></span>"	ⲙⲉⲧϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲉⲧϫ.</span></span>"	-		existence	existence	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=820b						ⲙⲉⲧϫ.					0
4014	47	0	reFG.,reFJ.	0	finder /$gk: [[eureths]]$/	finder /$gk: [[eureths]]$/	eureths	820b	11	2010-04-01	1900-01-01	vagrant		ⲣⲉϥϭ., ⲣⲉϥϫ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϭ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲣⲉϥϫ.</span></span>"	ⲣⲉϥϭ., ⲣⲉϥϫ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϭ.</span><span class=""spelling-comma"">, </span><span class=""spelling"">ⲣⲉϥϫ.</span></span>"	-	ευρετησ	finder [ευρετησ]	finder	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=820b	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	0
4015	47	0	(B) JinJ.	0	act of finding	act of finding		821a	12	2010-04-01	1900-01-01	vagrant		(B) ϫⲓⲛϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲓⲛϫ.</span></span>"	ϫⲓⲛϫ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲓⲛϫ.</span></span>"	-		act of finding	act of finding	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=821a						ϫⲓⲛϫ.					0
2310	48	0	(S,A,B,F) pthrF	0	the whole, all /*creation*/ /$gk: [[ta panta, oi pantes]]$/	the whole, all /*creation*/ /$gk: [[ta panta, oi pantes]]$/	ta panta, oi pantes	424a	1	2010-02-23	1900-01-01	vagrant		(S, A, B, F) ⲡⲧⲏⲣϥ	"<span class=""word S A B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B F"">ⲡⲧⲏⲣϥ</span></span>"	ⲡⲧⲏⲣϥ	"<span class=""word S A B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B F"">ⲡⲧⲏⲣϥ</span></span>"	-	τα παντα, οι παντεσ	the whole, all (creation) [τα παντα, οι παντεσ]	the whole, all (creation)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=424a	ⲡⲧⲏⲣϥ			ⲡⲧⲏⲣϥ		ⲡⲧⲏⲣϥ	ⲡⲧⲏⲣϥ				0
2311	48	2310	(S) pi..pt.	0	the wholenesses	the wholenesses		424a	2	2010-02-23	1900-01-01	vagrant		(S) ⲡⲓⲡⲧ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲡⲓⲡⲧ.</span></span>"	ⲡⲓⲡⲧ.	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲡⲓⲡⲧ.</span></span>"	-		the wholenesses	the wholenesses	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=424a	ⲡⲓⲡⲧ.										1
2312	48	2310	(S,A,B) e..pt.	0	wholly, at all	wholly, at all		424b	3	2010-02-23	1900-01-01	vagrant		(S, A, B) ⲉⲡⲧ.	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">ⲉⲡⲧ.</span></span>"	ⲉⲡⲧ.	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">ⲉⲡⲧ.</span></span>"	-		wholly, at all	wholly, at all	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=424b	ⲉⲡⲧ.			ⲉⲡⲧ.		ⲉⲡⲧ.					1
2313	48	2310	(B) pie..pt.	0	the whole	the whole		424b	4	2010-02-23	1900-01-01	vagrant		(B) ⲡⲓⲉⲡⲧ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲡⲓⲉⲡⲧ.</span></span>"	ⲡⲓⲉⲡⲧ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲡⲓⲉⲡⲧ.</span></span>"	-		the whole	the whole	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=424b						ⲡⲓⲉⲡⲧ.					1
4716	49	0		99	With following preposition:	With following preposition:		326b	1	2010-04-09	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=326b											0
4717	49	4716	(S,sA,B) ^^ e-	2	{intr:} be drawn, flow, tend toward /$gk: [[perisurein]]$/ | {tr:} draw to	{intr:} be drawn, flow, tend toward /$gk: [[perisurein]]$/ | {tr:} draw to	perisurein	326b	2	2010-04-09	1900-01-01	vagrant		(S, sA, B) ― ⲉ-	"<span class=""word S sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B"">― ⲉ-</span></span>"	― ⲉ-	"<span class=""word S sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B"">― ⲉ-</span></span>"	verb	περισυρειν	"<b>intr:</b> be drawn, flow, tend toward [περισυρειν]
<b>tr:</b> draw to"	"<b>intr:</b> be drawn, flow, tend toward 
<b>tr:</b> draw to"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=326b	― ⲉ-				― ⲉ-	― ⲉ-					1
4718	49	4716	(B) ^^ erat=	0	follow after	follow after		326b	3	2010-04-09	1900-01-01	vagrant		(B) ― ⲉⲣⲁⲧ=	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉⲣⲁⲧ=</span></span>"	― ⲉⲣⲁⲧ=	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉⲣⲁⲧ=</span></span>"	-		follow after	follow after	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=326b						― ⲉⲣⲁⲧ=					1
4719	49	4716	(S,B) ^^ eJn-	0	{intr:} flow, drag upon, approach | {tr:} bring upon, to	{intr:} flow, drag upon, approach | {tr:} bring upon, to		326b	4	2010-04-09	1900-01-01	vagrant		(S, B) ― ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉϫⲛ-</span></span>"	― ⲉϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉϫⲛ-</span></span>"	-		"<b>intr:</b> flow, drag upon, approach
<b>tr:</b> bring upon, to"	"<b>intr:</b> flow, drag upon, approach
<b>tr:</b> bring upon, to"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=326b	― ⲉϫⲛ-					― ⲉϫⲛ-					1
4720	49	4716	(S,B) ^^ mn-,^^ nem-	0	{intr:} go forward with | {tr:} bring together	{intr:} go forward with | {tr:} bring together		326b	5	2010-04-09	1900-01-01	vagrant		(S, B) ― ⲙⲛ-, ― ⲛⲉⲙ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲙⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ⲛⲉⲙ-</span></span>"	― ⲙⲛ-, ― ⲛⲉⲙ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲙⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ⲛⲉⲙ-</span></span>"	-		"<b>intr:</b> go forward with
<b>tr:</b> bring together"	"<b>intr:</b> go forward with
<b>tr:</b> bring together"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=326b	― ⲙⲛ-, ― ⲛⲉⲙ-					― ⲙⲛ-, ― ⲛⲉⲙ-					1
4721	49	4716	(S) ^^ n-	0	flow with	flow with		327a	6	2010-04-09	1900-01-01	vagrant		(S) ― ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛ-</span></span>"	― ⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛ-</span></span>"	-		flow with	flow with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ⲛ-										1
4722	49	4716	(S,B) ^^ nsa-	0	draw, follow after	draw, follow after		327a	7	2010-04-09	1900-01-01	vagrant		(S, B) ― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	-		draw, follow after	draw, follow after	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ⲛⲥⲁ-					― ⲛⲥⲁ-					1
6130	49	4716	(S) ^^ nsapaHou	0	draw back	draw back		327a	8	2010-07-10	2010-07-10	vagrant	vagrant	(S) ― ⲛⲥⲁⲡⲁϩⲟⲩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁⲡⲁϩⲟⲩ</span></span>"	― ⲛⲥⲁⲡⲁϩⲟⲩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁⲡⲁϩⲟⲩ</span></span>"	-		draw back	draw back	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ⲛⲥⲁⲡⲁϩⲟⲩ										1
4723	49	4716	(S,B) ^^ Ha-,^^ Ka-	0	flow, draw before, beneath, submit to	flow, draw before, beneath, submit to		327a	9	2010-04-09	1900-01-01	vagrant		(S, B) ― ϩⲁ-, ― ϧⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲁ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲁ-</span></span>"	― ϩⲁ-, ― ϧⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲁ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲁ-</span></span>"	-		flow, draw before, beneath, submit to	flow, draw before, beneath, submit to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ϩⲁ-, ― ϧⲁ-					― ϩⲁ-, ― ϧⲁ-					1
6131	49	4716	(S) ^^^ Harat=	0	go along beside	go along beside		327a	10	2010-07-10	1900-01-01	vagrant		(S) <i><b>c</b></i> ϩⲁⲣⲁⲧ=	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S""><i><b>c</b></i> ϩⲁⲣⲁⲧ=</span></span>"	ϩⲁⲣⲁⲧ=	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϩⲁⲣⲁⲧ=</span> <span class=""type S"">(c)</span></span>"	-		go along beside	go along beside	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	ϩⲁⲣⲁⲧ= (c)										1
4724	49	4716	(S,A) ^^ Hht=	0	lead on, go before /$gk: [[proagein]]$/	lead on, go before /$gk: [[proagein]]$/	proagein	327a	11	2010-04-09	1900-01-01	vagrant		(S, A) ― ϩⲏⲧ=	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">― ϩⲏⲧ=</span></span>"	― ϩⲏⲧ=	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">― ϩⲏⲧ=</span></span>"	-	προαγειν	lead on, go before [προαγειν]	lead on, go before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ϩⲏⲧ=			― ϩⲏⲧ=							1
4725	49	4716	(S,B) ^^ Hiqh n-	0	(meaning same)	(meaning same)		327a	12	2010-04-09	1900-01-01	vagrant		(S, B) ― ϩⲓⲑⲏ ⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓⲑⲏ ⲛ-</span></span>"	― ϩⲓⲑⲏ ⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓⲑⲏ ⲛ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ϩⲓⲑⲏ ⲛ-					― ϩⲓⲑⲏ ⲛ-					1
4726	49	4716	(S,B) ^^ HaJn-,^^ KaJen-	0	(meaning same)	(meaning same)		327a	13	2010-04-09	1900-01-01	vagrant		(S, B) ― ϩⲁϫⲛ-, ― ϧⲁϫⲉⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲁϫⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲁϫⲉⲛ-</span></span>"	― ϩⲁϫⲛ-, ― ϧⲁϫⲉⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲁϫⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">― ϧⲁϫⲉⲛ-</span></span>"	-		<i>meaning same</i>	<i>meaning same</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ϩⲁϫⲛ-, ― ϧⲁϫⲉⲛ-					― ϩⲁϫⲛ-, ― ϧⲁϫⲉⲛ-					1
4727	49	4716	(S,B) ^^ HiJn-	0	draw, flow upon	draw, flow upon		327a	14	2010-04-09	1900-01-01	vagrant		(S, B) ― ϩⲓϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓϫⲛ-</span></span>"	― ϩⲓϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓϫⲛ-</span></span>"	-		draw, flow upon	draw, flow upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327a	― ϩⲓϫⲛ-					― ϩⲓϫⲛ-					1
4728	49	0		99	With following adverb:	With following adverb:		327b	15	2010-04-09	1900-01-01	vagrant						HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327b											0
4729	49	4728	(S,B) ^^ ebol	2	{intr:} |$ be drawn, come forth /$gk: [[anagein]]$/ |$ pass out, die /$gk: [[apotrexein, apoluesqai, metallassein]]$/ | {tr:} draw forth /$gk: [[surein, ejelkein]]$/ | (as nn m) |$ (in liturg rubrics S) |$ going forth, death (S)	{intr:} |$ be drawn, come forth /$gk: [[anagein]]$/ |$ pass out, die /$gk: [[apotrexein, apoluesqai, metallassein]]$/ | {tr:} draw forth /$gk: [[surein, ejelkein]]$/ | (as nn m) |$ (in liturg rubrics S) |$ going forth, death (S)	anagein, apotrexein, apoluesqai, metallassein, surein, ejelkein	327b	16	2010-04-09	2010-04-09	vagrant	vagrant	(S, B) ― ⲉⲃⲟⲗ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉⲃⲟⲗ</span></span>"	― ⲉⲃⲟⲗ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲉⲃⲟⲗ</span></span>"	verb	αναγειν, αποτρεχειν, απολυεσθαι, μεταλλασσειν, συρειν, εξελκειν	"<b>intr:</b>
― be drawn, come forth [αναγειν]
― pass out, die [αποτρεχειν, απολυεσθαι, μεταλλασσειν]
<b>tr:</b> draw forth [συρειν, εξελκειν]
<i>as nn m</i>
― <i>in liturg rubrics S</i>
― going forth, death <i>S</i>"	"<b>intr:</b>
― be drawn, come forth 
― pass out, die 
<b>tr:</b> draw forth 
<i>as nn m</i>
― <i>in liturg rubrics S</i>
― going forth, death <i>S</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327b	― ⲉⲃⲟⲗ					― ⲉⲃⲟⲗ					1
4730	49	4728	(S) ^^ Habol	2	{tr:} draw forth, along	{tr:} draw forth, along		327b	17	2010-04-09	1900-01-01	vagrant		(S) ― ϩⲁⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲃⲟⲗ</span></span>"	― ϩⲁⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲃⲟⲗ</span></span>"	verb		<b>tr:</b> draw forth, along	<b>tr:</b> draw forth, along	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327b	― ϩⲁⲃⲟⲗ										1
4731	49	4728	(S,A,B) ^^ epesht	0	{intr:} flow down | {tr:} bring down /$gk: [[katasurein, katagein]]$/	{intr:} flow down | {tr:} bring down /$gk: [[katasurein, katagein]]$/	katasurein, katagein	327b	18	2010-04-09	1900-01-01	vagrant		(S, A, B) ― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S A B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A B"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	-	κατασυρειν, καταγειν	"<b>intr:</b> flow down
<b>tr:</b> bring down [κατασυρειν, καταγειν]"	"<b>intr:</b> flow down
<b>tr:</b> bring down"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=327b	― ⲉⲡⲉⲥⲏⲧ			― ⲉⲡⲉⲥⲏⲧ		― ⲉⲡⲉⲥⲏⲧ					1
