key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
640	943	0	(S) mntla	4	slander /$gk: [[sukofantia]]$/	slander /$gk: [[sukofantia]]$/	sukofantia	134b	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/640.html	(S) ⲙⲛⲧⲗⲁ	(S) ⲙⲛⲧⲗⲁ	(S) ⲙⲛⲧⲗⲁ	(S) ⲙⲛⲧⲗⲁ	ⲙⲛⲧⲗⲁ	(S) ⲙⲛⲧⲗⲁ (ⲧ)	noun female	συκοφαντια	slander [συκοφαντια]	slander [συκοφαντια]	slander	"slander <span style=""opacity:0.7"">[συκοφαντια]</span>"	"slander <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BA%CE%BF%CF%86%CE%B1%CE%BD%CF%84%CE%B9%CE%B1"">συκοφαντια</a>]</span>"	slander	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=134b	134	b	ⲙⲛⲧⲗⲁ (ⲧ)	ⲙⲛⲧⲗⲁ																			0
641	943	0	(S,A) Hi la (B) $^Hou la^$	2	{intr:} slander	{intr:} slander		134b	2	2010-02-01	2010-06-05	vagrant	vagrant	https://pishoyg.github.io/crum/641.html	"(S, A) ϩⲓ ⲗⲁ
(B) (ϩⲟⲩ ⲗⲁ)"	"(S, A) ϩⲓ ⲗⲁ
(B) (ϩⲟⲩ ⲗⲁ)"	"(S, A) ϩⲓ ⲗⲁ
(B) (ϩⲟⲩ ⲗⲁ)"	"(S, A) ϩⲓ ⲗⲁ
(B) (ϩⲟⲩ ⲗⲁ)"	ϩⲓ ⲗⲁ, (ϩⲟⲩ ⲗⲁ)	"(S, A) ϩⲓ ⲗⲁ
(B) (ϩⲟⲩ ⲗⲁ)"	verb		<b>intr:</b> slander	intr: slander	<b>intr:</b> slander	<b>intr:</b> slander	<b>intr:</b> slander	intr: slander	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=134b	134	b	ϩⲓ ⲗⲁ	ϩⲓ ⲗⲁ					ϩⲓ ⲗⲁ	ϩⲓ ⲗⲁ			(ϩⲟⲩ ⲗⲁ)	ϩⲟⲩ ⲗⲁ									0
5576	943	641	^^^ e-	0	 /$gk: [[sukofantein]]$/	 /$gk: [[sukofantein]]$/	sukofantein	134b	3	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5576.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-	συκοφαντειν	[συκοφαντειν]	[συκοφαντειν]		"<span style=""opacity:0.7"">[συκοφαντειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BA%CE%BF%CF%86%CE%B1%CE%BD%CF%84%CE%B5%CE%B9%CE%BD"">συκοφαντειν</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=134b	134	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
642	943	0	(S) Hi la	1	(meaning same)	(meaning same)		135a	4	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/642.html	(S) ϩⲓ ⲗⲁ	(S) ϩⲓ ⲗⲁ	(S) ϩⲓ ⲗⲁ	(S) ϩⲓ ⲗⲁ	ϩⲓ ⲗⲁ	(S) ϩⲓ ⲗⲁ (ⲡ)	noun male		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135a	135	a	ϩⲓ ⲗⲁ (ⲡ)	ϩⲓ ⲗⲁ																			0
643	943	0	(B) Hi alla	0	(var of [Hi la])	(var of [Hi la])		135a	5	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/643.html	(B) ϩⲓ ⲁⲗⲗⲁ	(B) ϩⲓ ⲁⲗⲗⲁ	(B) ϩⲓ ⲁⲗⲗⲁ	(B) ϩⲓ ⲁⲗⲗⲁ	ϩⲓ ⲁⲗⲗⲁ	(B) ϩⲓ ⲁⲗⲗⲁ	-		<i>var of ϩⲓ ⲗⲁ</i>	var of ϩⲓ ⲗⲁ	<i>var of ϩⲓ ⲗⲁ</i>	<i>var of ϩⲓ ⲗⲁ</i>	<i>var of ϩⲓ ⲗⲁ</i>	var of ϩⲓ ⲗⲁ	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135a	135	a											ϩⲓ ⲁⲗⲗⲁ	ϩⲓ ⲁⲗⲗⲁ									0
644	943	0	(S) reFHi la	0	slanderer /$gk: [[sukofanths]]$/	slanderer /$gk: [[sukofanths]]$/	sukofanths	135a	6	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/644.html	(S) ⲣⲉϥϩⲓ ⲗⲁ	(S) ⲣⲉϥϩⲓ ⲗⲁ	(S) ⲣⲉϥϩⲓ ⲗⲁ	(S) ⲣⲉϥϩⲓ ⲗⲁ	ⲣⲉϥϩⲓ ⲗⲁ	(S) ⲣⲉϥϩⲓ ⲗⲁ	-	συκοφαντησ	slanderer [συκοφαντησ]	slanderer [συκοφαντησ]	slanderer	"slanderer <span style=""opacity:0.7"">[συκοφαντησ]</span>"	"slanderer <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BA%CE%BF%CF%86%CE%B1%CE%BD%CF%84%CE%B7%CF%83"">συκοφαντησ</a>]</span>"	slanderer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135a	135	a	ⲣⲉϥϩⲓ ⲗⲁ	ⲣⲉϥϩⲓ ⲗⲁ																			0
645	943	0	(S) mntreFHi la	4	slander, calumny	slander, calumny		135a	7	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/645.html	(S) ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ	(S) ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ	(S) ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ	(S) ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ	ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ	(S) ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ (ⲧ)	noun female		slander, calumny	slander, calumny	slander, calumny	slander, calumny	slander, calumny	slander, calumny	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135a	135	a	ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ (ⲧ)	ⲙⲛⲧⲣⲉϥϩⲓ ⲗⲁ																			0
646	943	0	(S) labla	6	eager for slander	eager for slander		135a	8	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/646.html	(S) ⲗⲁⲃⲗⲁ	(S) ⲗⲁⲃⲗⲁ	(S) ⲗⲁⲃⲗⲁ	(S) ⲗⲁⲃⲗⲁ	ⲗⲁⲃⲗⲁ	(S) ⲗⲁⲃⲗⲁ (adj.)	adjective		eager for slander	eager for slander	eager for slander	eager for slander	eager for slander	eager for slander	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135a	135	a	ⲗⲁⲃⲗⲁ (adj.)	ⲗⲁⲃⲗⲁ																			0
655	946	0	(S,B) ^^	1	glow | fervour	glow | fervour		137b	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/655.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male		"glow
fervour"	"glow
fervour"	"glow
fervour"	"glow
fervour"	"glow
fervour"	"glow
fervour"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137b	137	b	― (ⲡ)	―									― (ⲡ)	―									0
656	946	0	(B) lebS,lepS	1	heating material, fuel, (also) twings, brushwood	heating material, fuel, (also) twings, brushwood		137b	2	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/656.html	(B) ⲗⲉⲃϣ, ⲗⲉⲡϣ	(B) ⲗⲉⲃϣ, ⲗⲉⲡϣ	(B) ⲗⲉⲃϣ, ⲗⲉⲡϣ	(B) ⲗⲉⲃϣ, ⲗⲉⲡϣ	ⲗⲉⲃϣ, ⲗⲉⲡϣ	(B) ⲗⲉⲃϣ, ⲗⲉⲡϣ (ⲡ)	noun male		heating material, fuel, <i>also</i> twings, brushwood	heating material, fuel, also twings, brushwood	heating material, fuel, <i>also</i> twings, brushwood	heating material, fuel, <i>also</i> twings, brushwood	heating material, fuel, <i>also</i> twings, brushwood	heating material, fuel, also twings, brushwood	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=137b	137	b											ⲗⲉⲃϣ, ⲗⲉⲡϣ (ⲡ)	ⲗⲉⲃϣ									0
4117	947	0	(S) ^^	2	{tr:} |$ set crown upon, adorn |$ make stockade, bulwark of reeds	{tr:} |$ set crown upon, adorn |$ make stockade, bulwark of reeds		158a	1	2010-04-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/4117.html	(S) ―	(S) ―	(S) ―	(S) ―	―	(S) ―	verb		"<b>tr:</b>
― set crown upon, adorn
― make stockade, bulwark of reeds"	"tr:
― set crown upon, adorn
― make stockade, bulwark of reeds"	"<b>tr:</b>
― set crown upon, adorn
― make stockade, bulwark of reeds"	"<b>tr:</b>
― set crown upon, adorn
― make stockade, bulwark of reeds"	"<b>tr:</b>
― set crown upon, adorn
― make stockade, bulwark of reeds"	"tr:
― set crown upon, adorn
― make stockade, bulwark of reeds"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=158a	158	a	―	―																			0
657	949	0	(F) Gislak	0	half a [l.] /$gk: [[hmikotulh]]$/	half a [l.] /$gk: [[hmikotulh]]$/	hmikotulh	138a	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/657.html	(F) ϭⲓⲥⲗⲁⲕ	(F) ϭⲓⲥⲗⲁⲕ	(F) ϭⲓⲥⲗⲁⲕ	(F) ϭⲓⲥⲗⲁⲕ	ϭⲓⲥⲗⲁⲕ	(F) ϭⲓⲥⲗⲁⲕ	-	ημικοτυλη	half a ⲗ. [ημικοτυλη]	half a ⲗ. [ημικοτυλη]	half a ⲗ.	"half a ⲗ. <span style=""opacity:0.7"">[ημικοτυλη]</span>"	"half a ⲗ. <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B7%CE%BC%CE%B9%CE%BA%CE%BF%CF%84%CF%85%CE%BB%CE%B7"">ημικοτυλη</a>]</span>"	half a ⲗ.	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=138a	138	a													ϭⲓⲥⲗⲁⲕ	ϭⲓⲥⲗⲁⲕ							0
658	949	0	(S) Splak (B) Splok	0	(measure) containing a [l.]	(measure) containing a [l.]		138a	2	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/658.html	"(S) ϣⲡⲗⲁⲕ
(B) ϣⲡⲗⲟⲕ"	"(S) ϣⲡⲗⲁⲕ
(B) ϣⲡⲗⲟⲕ"	"(S) ϣⲡⲗⲁⲕ
(B) ϣⲡⲗⲟⲕ"	"(S) ϣⲡⲗⲁⲕ
(B) ϣⲡⲗⲟⲕ"	ϣⲡⲗⲁⲕ, ϣⲡⲗⲟⲕ	"(S) ϣⲡⲗⲁⲕ
(B) ϣⲡⲗⲟⲕ"	-		<i>measure</i> containing a ⲗ.	measure containing a ⲗ.	<i>measure</i> containing a ⲗ.	<i>measure</i> containing a ⲗ.	<i>measure</i> containing a ⲗ.	measure containing a ⲗ.	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=138a	138	a	ϣⲡⲗⲁⲕ	ϣⲡⲗⲁⲕ									ϣⲡⲗⲟⲕ	ϣⲡⲗⲟⲕ									0
659	950	0	(B) metlhk	3	softness, freshness	softness, freshness		138b	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/659.html	(B) ⲙⲉⲧⲗⲏⲕ	(B) ⲙⲉⲧⲗⲏⲕ	(B) ⲙⲉⲧⲗⲏⲕ	(B) ⲙⲉⲧⲗⲏⲕ	ⲙⲉⲧⲗⲏⲕ	(B) ⲙⲉⲧⲗⲏⲕ (noun)	noun		softness, freshness	softness, freshness	softness, freshness	softness, freshness	softness, freshness	softness, freshness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=138b	138	b											ⲙⲉⲧⲗⲏⲕ (noun)	ⲙⲉⲧⲗⲏⲕ									0
660	950	0	(S) er l.	1	making soft, softening	making soft, softening		138b	2	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/660.html	(S) ⲉⲣ ⲗ.	(S) ⲉⲣ ⲗ.	(S) ⲉⲣ ⲗ.	(S) ⲉⲣ ⲗ.	ⲉⲣ ⲗ.	(S) ⲉⲣ ⲗ. (ⲡ)	noun male		making soft, softening	making soft, softening	making soft, softening	making soft, softening	making soft, softening	making soft, softening	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=138b	138	b	ⲉⲣ ⲗ. (ⲡ)	ⲉⲣ ⲗ.																			0
661	950	0	(S) loklk (Sf) laGleG (S) leklwk= (S,B) leklwk+	2	{intr:} become soft | {tr:} |$ (S), soften |$ (as nn m S,B), softness	{intr:} become soft | {tr:} |$ (S), soften |$ (as nn m S,B), softness		138b	3	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/661.html	"(S) ⲗⲟⲕⲗⲕ
(Sf) ⲗⲁϭⲗⲉϭ
(S) ⲗⲉⲕⲗⲱⲕ=
(S, B) ⲗⲉⲕⲗⲱⲕ+"	"(S) ⲗⲟⲕⲗⲕ
(Sf) ⲗⲁϭⲗⲉϭ
(S) ⲗⲉⲕⲗⲱⲕ=
(S, B) ⲗⲉⲕⲗⲱⲕ+"	"(S) ⲗⲟⲕⲗⲕ
(Sf) ⲗⲁϭⲗⲉϭ
(S) ⲗⲉⲕⲗⲱⲕ=
(S, B) ⲗⲉⲕⲗⲱⲕ+"	"(S) ⲗⲟⲕⲗⲕ
(Sf) ⲗⲁϭⲗⲉϭ
(S) ⲗⲉⲕⲗⲱⲕ=
(S, B) ⲗⲉⲕⲗⲱⲕ+"	ⲗⲟⲕⲗⲕ, ⲗⲁϭⲗⲉϭ, ⲗⲉⲕⲗⲱⲕ=, ⲗⲉⲕⲗⲱⲕ+	"(S) ⲗⲟⲕⲗⲕ
(Sf) ⲗⲁϭⲗⲉϭ
(S) ⲗⲉⲕⲗⲱⲕ=
(S, B) ⲗⲉⲕⲗⲱⲕ+"	verb		"<b>intr:</b> become soft
<b>tr:</b>
― <i>S</i>, soften
― <i>as nn m S,B</i>, softness"	"intr: become soft
tr:
― S, soften
― as nn m S,B, softness"	"<b>intr:</b> become soft
<b>tr:</b>
― <i>S</i>, soften
― <i>as nn m S,B</i>, softness"	"<b>intr:</b> become soft
<b>tr:</b>
― <i>S</i>, soften
― <i>as nn m S,B</i>, softness"	"<b>intr:</b> become soft
<b>tr:</b>
― <i>S</i>, soften
― <i>as nn m S,B</i>, softness"	"intr: become soft
tr:
― S, soften
― as nn m S,B, softness"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=138b	138	b	"ⲗⲟⲕⲗⲕ
ⲗⲉⲕⲗⲱⲕ=
ⲗⲉⲕⲗⲱⲕ+"	ⲗⲟⲕⲗⲕ			ⲗⲁϭⲗⲉϭ	ⲗⲁϭⲗⲉϭ					ⲗⲉⲕⲗⲱⲕ+	ⲗⲉⲕⲗⲱⲕ+									0
662	950	0	(S) laklak	3	(kind of sweet paste or jelly)	(kind of sweet paste or jelly)		139a	4	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/662.html	(S) ⲗⲁⲕⲗⲁⲕ	(S) ⲗⲁⲕⲗⲁⲕ	(S) ⲗⲁⲕⲗⲁⲕ	(S) ⲗⲁⲕⲗⲁⲕ	ⲗⲁⲕⲗⲁⲕ	(S) ⲗⲁⲕⲗⲁⲕ (noun)	noun		<i>kind of sweet paste or jelly</i>	kind of sweet paste or jelly	<i>kind of sweet paste or jelly</i>	<i>kind of sweet paste or jelly</i>	<i>kind of sweet paste or jelly</i>	kind of sweet paste or jelly	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=139a	139	a	ⲗⲁⲕⲗⲁⲕ (noun)	ⲗⲁⲕⲗⲁⲕ																			0
663	951	0	r l. l.	0	break, tear in pieces	break, tear in pieces		139a	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/663.html	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	-		break, tear in pieces	break, tear in pieces	break, tear in pieces	break, tear in pieces	break, tear in pieces	break, tear in pieces	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=139a	139	a	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	ⲣ ⲗ. ⲗ.	0
664	954	0	(S) l. nsa-	0	bite, snap at	bite, snap at		139b	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/664.html	(S) ⲗ. ⲛⲥⲁ-	(S) ⲗ. ⲛⲥⲁ-	(S) ⲗ. ⲛⲥⲁ-	(S) ⲗ. ⲛⲥⲁ-	ⲗ. ⲛⲥⲁ-	(S) ⲗ. ⲛⲥⲁ-	-		bite, snap at	bite, snap at	bite, snap at	bite, snap at	bite, snap at	bite, snap at	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=139b	139	b	ⲗ. ⲛⲥⲁ-	ⲗ. ⲛⲥⲁ-																			0
665	954	0	(S) reFl.	0	biter	biter		139b	2	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/665.html	(S) ⲣⲉϥⲗ.	(S) ⲣⲉϥⲗ.	(S) ⲣⲉϥⲗ.	(S) ⲣⲉϥⲗ.	ⲣⲉϥⲗ.	(S) ⲣⲉϥⲗ.	-		biter	biter	biter	biter	biter	biter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=139b	139	b	ⲣⲉϥⲗ.	ⲣⲉϥⲗ.																			0
666	954	0	(S) Ss nl.	0	piercing blow, stab	piercing blow, stab		139b	3	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/666.html	(S) ϣⲥ ⲛⲗ.	(S) ϣⲥ ⲛⲗ.	(S) ϣⲥ ⲛⲗ.	(S) ϣⲥ ⲛⲗ.	ϣⲥ ⲛⲗ.	(S) ϣⲥ ⲛⲗ.	-		piercing blow, stab	piercing blow, stab	piercing blow, stab	piercing blow, stab	piercing blow, stab	piercing blow, stab	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=139b	139	b	ϣⲥ ⲛⲗ.	ϣⲥ ⲛⲗ.																			0
667	954	0	(S,B) ^^	3	bite	bite		140a	4	2010-02-01	2010-02-01	vagrant	vagrant	https://pishoyg.github.io/crum/667.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	―	(S, B) ― (noun)	noun		bite	bite	bite	bite	bite	bite	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=140a	140	a	― (noun)	―									― (noun)	―									0
668	954	0	(B) Se nl.	0	piercing wood, (splinter)	piercing wood, (splinter)		140a	5	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/668.html	(B) ϣⲉ ⲛⲗ.	(B) ϣⲉ ⲛⲗ.	(B) ϣⲉ ⲛⲗ.	(B) ϣⲉ ⲛⲗ.	ϣⲉ ⲛⲗ.	(B) ϣⲉ ⲛⲗ.	-		piercing wood, <i>splinter</i>	piercing wood, splinter	piercing wood, <i>splinter</i>	piercing wood, <i>splinter</i>	piercing wood, <i>splinter</i>	piercing wood, splinter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=140a	140	a											ϣⲉ ⲛⲗ.	ϣⲉ ⲛⲗ.									0
881	955	0	(S) reFtamie m.	0	girdle-maker	girdle-maker		184b	1	2010-02-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/881.html	(S) ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	(S) ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	(S) ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	(S) ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	(S) ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	-		girdle-maker	girdle-maker	girdle-maker	girdle-maker	girdle-maker	girdle-maker	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=184b	184	b	ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.	ⲣⲉϥⲧⲁⲙⲓⲉ ⲙ.																			0
2398	956	0	mous nt.	0	shoe thong	shoe thong		443b	1	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2398.html	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	-		shoe thong	shoe thong	shoe thong	shoe thong	shoe thong	shoe thong	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=443b	443	b	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	ⲙⲟⲩⲥ ⲛⲧ.	0
2399	956	0	Gop nt.	0	sole of shoe	sole of shoe		443b	2	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2399.html	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	-		sole of shoe	sole of shoe	sole of shoe	sole of shoe	sole of shoe	sole of shoe	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=443b	443	b	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	ϭⲟⲡ ⲛⲧ.	0
2400	956	0	(B) atq.	0	shoeless /$gk: [[anupodetos]]$/	shoeless /$gk: [[anupodetos]]$/	anupodetos	443b	3	2010-02-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/2400.html	(B) ⲁⲧⲑ.	(B) ⲁⲧⲑ.	(B) ⲁⲧⲑ.	(B) ⲁⲧⲑ.	ⲁⲧⲑ.	(B) ⲁⲧⲑ.	-	ανυποδετοσ	shoeless [ανυποδετοσ]	shoeless [ανυποδετοσ]	shoeless	"shoeless <span style=""opacity:0.7"">[ανυποδετοσ]</span>"	"shoeless <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CF%85%CF%80%CE%BF%CE%B4%CE%B5%CF%84%CE%BF%CF%83"">ανυποδετοσ</a>]</span>"	shoeless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=443b	443	b											ⲁⲧⲑ.	ⲁⲧⲑ.									0
669	962	0	(B) JaJ l.	6	hard-cornered, (of stone) /$gk: [[akrotomos]]$/	hard-cornered, (of stone) /$gk: [[akrotomos]]$/	akrotomos	140b	1	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/669.html	(B) ϫⲁϫ ⲗ.	(B) ϫⲁϫ ⲗ.	(B) ϫⲁϫ ⲗ.	(B) ϫⲁϫ ⲗ.	ϫⲁϫ ⲗ.	(B) ϫⲁϫ ⲗ. (adj.)	adjective	ακροτομοσ	hard-cornered, <i>of stone</i> [ακροτομοσ]	hard-cornered, of stone [ακροτομοσ]	hard-cornered, <i>of stone</i>	"hard-cornered, <i>of stone</i> <span style=""opacity:0.7"">[ακροτομοσ]</span>"	"hard-cornered, <i>of stone</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BA%CF%81%CE%BF%CF%84%CE%BF%CE%BC%CE%BF%CF%83"">ακροτομοσ</a>]</span>"	hard-cornered, of stone	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=140b	140	b											ϫⲁϫ ⲗ. (adj.)	ϫⲁϫ ⲗ.									0
