key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8937	367	3383	H. pHoout,H. psHime	0				665a	4	2012-09-26	1900-01-01	vagrant		ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	"<span class=""word""><span class=""spelling"">ϩ. ⲡϩⲟⲟⲩⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϩ. ⲡⲥϩⲓⲙⲉ</span></span>"	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	"<span class=""word""><span class=""spelling"">ϩ. ⲡϩⲟⲟⲩⲧ</span><span class=""spelling-comma"">, </span><span class=""spelling"">ϩ. ⲡⲥϩⲓⲙⲉ</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=665a	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	ϩ. ⲡϩⲟⲟⲩⲧ, ϩ. ⲡⲥϩⲓⲙⲉ	1
8938	367	3383	mntH.	0	/$gk: [[douleia]]$/	/$gk: [[douleia]]$/	douleia	665a	5	2012-09-26	1900-01-01	vagrant		ⲙⲛⲧϩ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϩ.</span></span>"	ⲙⲛⲧϩ.	"<span class=""word""><span class=""spelling"">ⲙⲛⲧϩ.</span></span>"	-	δουλεια	[δουλεια]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=665a	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	1
8939	367	3383	r H. ^^^ n- *^dat^*	0				665a	6	2012-09-26	2012-09-26	vagrant	vagrant	ⲣ ϩ. <i><b>c</b></i> ⲛ- {dat}	"<span class=""word""><span class=""spelling"">ⲣ ϩ. <i><b>c</b></i> ⲛ- {dat}</span></span>"	ⲣ ϩ. ⲛ- {dat}	"<span class=""word""><span class=""spelling"">ⲣ ϩ. ⲛ- {dat}</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=665a	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	ⲣ ϩ. ⲛ- {dat} (c)	1
8940	367	3383	Ji nH.	0				665a	7	2012-09-26	1900-01-01	vagrant		ϫⲓ ⲛϩ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲛϩ.</span></span>"	ϫⲓ ⲛϩ.	"<span class=""word""><span class=""spelling"">ϫⲓ ⲛϩ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=665a	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	ϫⲓ ⲛϩ.	1
2314	369	0	(S,A) r t.	0	use hand, clap hands /$gk: [[anakrouesqai]]$/	use hand, clap hands /$gk: [[anakrouesqai]]$/	anakrouesqai	425a	1	2010-02-23	1900-01-01	vagrant		(S, A) ⲣ ⲧ.	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲣ ⲧ.</span></span>"	ⲣ ⲧ.	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲣ ⲧ.</span></span>"	-	ανακρουεσθαι	use hand, clap hands [ανακρουεσθαι]	use hand, clap hands	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425a	ⲣ ⲧ.			ⲣ ⲧ.							0
2315	369	0	"(S,A,F) S$^e^$p t. (S) Sp twwre *^<a href=ext Mysteries of St. John and Holy Virgin;1051;4;19;aFSnHthF Ha roF nGi pShre n tmntagaqws Je ntoF pe ntaFSp twwre mmoF;Mysteries of St. John and Holy Virgin;1051;4;28;bwk ngT naF n tksarj nFouoms Je ntok pe ntakSp twwre mmoF;Instructions of Apa Pachomius;1055;2;8;twbs m pekrm n Tme nt akSptwwre mmoF"">Ext</a>^*"""	2	{intr:} grasp hand, (so) be surety, undertake /$gk: [[egguan]]$/ | {tr:} (/*oftener*/), be surety for | (as nn), surety /$gk: [[egguos, egguh]]$/	{intr:} grasp hand, (so) be surety, undertake /$gk: [[egguan]]$/ | {tr:} (/*oftener*/), be surety for | (as nn), surety /$gk: [[egguos, egguh]]$/	egguan, egguos, egguh	425a	2	2010-02-23	2014-08-16	vagrant	vagrant	"(S, A, F) ϣ(ⲉ)ⲡ ⲧ.
(S) ϣⲡ ⲧⲱⲱⲣⲉ {ext Mysteries of St. John and Holy Virgin; 1051; 4; 19; ⲁϥϣⲛϩⲧⲏϥ ϩⲁ ⲣⲟϥ ⲛϭⲓ ⲡϣⲏⲣⲉ ⲛ ⲧⲙⲛⲧⲁⲅⲁⲑⲱⲥ ϫⲉ ⲛⲧⲟϥ ⲡⲉ ⲛⲧⲁϥϣⲡ ⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}, {Mysteries of St. John and Holy Virgin; 1051; 4; 28; ⲃⲱⲕ ⲛⲅϯ ⲛⲁϥ ⲛ ⲧⲕⲥⲁⲣⲝ ⲛϥⲟⲩⲟⲙⲥ ϫⲉ ⲛⲧⲟⲕ ⲡⲉ ⲛⲧⲁⲕϣⲡ ⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}, {Instructions of Apa Pachomius; 1055; 2; 8; ⲧⲱⲃⲥ ⲙ ⲡⲉⲕⲣⲙ ⲛ ϯⲙⲉ ⲛⲧ ⲁⲕϣⲡⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}"	"<span class=""word S A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A F"">ϣ(ⲉ)ⲡ ⲧ.</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲡ ⲧⲱⲱⲣⲉ</span> <span class=""nag-hammadi"">{ext Mysteries of St. John and Holy Virgin; 1051; 4; 19; ⲁϥϣⲛϩⲧⲏϥ ϩⲁ ⲣⲟϥ ⲛϭⲓ ⲡϣⲏⲣⲉ ⲛ ⲧⲙⲛⲧⲁⲅⲁⲑⲱⲥ ϫⲉ ⲛⲧⲟϥ ⲡⲉ ⲛⲧⲁϥϣⲡ ⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}, {Mysteries of St. John and Holy Virgin; 1051; 4; 28; ⲃⲱⲕ ⲛⲅϯ ⲛⲁϥ ⲛ ⲧⲕⲥⲁⲣⲝ ⲛϥⲟⲩⲟⲙⲥ ϫⲉ ⲛⲧⲟⲕ ⲡⲉ ⲛⲧⲁⲕϣⲡ ⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}, {Instructions of Apa Pachomius; 1055; 2; 8; ⲧⲱⲃⲥ ⲙ ⲡⲉⲕⲣⲙ ⲛ ϯⲙⲉ ⲛⲧ ⲁⲕϣⲡⲧⲱⲱⲣⲉ ⲙⲙⲟϥ; Ext}</span></span>"	ϣⲡ ⲧ., ϣⲉⲡ ⲧ., ϣⲡ ⲧⲱⲱⲣⲉ	"<span class=""word S A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A F"">ϣⲡ ⲧ.</span><span class=""spelling-comma"">, </span><span class=""spelling S A F"">ϣⲉⲡ ⲧ.</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϣⲡ ⲧⲱⲱⲣⲉ</span></span>"	verb	εγγυαν, εγγυοσ, εγγυη	"<b>intr:</b> grasp hand, <i>so</i> be surety, undertake [εγγυαν]
<b>tr:</b> <i>(oftener)</i>, be surety for
<i>as nn</i>, surety [εγγυοσ, εγγυη]"	"<b>intr:</b> grasp hand, <i>so</i> be surety, undertake 
<b>tr:</b> <i>(oftener)</i>, be surety for
<i>as nn</i>, surety"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425a	"ϣⲡ ⲧ., ϣⲉⲡ ⲧ.
ϣⲡ ⲧⲱⲱⲣⲉ"			ϣⲡ ⲧ., ϣⲉⲡ ⲧ.			ϣⲡ ⲧ., ϣⲉⲡ ⲧ.				0
2316	369	2315	(B) er pS.	0	be surety /$gk: [[egguan]]$/	be surety /$gk: [[egguan]]$/	egguan	425a	3	2010-02-23	2010-03-07	vagrant	vagrant	(B) ⲉⲣ ⲡϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉⲣ ⲡϣ.</span></span>"	ⲉⲣ ⲡϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲉⲣ ⲡϣ.</span></span>"	-	εγγυαν	be surety [εγγυαν]	be surety	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425a						ⲉⲣ ⲡϣ.					1
2317	369	0	(S,B,F) Stwre *^for [Sp t.]^*,Stwore,Store,Stori (B) Sqori (F) Stoli	2	(as [Sp t.], mostly tr) /$gk: [[egguan]]$/	(as [Sp t.], mostly tr) /$gk: [[egguan]]$/	egguan	425b	4	2010-02-23	1900-01-01	vagrant		"(S, B, F) ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}, ϣⲧⲱⲟⲣⲉ, ϣⲧⲟⲣⲉ, ϣⲧⲟⲣⲓ
(B) ϣⲑⲟⲣⲓ
(F) ϣⲧⲟⲗⲓ"	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲱⲟⲣⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲟⲣⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲟⲣⲓ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲑⲟⲣⲓ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲧⲟⲗⲓ</span></span>"	ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}, ϣⲧⲱⲟⲣⲉ, ϣⲧⲟⲣⲉ, ϣⲧⲟⲣⲓ, ϣⲑⲟⲣⲓ, ϣⲧⲟⲗⲓ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲱⲟⲣⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲟⲣⲉ</span><span class=""spelling-comma"">, </span><span class=""spelling S B F"">ϣⲧⲟⲣⲓ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϣⲑⲟⲣⲓ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϣⲧⲟⲗⲓ</span></span>"	verb	εγγυαν	<i>as ϣⲡ ⲧ. , mostly tr</i> [εγγυαν]	<i>as ϣⲡ ⲧ. , mostly tr</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425b	ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}, ϣⲧⲱⲟⲣⲉ, ϣⲧⲟⲣⲉ, ϣⲧⲟⲣⲓ					"ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}, ϣⲧⲱⲟⲣⲉ, ϣⲧⲟⲣⲉ, ϣⲧⲟⲣⲓ
ϣⲑⲟⲣⲓ"	"ϣⲧⲱⲣⲉ {for ϣⲡ ⲧ.}, ϣⲧⲱⲟⲣⲉ, ϣⲧⲟⲣⲉ, ϣⲧⲟⲣⲓ
ϣⲧⲟⲗⲓ"				0
2318	369	2317	(S) bwl S. ebol	0	dissolve guaranty	dissolve guaranty		425b	5	2010-02-23	1900-01-01	vagrant		(S) ⲃⲱⲗ ϣ. ⲉⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲃⲱⲗ ϣ. ⲉⲃⲟⲗ</span></span>"	ⲃⲱⲗ ϣ. ⲉⲃⲟⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲃⲱⲗ ϣ. ⲉⲃⲟⲗ</span></span>"	-		dissolve guaranty	dissolve guaranty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425b	ⲃⲱⲗ ϣ. ⲉⲃⲟⲗ										1
2319	369	2317	(B) metS.	0	guaranty /$gk: [[egguh]]$/	guaranty /$gk: [[egguh]]$/	egguh	425b	6	2010-02-23	1900-01-01	vagrant		(B) ⲙⲉⲧϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲉⲧϣ.</span></span>"	ⲙⲉⲧϣ.	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲙⲉⲧϣ.</span></span>"	-	εγγυη	guaranty [εγγυη]	guaranty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425b						ⲙⲉⲧϣ.					1
2320	369	2317	(S,F) rmS.,lemS.	0	guarantor	guarantor		425b	7	2010-02-23	1900-01-01	vagrant		(S, F) ⲣⲙϣ., ⲗⲉⲙϣ.	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F"">ⲣⲙϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling S F"">ⲗⲉⲙϣ.</span></span>"	ⲣⲙϣ., ⲗⲉⲙϣ.	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F"">ⲣⲙϣ.</span><span class=""spelling-comma"">, </span><span class=""spelling S F"">ⲗⲉⲙϣ.</span></span>"	-		guarantor	guarantor	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425b	ⲣⲙϣ., ⲗⲉⲙϣ.						ⲣⲙϣ., ⲗⲉⲙϣ.				1
2321	369	0	(S) toot-,tet-,$^te-^$ (B) tot-,ten- (S,A,sA,O) *^with 2 pl suff & in preps [etn-, ntn-] &c^* toot= (S,A,sA,B,O) tot= (F) taat=,tat=	0	(where =) [[xeir]] (/*lit or fig*/)	(where =) [[xeir]] (/*lit or fig*/)		425b	8	2010-02-23	1900-01-01	vagrant		"(S) ⲧⲟⲟⲧ-, ⲧⲉⲧ-, (ⲧⲉ-)
(B) ⲧⲟⲧ-, ⲧⲉⲛ-
(S, A, sA, O) {with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=
(S, A, sA, B, O) ⲧⲟⲧ=
(F) ⲧⲁⲁⲧ=, ⲧⲁⲧ="	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲧⲟⲟⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲧⲉⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">(ⲧⲉ-)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲧⲟⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲧⲉⲛ-</span></span>
<span class=""word S A sA O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA O"">{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=</span></span>
<span class=""word S A sA B O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B O"">ⲧⲟⲧ=</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ⲧⲁⲁⲧ=</span><span class=""spelling-comma"">, </span><span class=""spelling F"">ⲧⲁⲧ=</span></span>"	ⲧⲟⲟⲧ-, ⲧⲉⲧ-, (ⲧⲉ-), ⲧⲟⲧ-, ⲧⲉⲛ-, {with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=, ⲧⲟⲧ=, ⲧⲁⲁⲧ=, ⲧⲁⲧ=	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲧⲟⲟⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲧⲉⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">(ⲧⲉ-)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲧⲟⲧ-</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲧⲉⲛ-</span></span>
<span class=""word S A sA O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA O"">{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=</span></span>
<span class=""word S A sA B O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B O"">ⲧⲟⲧ=</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ⲧⲁⲁⲧ=</span><span class=""spelling-comma"">, </span><span class=""spelling F"">ⲧⲁⲧ=</span></span>"	-		<i>where =</i> χειρ <i>(lit or fig)</i>	<i>where =</i> χειρ <i>(lit or fig)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=425b	"ⲧⲟⲟⲧ-, ⲧⲉⲧ-, (ⲧⲉ-)
{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=
ⲧⲟⲧ="			"{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=
ⲧⲟⲧ="	"{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=
ⲧⲟⲧ="	"ⲧⲟⲧ-, ⲧⲉⲛ-
ⲧⲟⲧ="	ⲧⲁⲁⲧ=, ⲧⲁⲧ=		"{with 2 pl suff & in preps ⲉⲧⲛ-, ⲛⲧⲛ- &c} ⲧⲟⲟⲧ=
ⲧⲟⲧ="		0
