key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
2848	467	2842	(S) GinwS	0	act, art of reading /$gk: [[anagnwsis]]$/	act, art of reading /$gk: [[anagnwsis]]$/	anagnwsis	534b	31	2010-03-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/2848.html	(S) ϭⲓⲛⲱϣ	(S) ϭⲓⲛⲱϣ	(S) ϭⲓⲛⲱϣ	(S) ϭⲓⲛⲱϣ	(S) ϭⲓⲛⲱϣ	-	αναγνωσισ	act, art of reading [αναγνωσισ]	act, art of reading [αναγνωσισ]	act, art of reading	"act, art of reading <span style=""opacity:0.7"">[αναγνωσισ]</span>"	"act, art of reading <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%B1%CE%B3%CE%BD%CF%89%CF%83%CE%B9%CF%83"">αναγνωσισ</a>]</span>"	act, art of reading	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	ϭⲓⲛⲱϣ	ϭⲓⲛⲱϣ																			1
2849	467	0		99	promise, wow	promise, wow		534b	32	2010-03-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/2849.html						HEADER		promise, wow	promise, wow	promise, wow	promise, wow	promise, wow	promise, wow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b																					0
7194	467	2849		99	tr :	tr :		534b	33	2010-08-09	2010-08-09	vagrant	vagrant	https://pishoyg.github.io/crum/7194.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b																					1
7195	467	7194	^^^ e-	0	to	to		534b	34	2010-08-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/7195.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		to	to	to	to	to	to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	2
7196	467	7194	^^^ n- *^dat^*	0				534b	35	2010-08-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/7196.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	c ⲛ- {dat}	c ⲛ- {dat}	ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	2
7197	467	7194	^^^ Ka-	0	for	for		534b	36	2010-08-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/7197.html	<i><b>c</b></i> ϧⲁ-	<i><b>c</b></i> ϧⲁ-	c ϧⲁ-	c ϧⲁ-	ϧⲁ- (c)	-		for	for	for	for	for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	2
2850	467	2849	^^	1	promise, wow /$gk: [[epaggelia]]$/	promise, wow /$gk: [[epaggelia]]$/	epaggelia	534b	37	2010-03-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/2850.html	―	―	―	―	― (ⲡ)	noun male	επαγγελια	promise, wow [επαγγελια]	promise, wow [επαγγελια]	promise, wow	"promise, wow <span style=""opacity:0.7"">[επαγγελια]</span>"	"promise, wow <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%80%CE%B1%CE%B3%CE%B3%CE%B5%CE%BB%CE%B9%CE%B1"">επαγγελια</a>]</span>"	promise, wow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	1
2851	467	2849	metwS	0	promise, threat	promise, threat		534b	38	2010-03-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/2851.html	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	-		promise, threat	promise, threat	promise, threat	promise, threat	promise, threat	promise, threat	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=534b	534	b	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	ⲙⲉⲧⲱϣ	1
7356	468	0		99	intr :	intr :		567a	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7356.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=567a	567	a																					0
7357	468	7356	(S,B) ^^^ n- *^dat^*	0				567b	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7357.html	(S, B) <i><b>c</b></i> ⲛ- {dat}	(S, B) <i><b>c</b></i> ⲛ- {dat}	(S, B) c ⲛ- {dat}	(S, B) c ⲛ- {dat}	(S, B) ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=567b	567	b	ⲛ- {dat} (c)	ⲛ- {dat}									ⲛ- {dat} (c)	ⲛ- {dat}									1
2996	468	0	(S,A,sA,B,F) ^^	1	service, worship /$gk: [[leitourgia, qrhskeia, diakonia, qerapeia]]$/ | (as adj) /$gk: [[latreutos]]$/	service, worship /$gk: [[leitourgia, qrhskeia, diakonia, qerapeia]]$/ | (as adj) /$gk: [[latreutos]]$/	leitourgia, qrhskeia, diakonia, qerapeia, latreutos	567b	3	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2996.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ― (ⲡ)	noun male	λειτουργια, θρησκεια, διακονια, θεραπεια, λατρευτοσ	"service, worship [λειτουργια, θρησκεια, διακονια, θεραπεια]
<i>as adj</i> [λατρευτοσ]"	"service, worship [λειτουργια, θρησκεια, διακονια, θεραπεια]
as adj [λατρευτοσ]"	"service, worship 
<i>as adj</i>"	"service, worship <span style=""opacity:0.7"">[λειτουργια, θρησκεια, διακονια, θεραπεια]</span>
<i>as adj</i> <span style=""opacity:0.7"">[λατρευτοσ]</span>"	"service, worship <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CE%B9%CF%84%CE%BF%CF%85%CF%81%CE%B3%CE%B9%CE%B1"">λειτουργια</a>, <a href=""https://logeion.uchicago.edu/%CE%B8%CF%81%CE%B7%CF%83%CE%BA%CE%B5%CE%B9%CE%B1"">θρησκεια</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B9%CE%B1%CE%BA%CE%BF%CE%BD%CE%B9%CE%B1"">διακονια</a>, <a href=""https://logeion.uchicago.edu/%CE%B8%CE%B5%CF%81%CE%B1%CF%80%CE%B5%CE%B9%CE%B1"">θεραπεια</a>]</span>
<i>as adj</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B1%CF%84%CF%81%CE%B5%CF%85%CF%84%CE%BF%CF%83"">λατρευτοσ</a>]</span>"	"service, worship 
as adj"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=567b	567	b	― (ⲡ)	―					― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―							0
2997	468	0	(S,sA,B) eire S.,r S.	0	do service /$gk: [[leitourgein]]$/	do service /$gk: [[leitourgein]]$/	leitourgein	568a	4	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2997.html	(S, sA, B) ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	(S, sA, B) ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	(S, sA, B) ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	(S, sA, B) ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	(S, sA, B) ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	-	λειτουργειν	do service [λειτουργειν]	do service [λειτουργειν]	do service	"do service <span style=""opacity:0.7"">[λειτουργειν]</span>"	"do service <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CE%B9%CF%84%CE%BF%CF%85%CF%81%CE%B3%CE%B5%CE%B9%CE%BD"">λειτουργειν</a>]</span>"	do service	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ.							ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ.									0
7358	468	2997	^^^ n- *^dat^*	0				568a	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7358.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	c ⲛ- {dat}	c ⲛ- {dat}	ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	1
2998	468	0	(S,A,B) reFS.	0	server, worshipper /$gk: [[leitourgos, uphreths]]$/	server, worshipper /$gk: [[leitourgos, uphreths]]$/	leitourgos, uphreths	568a	6	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2998.html	(S, A, B) ⲣⲉϥϣ.	(S, A, B) ⲣⲉϥϣ.	(S, A, B) ⲣⲉϥϣ.	(S, A, B) ⲣⲉϥϣ.	(S, A, B) ⲣⲉϥϣ.	-	λειτουργοσ, υπηρετησ	server, worshipper [λειτουργοσ, υπηρετησ]	server, worshipper [λειτουργοσ, υπηρετησ]	server, worshipper	"server, worshipper <span style=""opacity:0.7"">[λειτουργοσ, υπηρετησ]</span>"	"server, worshipper <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CE%B9%CF%84%CE%BF%CF%85%CF%81%CE%B3%CE%BF%CF%83"">λειτουργοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%85%CF%80%CE%B7%CF%81%CE%B5%CF%84%CE%B7%CF%83"">υπηρετησ</a>]</span>"	server, worshipper	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ⲣⲉϥϣ.	ⲣⲉϥϣ.					ⲣⲉϥϣ.	ⲣⲉϥϣ.			ⲣⲉϥϣ.	ⲣⲉϥϣ.									0
2999	468	2998	mntr.,metr.	0	service	service		568a	7	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2999.html	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	-		service	service	service	service	service	service	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ.	1
3000	468	0	(S,B) GinS.,JinS.	0	service, religion	service, religion		568a	8	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/3000.html	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	-		service, religion	service, religion	service, religion	service, religion	service, religion	service, religion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ϭⲓⲛϣ., ϫⲓⲛϣ.	ϭⲓⲛϣ.									ϭⲓⲛϣ., ϫⲓⲛϣ.	ϭⲓⲛϣ.									0
3001	468	0	(S,sA) SmSit	1	servant /$gk: [[leitourgos, uphreths]]$/	servant /$gk: [[leitourgos, uphreths]]$/	leitourgos, uphreths	568a	9	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/3001.html	(S, sA) ϣⲙϣⲓⲧ	(S, sA) ϣⲙϣⲓⲧ	(S, sA) ϣⲙϣⲓⲧ	(S, sA) ϣⲙϣⲓⲧ	(S, sA) ϣⲙϣⲓⲧ (ⲡ)	noun male	λειτουργοσ, υπηρετησ	servant [λειτουργοσ, υπηρετησ]	servant [λειτουργοσ, υπηρετησ]	servant	"servant <span style=""opacity:0.7"">[λειτουργοσ, υπηρετησ]</span>"	"servant <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BB%CE%B5%CE%B9%CF%84%CE%BF%CF%85%CF%81%CE%B3%CE%BF%CF%83"">λειτουργοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%85%CF%80%CE%B7%CF%81%CE%B5%CF%84%CE%B7%CF%83"">υπηρετησ</a>]</span>"	servant	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568a	568	a	ϣⲙϣⲓⲧ (ⲡ)	ϣⲙϣⲓⲧ							ϣⲙϣⲓⲧ (ⲡ)	ϣⲙϣⲓⲧ											0
8653	469	0		99	With following preposition or adverb:	With following preposition or adverb:		835a	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8653.html						HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a																					0
8654	469	8653	(S,sA) ^^^ e-	0				835a	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8654.html	(S, sA) <i><b>c</b></i> ⲉ-	(S, sA) <i><b>c</b></i> ⲉ-	(S, sA) c ⲉ-	(S, sA) c ⲉ-	(S, sA) ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	ⲉ- (c)	ⲉ-							ⲉ- (c)	ⲉ-											1
8655	469	8653	(S) ^^^ ntn-	0				835a	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8655.html	(S) <i><b>c</b></i> ⲛⲧⲛ-	(S) <i><b>c</b></i> ⲛⲧⲛ-	(S) c ⲛⲧⲛ-	(S) c ⲛⲧⲛ-	(S) ⲛⲧⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	ⲛⲧⲛ- (c)	ⲛⲧⲛ-																			1
8656	469	8653	(S) ^^^ Hn-	0				835a	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8656.html	(S) <i><b>c</b></i> ϩⲛ-	(S) <i><b>c</b></i> ϩⲛ-	(S) c ϩⲛ-	(S) c ϩⲛ-	(S) ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	ϩⲛ- (c)	ϩⲛ-																			1
8657	469	8653	^^^ eHoun,^^^ eKoun	0				835a	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8657.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ, <i><b>c</b></i> ⲉϧⲟⲩⲛ	<i><b>c</b></i> ⲉϩⲟⲩⲛ, <i><b>c</b></i> ⲉϧⲟⲩⲛ	c ⲉϩⲟⲩⲛ, c ⲉϧⲟⲩⲛ	c ⲉϩⲟⲩⲛ, c ⲉϧⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ, ⲉϧⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ	1
4078	469	0	^^	1	narrowness	narrowness		835a	6	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4078.html	―	―	―	―	― (ⲡ)	noun male		narrowness	narrowness	narrowness	narrowness	narrowness	narrowness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	0
8658	470	0		99	tr :	tr :		835a	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8658.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a																					0
8659	470	8658	^^^ ebol	0	{intr:} push out to sea, set sail | {tr:} put (/*ship*/) to sea	{intr:} push out to sea, set sail | {tr:} put (/*ship*/) to sea		835a	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8659.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	-		"<b>intr:</b> push out to sea, set sail
<b>tr:</b> put <i>(ship)</i> to sea"	"intr: push out to sea, set sail
tr: put (ship) to sea"	"<b>intr:</b> push out to sea, set sail
<b>tr:</b> put <i>(ship)</i> to sea"	"<b>intr:</b> push out to sea, set sail
<b>tr:</b> put <i>(ship)</i> to sea"	"<b>intr:</b> push out to sea, set sail
<b>tr:</b> put <i>(ship)</i> to sea"	"intr: push out to sea, set sail
tr: put (ship) to sea"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
8660	470	8659	(B) ^^^ *^[ebol]^* Ha-	0				835a	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8660.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	(B) c {ⲉⲃⲟⲗ} ϩⲁ-	(B) c {ⲉⲃⲟⲗ} ϩⲁ-	(B) {ⲉⲃⲟⲗ} ϩⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a											{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ-									2
8661	470	8659	^^^ *^[ebol]^* Hn-,^^^ *^[ebol]^* Ken-	0				835a	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8661.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-, <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-, <i><b>c</b></i> {ⲉⲃⲟⲗ} ϧⲉⲛ-	c {ⲉⲃⲟⲗ} ϩⲛ-, c {ⲉⲃⲟⲗ} ϧⲉⲛ-	c {ⲉⲃⲟⲗ} ϩⲛ-, c {ⲉⲃⲟⲗ} ϧⲉⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=835a	835	a	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ-, {ⲉⲃⲟⲗ} ϧⲉⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	2
1259	471	0	(S) atn.	0	without sailor, (i e without forced service on ship /*?*/)	without sailor, (i e without forced service on ship /*?*/)		238b	1	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1259.html	(S) ⲁⲧⲛ.	(S) ⲁⲧⲛ.	(S) ⲁⲧⲛ.	(S) ⲁⲧⲛ.	(S) ⲁⲧⲛ.	-		without sailor, <i>i e without forced service on ship (?)</i>	without sailor, i e without forced service on ship (?)	without sailor, <i>i e without forced service on ship (?)</i>	without sailor, <i>i e without forced service on ship (?)</i>	without sailor, <i>i e without forced service on ship (?)</i>	without sailor, i e without forced service on ship (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=238b	238	b	ⲁⲧⲛ.	ⲁⲧⲛ.																			0
1260	471	0	(S) mntn.	0	condition, trade of sailor	condition, trade of sailor		238b	2	2010-02-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/1260.html	(S) ⲙⲛⲧⲛ.	(S) ⲙⲛⲧⲛ.	(S) ⲙⲛⲧⲛ.	(S) ⲙⲛⲧⲛ.	(S) ⲙⲛⲧⲛ.	-		condition, trade of sailor	condition, trade of sailor	condition, trade of sailor	condition, trade of sailor	condition, trade of sailor	condition, trade of sailor	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=238b	238	b	ⲙⲛⲧⲛ.	ⲙⲛⲧⲛ.																			0
