key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
3170	2019	0	er atS.	0	fail to obtain	fail to obtain		608a	5	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3170.html	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	-		fail to obtain	fail to obtain	fail to obtain	fail to obtain	fail to obtain	fail to obtain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=608a	608	a	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	ⲉⲣ ⲁⲧϣ.	0
3171	2019	0	metatS.	0	unattainedness	unattainedness		608a	6	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3171.html	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	-		unattainedness	unattainedness	unattainedness	unattainedness	unattainedness	unattainedness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=608a	608	a	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	ⲙⲉⲧⲁⲧϣ.	0
3172	2019	0	JinS.	0	attainment	attainment		608a	7	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3172.html	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	-		attainment	attainment	attainment	attainment	attainment	attainment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=608a	608	a	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	ϫⲓⲛϣ.	0
3174	2022	0	(S) katS.	0	potter /$gk: [[keramoplasths]]$/	potter /$gk: [[keramoplasths]]$/	keramoplasths	609a	1	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3174.html	(S) ⲕⲁⲧϣ.	(S) ⲕⲁⲧϣ.	(S) ⲕⲁⲧϣ.	(S) ⲕⲁⲧϣ.	ⲕⲁⲧϣ.	(S) ⲕⲁⲧϣ.	-	κεραμοπλαστησ	potter [κεραμοπλαστησ]	potter [κεραμοπλαστησ]	potter	"potter <span style=""opacity:0.7"">[κεραμοπλαστησ]</span>"	"potter <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B5%CF%81%CE%B1%CE%BC%CE%BF%CF%80%CE%BB%CE%B1%CF%83%CF%84%CE%B7%CF%83"">κεραμοπλαστησ</a>]</span>"	potter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=609a	609	a	ⲕⲁⲧϣ.	ⲕⲁⲧϣ.																			0
7538	2024	0		99	tr :	tr :		609a	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7538.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=609a	609	a																					0
7539	2024	7538	^^^ e-	0				609a	2	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7539.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=609a	609	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7540	2024	7538	^^^ nsa-	0				609a	3	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7540.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=609a	609	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	1
7541	2024	7538	^^^ ebol	0				609a	4	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7541.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=609a	609	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
3175	2027	0	(S,B,F) ^^	1	devastation, destruction /$gk: [[erhmwsis, erhmia, afanismos]]$/	devastation, destruction /$gk: [[erhmwsis, erhmia, afanismos]]$/	erhmwsis, erhmia, afanismos	610a	1	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3175.html	(S, B, F) ―	(S, B, F) ―	(S, B, F) ―	(S, B, F) ―	―	(S, B, F) ― (ⲡ)	noun male	ερημωσισ, ερημια, αφανισμοσ	devastation, destruction [ερημωσισ, ερημια, αφανισμοσ]	devastation, destruction [ερημωσισ, ερημια, αφανισμοσ]	devastation, destruction	"devastation, destruction <span style=""opacity:0.7"">[ερημωσισ, ερημια, αφανισμοσ]</span>"	"devastation, destruction <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B7%CE%BC%CF%89%CF%83%CE%B9%CF%83"">ερημωσισ</a>, <a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B7%CE%BC%CE%B9%CE%B1"">ερημια</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%86%CE%B1%CE%BD%CE%B9%CF%83%CE%BC%CE%BF%CF%83"">αφανισμοσ</a>]</span>"	devastation, destruction	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=610a	610	a	― (ⲡ)	―									― (ⲡ)	―	― (ⲡ)	―							0
3176	2027	0	(B) JinS.	0	desolation /$gk: [[erhmwsis]]$/	desolation /$gk: [[erhmwsis]]$/	erhmwsis	610a	2	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3176.html	(B) ϫⲓⲛϣ.	(B) ϫⲓⲛϣ.	(B) ϫⲓⲛϣ.	(B) ϫⲓⲛϣ.	ϫⲓⲛϣ.	(B) ϫⲓⲛϣ.	-	ερημωσισ	desolation [ερημωσισ]	desolation [ερημωσισ]	desolation	"desolation <span style=""opacity:0.7"">[ερημωσισ]</span>"	"desolation <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B7%CE%BC%CF%89%CF%83%CE%B9%CF%83"">ερημωσισ</a>]</span>"	desolation	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=610a	610	a											ϫⲓⲛϣ.	ϫⲓⲛϣ.									0
3177	2027	0	(S,B) SaFe (Sf) Sabh (B) ****SaFh (S) *SaFeu,SaFhou	1	desert /$gk: [[erhmos]]$/	desert /$gk: [[erhmos]]$/	erhmos	610a	3	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3177.html	"(S, B) ϣⲁϥⲉ
(Sf) ϣⲁⲃⲏ
(B) <i>female: </i>ϣⲁϥⲏ
(S) <i>plural: </i>ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ"	"(S, B) ϣⲁϥⲉ
(Sf) ϣⲁⲃⲏ
(B) <i>female: </i>ϣⲁϥⲏ
(S) <i>plural: </i>ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ"	"(S, B) ϣⲁϥⲉ
(Sf) ϣⲁⲃⲏ
(B) female: ϣⲁϥⲏ
(S) plural: ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ"	"(S, B) ϣⲁϥⲉ
(Sf) ϣⲁⲃⲏ
(B) female: ϣⲁϥⲏ
(S) plural: ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ"	ϣⲁϥⲉ, ϣⲁⲃⲏ, ϣⲁϥⲏ (ⲧ), ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ (ⲛ)	"(S, B) ϣⲁϥⲉ (ⲡ)
(Sf) ϣⲁⲃⲏ (ⲡ)
(B) ϣⲁϥⲏ (ⲧ)
(S) ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ (ⲛ)"	noun male	ερημοσ	desert [ερημοσ]	desert [ερημοσ]	desert	"desert <span style=""opacity:0.7"">[ερημοσ]</span>"	"desert <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B7%CE%BC%CE%BF%CF%83"">ερημοσ</a>]</span>"	desert	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=610a	610	a	"ϣⲁϥⲉ (ⲡ)
ϣⲁϥⲉⲩ, ϣⲁϥⲏⲟⲩ (ⲛ)"	ϣⲁϥⲉ			ϣⲁⲃⲏ (ⲡ)	ϣⲁⲃⲏ					"ϣⲁϥⲉ (ⲡ)
ϣⲁϥⲏ (ⲧ)"	ϣⲁϥⲉ									0
3178	2027	3177	remnS.	0	eremite /$gk: [[erhmiths]]$/	eremite /$gk: [[erhmiths]]$/	erhmiths	610a	4	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3178.html	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	-	ερημιτησ	eremite [ερημιτησ]	eremite [ερημιτησ]	eremite	"eremite <span style=""opacity:0.7"">[ερημιτησ]</span>"	"eremite <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%81%CE%B7%CE%BC%CE%B9%CF%84%CE%B7%CF%83"">ερημιτησ</a>]</span>"	eremite	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=610a	610	a	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	ⲣⲉⲙⲛϣ.	1
3179	2027	0	(S) SwwFe,Swwbe (A) SououFe,SouFe	1	barennes, poverty /$gk: [[akarpia]]$/	barennes, poverty /$gk: [[akarpia]]$/	akarpia	610a	5	2010-03-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/3179.html	"(S) ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ
(A) ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ"	"(S) ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ
(A) ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ"	"(S) ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ
(A) ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ"	"(S) ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ
(A) ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ"	ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ, ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ	"(S) ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ (ⲡ)
(A) ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ (ⲡ)"	noun male	ακαρπια	barennes, poverty [ακαρπια]	barennes, poverty [ακαρπια]	barennes, poverty	"barennes, poverty <span style=""opacity:0.7"">[ακαρπια]</span>"	"barennes, poverty <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BA%CE%B1%CF%81%CF%80%CE%B9%CE%B1"">ακαρπια</a>]</span>"	barennes, poverty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=610a	610	a	ϣⲱⲱϥⲉ, ϣⲱⲱⲃⲉ (ⲡ)	ϣⲱⲱϥⲉ					ϣⲟⲩⲟⲩϥⲉ, ϣⲟⲩϥⲉ (ⲡ)	ϣⲟⲩⲟⲩϥⲉ													0
3180	2031	0	(B) reFtHfe S.	0	 /$gk: [[muqologos]]$/	 /$gk: [[muqologos]]$/	muqologos	611a	1	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3180.html	(B) ⲣⲉϥⲧϩⲫⲉ ϣ.	(B) ⲣⲉϥⲧϩⲫⲉ ϣ.	(B) ⲣⲉϥⲧϩⲫⲉ ϣ.	(B) ⲣⲉϥⲧϩⲫⲉ ϣ.	ⲣⲉϥⲧϩⲫⲉ ϣ.	(B) ⲣⲉϥⲧϩⲫⲉ ϣ.	-	μυθολογοσ	[μυθολογοσ]	[μυθολογοσ]		"<span style=""opacity:0.7"">[μυθολογοσ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BC%CF%85%CE%B8%CE%BF%CE%BB%CE%BF%CE%B3%CE%BF%CF%83"">μυθολογοσ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a	611	a											ⲣⲉϥⲧϩⲫⲉ ϣ.	ⲣⲉϥⲧϩⲫⲉ ϣ.									0
3181	2031	0	reFJe S.	0	tale-tellers	tale-tellers		611a	2	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3181.html	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	-		tale-tellers	tale-tellers	tale-tellers	tale-tellers	tale-tellers	tale-tellers	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=611a	611	a	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	ⲣⲉϥϫⲉ ϣ.	0
7568	2042	0		99	With following preposition:	With following preposition:		615a	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7568.html							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a																					0
7569	2042	7568	^^^ mn-	0	with	with		615a	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7569.html	<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	c ⲙⲛ-	c ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ-	1
7570	2042	7568	^^^ oube-	0	against	against		615a	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7570.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ- (c)	-		against	against	against	against	against	against	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	1
7571	2042	7568	^^^ Hn-	0	(sim)	(sim)		615a	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7571.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	1
3202	2042	0	(S) ^^	3	contest	contest		615a	5	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3202.html	(S) ―	(S) ―	(S) ―	(S) ―	―	(S) ― (noun)	noun		contest	contest	contest	contest	contest	contest	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	― (noun)	―																			0
3203	2042	0	(S) ma nS.	0	place of contest, arena	place of contest, arena		615a	6	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3203.html	(S) ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	-		place of contest, arena	place of contest, arena	place of contest, arena	place of contest, arena	place of contest, arena	place of contest, arena	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲙⲁ ⲛϣ.	ⲙⲁ ⲛϣ.																			0
3204	2042	0	(S) reFS.	0	contender	contender		615a	7	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3204.html	(S) ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	-		contender	contender	contender	contender	contender	contender	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲣⲉϥϣ.	ⲣⲉϥϣ.																			0
3205	2042	0	(S) SoeiJ (sA) SaiJ (B) SwiJ	22	athlete, gladiator /$gk: [[aqlhths]]$/	athlete, gladiator /$gk: [[aqlhths]]$/	aqlhths	615a	8	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3205.html	"(S) ϣⲟⲉⲓϫ
(sA) ϣⲁⲓϫ
(B) ϣⲱⲓϫ"	"(S) ϣⲟⲉⲓϫ
(sA) ϣⲁⲓϫ
(B) ϣⲱⲓϫ"	"(S) ϣⲟⲉⲓϫ
(sA) ϣⲁⲓϫ
(B) ϣⲱⲓϫ"	"(S) ϣⲟⲉⲓϫ
(sA) ϣⲁⲓϫ
(B) ϣⲱⲓϫ"	ϣⲟⲉⲓϫ, ϣⲁⲓϫ, ϣⲱⲓϫ	"(S) ϣⲟⲉⲓϫ (ⲡ/ⲧ)
(sA) ϣⲁⲓϫ (ⲡ/ⲧ)
(B) ϣⲱⲓϫ (ⲡ/ⲧ)"	noun male/female	αθλητησ	athlete, gladiator [αθλητησ]	athlete, gladiator [αθλητησ]	athlete, gladiator	"athlete, gladiator <span style=""opacity:0.7"">[αθλητησ]</span>"	"athlete, gladiator <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B8%CE%BB%CE%B7%CF%84%CE%B7%CF%83"">αθλητησ</a>]</span>"	athlete, gladiator	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ϣⲟⲉⲓϫ (ⲡ/ⲧ)	ϣⲟⲉⲓϫ							ϣⲁⲓϫ (ⲡ/ⲧ)	ϣⲁⲓϫ	ϣⲱⲓϫ (ⲡ/ⲧ)	ϣⲱⲓϫ									0
7572	2042	3205	(S) mntS.	0				615a	9	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7572.html	(S) ⲙⲛⲧϣ.	(S) ⲙⲛⲧϣ.	(S) ⲙⲛⲧϣ.	(S) ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	(S) ⲙⲛⲧϣ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.																			1
7573	2042	3205	(S) r S.	0				615a	10	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7573.html	(S) ⲣ ϣ.	(S) ⲣ ϣ.	(S) ⲣ ϣ.	(S) ⲣ ϣ.	ⲣ ϣ.	(S) ⲣ ϣ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=615a	615	a	ⲣ ϣ.	ⲣ ϣ.																			1
