key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
4595	192	4599	(S) ^^^ *^[ebol]^* eJn-	0	go forth upon	go forth upon		265a	21	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4595.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉϫⲛ-	(S) c {ⲉⲃⲟⲗ} ⲉϫⲛ-	(S) c {ⲉⲃⲟⲗ} ⲉϫⲛ-	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	(S) {ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	-		go forth upon	go forth upon	go forth upon	go forth upon	go forth upon	go forth upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ⲉϫⲛ- (c)	{ⲉⲃⲟⲗ} ⲉϫⲛ-																			3
4596	192	4599	(S) ^^^ *^[ebol]^* Hi-	0	go forth from	go forth from		265a	22	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4596.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	(S) c {ⲉⲃⲟⲗ} ϩⲓ-	(S) c {ⲉⲃⲟⲗ} ϩⲓ-	{ⲉⲃⲟⲗ} ϩⲓ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓ- (c)	-		go forth from	go forth from	go forth from	go forth from	go forth from	go forth from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ-																			3
4597	192	4599	(S,A,sA) ^^^ *^[ebol]^* Hn-	0	(meaning same)	(meaning same)		265a	23	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4597.html	(S, A, sA) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S, A, sA) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S, A, sA) c {ⲉⲃⲟⲗ} ϩⲛ-	(S, A, sA) c {ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	(S, A, sA) {ⲉⲃⲟⲗ} ϩⲛ- (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-					{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-											3
4598	192	4599	(S) ^^^ *^[ebol]^* HiJn-	0	move from off	move from off		265a	24	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4598.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	-		move from off	move from off	move from off	move from off	move from off	move from off	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ-																			3
4600	192	4591		99	tr :	tr :		265a	25	2010-04-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/4600.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a																					2
4601	192	4600	(S) ^^^ *^[ebol]^* e-	0	carry out, remove to	carry out, remove to		265a	26	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4601.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	(S) c {ⲉⲃⲟⲗ} ⲉ-	(S) c {ⲉⲃⲟⲗ} ⲉ-	{ⲉⲃⲟⲗ} ⲉ- (c)	(S) {ⲉⲃⲟⲗ} ⲉ- (c)	-		carry out, remove to	carry out, remove to	carry out, remove to	carry out, remove to	carry out, remove to	carry out, remove to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ-																			3
4602	192	4600	(S,A) ^^^ *^[ebol]^* n-	0	carry out from	carry out from		265a	27	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4602.html	(S, A) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	(S, A) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	(S, A) c {ⲉⲃⲟⲗ} ⲛ-	(S, A) c {ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	(S, A) {ⲉⲃⲟⲗ} ⲛ- (c)	-		carry out from	carry out from	carry out from	carry out from	carry out from	carry out from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-					{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-													3
4603	192	4600	(S) ^^^ *^[ebol]^* Hi-	0	(meaning same)	(meaning same)		265a	28	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4603.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓ-	(S) c {ⲉⲃⲟⲗ} ϩⲓ-	(S) c {ⲉⲃⲟⲗ} ϩⲓ-	{ⲉⲃⲟⲗ} ϩⲓ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓ- (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲓ- (c)	{ⲉⲃⲟⲗ} ϩⲓ-																			3
4604	192	4600	(S) ^^^ *^[ebol]^* Hn-	0	(meaning same)	(meaning same)		265a	29	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4604.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲛ- (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-																			3
4605	192	4600	(S) ^^^ *^[ebol]^* HiJn-	0	remove from	remove from		265a	30	2010-04-08	2010-06-24	vagrant	vagrant	https://pishoyg.github.io/crum/4605.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	-		remove from	remove from	remove from	remove from	remove from	remove from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265a	265	a	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ-																			3
4592	192	4590	(S) ^^ epaHou	0	be turned back	be turned back		265b	31	2010-04-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/4592.html	(S) ― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	― ⲉⲡⲁϩⲟⲩ	(S) ― ⲉⲡⲁϩⲟⲩ	-		be turned back	be turned back	be turned back	be turned back	be turned back	be turned back	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	― ⲉⲡⲁϩⲟⲩ	― ⲉⲡⲁϩⲟⲩ																			1
4593	192	4590	(S) ^^ eHrai	0				265b	32	2010-04-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/4593.html	(S) ― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	(S) ― ⲉϩⲣⲁⲓ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ																			1
1399	192	0	(S,F) ^^	1	removal, change, death /$gk: [[metaqesis]]$/	removal, change, death /$gk: [[metaqesis]]$/	metaqesis	265b	33	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1399.html	(S, F) ―	(S, F) ―	(S, F) ―	(S, F) ―	―	(S, F) ― (ⲡ)	noun male	μεταθεσισ	removal, change, death [μεταθεσισ]	removal, change, death [μεταθεσισ]	removal, change, death	"removal, change, death <span style=""opacity:0.7"">[μεταθεσισ]</span>"	"removal, change, death <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BC%CE%B5%CF%84%CE%B1%CE%B8%CE%B5%CF%83%CE%B9%CF%83"">μεταθεσισ</a>]</span>"	removal, change, death	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	― (ⲡ)	―											― (ⲡ)	―							0
5815	192	1399	(S,F) p. ebol	0	 /$gk: [[apoikia, metoikia, metoikesia]]$/	 /$gk: [[apoikia, metoikia, metoikesia]]$/	apoikia, metoikia, metoikesia	265b	34	2010-06-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/5815.html	(S, F) ⲡ. ⲉⲃⲟⲗ	(S, F) ⲡ. ⲉⲃⲟⲗ	(S, F) ⲡ. ⲉⲃⲟⲗ	(S, F) ⲡ. ⲉⲃⲟⲗ	ⲡ. ⲉⲃⲟⲗ	(S, F) ⲡ. ⲉⲃⲟⲗ	-	αποικια, μετοικια, μετοικεσια	[αποικια, μετοικια, μετοικεσια]	[αποικια, μετοικια, μετοικεσια]		"<span style=""opacity:0.7"">[αποικια, μετοικια, μετοικεσια]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%BF%CE%B9%CE%BA%CE%B9%CE%B1"">αποικια</a>, <a href=""https://logeion.uchicago.edu/%CE%BC%CE%B5%CF%84%CE%BF%CE%B9%CE%BA%CE%B9%CE%B1"">μετοικια</a>, <a href=""https://logeion.uchicago.edu/%CE%BC%CE%B5%CF%84%CE%BF%CE%B9%CE%BA%CE%B5%CF%83%CE%B9%CE%B1"">μετοικεσια</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ⲡ. ⲉⲃⲟⲗ	ⲡ. ⲉⲃⲟⲗ											ⲡ. ⲉⲃⲟⲗ	ⲡ. ⲉⲃⲟⲗ							1
1400	192	0	(S,F) atp.	6	immovable, unchangeable /$gk: [[ametaqetos]]$/	immovable, unchangeable /$gk: [[ametaqetos]]$/	ametaqetos	265b	35	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1400.html	(S, F) ⲁⲧⲡ.	(S, F) ⲁⲧⲡ.	(S, F) ⲁⲧⲡ.	(S, F) ⲁⲧⲡ.	ⲁⲧⲡ.	(S, F) ⲁⲧⲡ. (adj.)	adjective	αμεταθετοσ	immovable, unchangeable [αμεταθετοσ]	immovable, unchangeable [αμεταθετοσ]	immovable, unchangeable	"immovable, unchangeable <span style=""opacity:0.7"">[αμεταθετοσ]</span>"	"immovable, unchangeable <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BC%CE%B5%CF%84%CE%B1%CE%B8%CE%B5%CF%84%CE%BF%CF%83"">αμεταθετοσ</a>]</span>"	immovable, unchangeable	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ⲁⲧⲡ. (adj.)	ⲁⲧⲡ.											ⲁⲧⲡ. (adj.)	ⲁⲧⲡ.							0
1401	192	1400	(S) mnt..atp.	0	unchangeableness	unchangeableness		265b	36	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1401.html	(S) ⲙⲛⲧⲁⲧⲡ.	(S) ⲙⲛⲧⲁⲧⲡ.	(S) ⲙⲛⲧⲁⲧⲡ.	(S) ⲙⲛⲧⲁⲧⲡ.	ⲙⲛⲧⲁⲧⲡ.	(S) ⲙⲛⲧⲁⲧⲡ.	-		unchangeableness	unchangeableness	unchangeableness	unchangeableness	unchangeableness	unchangeableness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ⲙⲛⲧⲁⲧⲡ.	ⲙⲛⲧⲁⲧⲡ.																			1
1402	192	0	(S) reFp. (S,A) reFpooneF	0	changeable person /$gk: [[eumetabolos]]$/	changeable person /$gk: [[eumetabolos]]$/	eumetabolos	265b	37	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1402.html	"(S) ⲣⲉϥⲡ.
(S, A) ⲣⲉϥⲡⲟⲟⲛⲉϥ"	"(S) ⲣⲉϥⲡ.
(S, A) ⲣⲉϥⲡⲟⲟⲛⲉϥ"	"(S) ⲣⲉϥⲡ.
(S, A) ⲣⲉϥⲡⲟⲟⲛⲉϥ"	"(S) ⲣⲉϥⲡ.
(S, A) ⲣⲉϥⲡⲟⲟⲛⲉϥ"	ⲣⲉϥⲡ., ⲣⲉϥⲡⲟⲟⲛⲉϥ	"(S) ⲣⲉϥⲡ.
(S, A) ⲣⲉϥⲡⲟⲟⲛⲉϥ"	-	ευμεταβολοσ	changeable person [ευμεταβολοσ]	changeable person [ευμεταβολοσ]	changeable person	"changeable person <span style=""opacity:0.7"">[ευμεταβολοσ]</span>"	"changeable person <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CE%BC%CE%B5%CF%84%CE%B1%CE%B2%CE%BF%CE%BB%CE%BF%CF%83"">ευμεταβολοσ</a>]</span>"	changeable person	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	"ⲣⲉϥⲡ.
ⲣⲉϥⲡⲟⲟⲛⲉϥ"	ⲣⲉϥⲡ.					ⲣⲉϥⲡⲟⲟⲛⲉϥ	ⲣⲉϥⲡⲟⲟⲛⲉϥ													0
1403	192	1402	(S) mnt..reFp.	0	changeableness	changeableness		265b	38	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1403.html	(S) ⲙⲛⲧⲣⲉϥⲡ.	(S) ⲙⲛⲧⲣⲉϥⲡ.	(S) ⲙⲛⲧⲣⲉϥⲡ.	(S) ⲙⲛⲧⲣⲉϥⲡ.	ⲙⲛⲧⲣⲉϥⲡ.	(S) ⲙⲛⲧⲣⲉϥⲡ.	-		changeableness	changeableness	changeableness	changeableness	changeableness	changeableness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ⲙⲛⲧⲣⲉϥⲡ.	ⲙⲛⲧⲣⲉϥⲡ.																			1
1404	192	0	(S) Ginp.	0	changing, alteration	changing, alteration		265b	39	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1404.html	(S) ϭⲓⲛⲡ.	(S) ϭⲓⲛⲡ.	(S) ϭⲓⲛⲡ.	(S) ϭⲓⲛⲡ.	ϭⲓⲛⲡ.	(S) ϭⲓⲛⲡ.	-		changing, alteration	changing, alteration	changing, alteration	changing, alteration	changing, alteration	changing, alteration	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ϭⲓⲛⲡ.	ϭⲓⲛⲡ.																			0
1405	192	1404	..Ginp. ebol	0				265b	40	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1405.html	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	ϭⲓⲛⲡ. ⲉⲃⲟⲗ	1
1406	192	0	(S) pwwnes,poones	4	movement	movement		265b	41	2010-02-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/1406.html	(S) ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ	(S) ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ	(S) ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ	(S) ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ	ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ	(S) ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ (ⲧ)	noun female		movement	movement	movement	movement	movement	movement	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=265b	265	b	ⲡⲱⲱⲛⲉⲥ, ⲡⲟⲟⲛⲉⲥ (ⲧ)	ⲡⲱⲱⲛⲉⲥ																			0
3653	195	0	atH.	0	without fear	without fear		721a	1	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3653.html	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	-		without fear	without fear	without fear	without fear	without fear	without fear	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	0
3654	195	3653	mnt..atH.,met..atH.	0	fearlessness, impudence	fearlessness, impudence		721a	2	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3654.html	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	-		fearlessness, impudence	fearlessness, impudence	fearlessness, impudence	fearlessness, impudence	fearlessness, impudence	fearlessness, impudence	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ., ⲙⲉⲧⲁⲧϩ.	ⲙⲛⲧⲁⲧϩ.	1
8076	195	3653	r..atH.	0				721a	3	2010-08-13	2010-08-13	vagrant	vagrant	https://pishoyg.github.io/crum/8076.html	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	ⲣⲁⲧϩ.	1
3655	195	0	(S) HaH.	0	under, in fear, fearful	under, in fear, fearful		721a	4	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3655.html	(S) ϩⲁϩ.	(S) ϩⲁϩ.	(S) ϩⲁϩ.	(S) ϩⲁϩ.	ϩⲁϩ.	(S) ϩⲁϩ.	-		under, in fear, fearful	under, in fear, fearful	under, in fear, fearful	under, in fear, fearful	under, in fear, fearful	under, in fear, fearful	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ϩⲁϩ.	ϩⲁϩ.																			0
3656	195	0	(S,sA,B,F) r H.,er H.	0	be afraid /$gk: [[fobein]]$/	be afraid /$gk: [[fobein]]$/	fobein	721a	5	2010-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/3656.html	(S, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	(S, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	(S, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	(S, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	(S, sA, B, F) ⲣ ϩ., ⲉⲣ ϩ.	-	φοβειν	be afraid [φοβειν]	be afraid [φοβειν]	be afraid	"be afraid <span style=""opacity:0.7"">[φοβειν]</span>"	"be afraid <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%BF%CE%B2%CE%B5%CE%B9%CE%BD"">φοβειν</a>]</span>"	be afraid	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ.							ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ., ⲉⲣ ϩ.	ⲣ ϩ.							0
8077	195	3656	^^^ e-	0				721a	6	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8077.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8078	195	3656	^^^ eJn-	0				721a	7	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8078.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=721a	721	a	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
