key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2668	485	0	(S) Se nouw$^t^$H	1	ladle	ladle		499a	13	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2668.html	(S) ϣⲉ ⲛⲟⲩⲱ(ⲧ)ϩ	(S) ϣⲉ ⲛⲟⲩⲱ(ⲧ)ϩ	ϣⲉ ⲛⲟⲩⲱϩ, ϣⲉ ⲛⲟⲩⲱⲧϩ	(S) ϣⲉ ⲛⲟⲩⲱϩ, ϣⲉ ⲛⲟⲩⲱⲧϩ (ⲡ)	noun male		ladle	ladle	ladle	ladle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=499a	ϣⲉ ⲛⲟⲩⲱϩ, ϣⲉ ⲛⲟⲩⲱⲧϩ (ⲡ)										0
2669	485	0	(S) ouotH,ouoq,ouatH	1	pouring thing, cup /$gk: [[kuaqos]]$/	pouring thing, cup /$gk: [[kuaqos]]$/	kuaqos	499a	14	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2669.html	(S) ⲟⲩⲟⲧϩ, ⲟⲩⲟⲑ, ⲟⲩⲁⲧϩ	(S) ⲟⲩⲟⲧϩ, ⲟⲩⲟⲑ, ⲟⲩⲁⲧϩ	ⲟⲩⲟⲧϩ, ⲟⲩⲟⲑ, ⲟⲩⲁⲧϩ	(S) ⲟⲩⲟⲧϩ, ⲟⲩⲟⲑ, ⲟⲩⲁⲧϩ (ⲡ)	noun male	κυαθοσ	pouring thing, cup [κυαθοσ]	pouring thing, cup	"pouring thing, cup <span style=""opacity:0.7"">[κυαθοσ]</span>"	"pouring thing, cup <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%85%CE%B1%CE%B8%CE%BF%CF%83"">κυαθοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=499a	ⲟⲩⲟⲧϩ, ⲟⲩⲟⲑ, ⲟⲩⲁⲧϩ (ⲡ)										0
2670	485	0	(S) ouotHe,ouatHe	3	(as last) /$gk: [[kuaqos, kreagma]]$/	(as last) /$gk: [[kuaqos, kreagma]]$/	kuaqos, kreagma	499a	15	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2670.html	(S) ⲟⲩⲟⲧϩⲉ, ⲟⲩⲁⲧϩⲉ	(S) ⲟⲩⲟⲧϩⲉ, ⲟⲩⲁⲧϩⲉ	ⲟⲩⲟⲧϩⲉ, ⲟⲩⲁⲧϩⲉ	(S) ⲟⲩⲟⲧϩⲉ, ⲟⲩⲁⲧϩⲉ (noun)	noun	κυαθοσ, κρεαγμα	<i>as last</i> [κυαθοσ, κρεαγμα]	<i>as last</i>	"<i>as last</i> <span style=""opacity:0.7"">[κυαθοσ, κρεαγμα]</span>"	"<i>as last</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%85%CE%B1%CE%B8%CE%BF%CF%83"">κυαθοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CF%81%CE%B5%CE%B1%CE%B3%CE%BC%CE%B1"">κρεαγμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=499a	ⲟⲩⲟⲧϩⲉ, ⲟⲩⲁⲧϩⲉ (noun)										0
2671	485	0	(S) oqe	4	footprint, outlet (of water)	footprint, outlet (of water)		499a	16	2010-03-03	1900-01-01	vagrant		https://pishoyg.github.io/crum/2671.html	(S) ⲟⲑⲉ	(S) ⲟⲑⲉ	ⲟⲑⲉ	(S) ⲟⲑⲉ (ⲧ)	noun female		footprint, outlet <i>of water</i>	footprint, outlet <i>of water</i>	footprint, outlet <i>of water</i>	footprint, outlet <i>of water</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=499a	ⲟⲑⲉ (ⲧ)										0
8881	486	0	(B) JinH.	0				703b	1	2011-10-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/8881.html	(B) ϫⲓⲛϩ.	(B) ϫⲓⲛϩ.	ϫⲓⲛϩ.	(B) ϫⲓⲛϩ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=703b						ϫⲓⲛϩ.					0
2083	487	0	(S,sA,B,F) ^^	1	pollution, abomination /$gk: [[bdelugma, molunsis]]$/	pollution, abomination /$gk: [[bdelugma, molunsis]]$/	bdelugma, molunsis	378b	1	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2083.html	(S, sA, B, F) ―	(S, sA, B, F) ―	―	(S, sA, B, F) ― (ⲡ)	noun male	βδελυγμα, μολυνσισ	pollution, abomination [βδελυγμα, μολυνσισ]	pollution, abomination	"pollution, abomination <span style=""opacity:0.7"">[βδελυγμα, μολυνσισ]</span>"	"pollution, abomination <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B2%CE%B4%CE%B5%CE%BB%CF%85%CE%B3%CE%BC%CE%B1"">βδελυγμα</a>, <a href=""https://logeion.uchicago.edu/%CE%BC%CE%BF%CE%BB%CF%85%CE%BD%CF%83%CE%B9%CF%83"">μολυνσισ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=378b	― (ⲡ)				― (ⲡ)	― (ⲡ)	― (ⲡ)				0
2084	487	0	(B) ats.	0	undefiled /$gk: [[amiantos]]$/	undefiled /$gk: [[amiantos]]$/	amiantos	379a	2	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2084.html	(B) ⲁⲧⲥ.	(B) ⲁⲧⲥ.	ⲁⲧⲥ.	(B) ⲁⲧⲥ.	-	αμιαντοσ	undefiled [αμιαντοσ]	undefiled	"undefiled <span style=""opacity:0.7"">[αμιαντοσ]</span>"	"undefiled <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BC%CE%B9%CE%B1%CE%BD%CF%84%CE%BF%CF%83"">αμιαντοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=379a						ⲁⲧⲥ.					0
2085	487	0	(S,B) reFseF- (S) reFseebe-	0	defiler	defiler		379a	3	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2085.html	"(S, B) ⲣⲉϥⲥⲉϥ-
(S) ⲣⲉϥⲥⲉⲉⲃⲉ-"	"(S, B) ⲣⲉϥⲥⲉϥ-
(S) ⲣⲉϥⲥⲉⲉⲃⲉ-"	ⲣⲉϥⲥⲉϥ-, ⲣⲉϥⲥⲉⲉⲃⲉ-	"(S, B) ⲣⲉϥⲥⲉϥ-
(S) ⲣⲉϥⲥⲉⲉⲃⲉ-"	-		defiler	defiler	defiler	defiler	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=379a	"ⲣⲉϥⲥⲉϥ-
ⲣⲉϥⲥⲉⲉⲃⲉ-"					ⲣⲉϥⲥⲉϥ-					0
7883	488	0	atH.	0				693a	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7883.html	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	ⲁⲧϩ.	0
7884	488	0	r H.	0	 /$gk: [[fobeisqai, deilian]]$/	 /$gk: [[fobeisqai, deilian]]$/	fobeisqai, deilian	693a	2	2010-08-12	2012-10-21	vagrant	vagrant	https://pishoyg.github.io/crum/7884.html	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	-	φοβεισθαι, δειλιαν	[φοβεισθαι, δειλιαν]		"<span style=""opacity:0.7"">[φοβεισθαι, δειλιαν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%BF%CE%B2%CE%B5%CE%B9%CF%83%CE%B8%CE%B1%CE%B9"">φοβεισθαι</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B5%CE%B9%CE%BB%CE%B9%CE%B1%CE%BD"">δειλιαν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	0
7885	488	0	reFr H.	0	 /$gk: [[eusebhs]]$/	 /$gk: [[eusebhs]]$/	eusebhs	693a	3	2010-08-12	2012-10-21	vagrant	vagrant	https://pishoyg.github.io/crum/7885.html	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	-	ευσεβησ	[ευσεβησ]		"<span style=""opacity:0.7"">[ευσεβησ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CF%85%CF%83%CE%B5%CE%B2%CE%B7%CF%83"">ευσεβησ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	0
7886	488	0	T H.	0	 /$gk: [[ekfobein]]$/	 /$gk: [[ekfobein]]$/	ekfobein	693a	4	2010-08-12	2012-10-21	vagrant	vagrant	https://pishoyg.github.io/crum/7886.html	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	-	εκφοβειν	[εκφοβειν]		"<span style=""opacity:0.7"">[εκφοβειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BA%CF%86%CE%BF%CE%B2%CE%B5%CE%B9%CE%BD"">εκφοβειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	0
8896	489	0	^^^ *^rel^* et..eH.	0				690a	1	2012-03-26	2012-03-26	vagrant	vagrant	https://pishoyg.github.io/crum/8896.html	<i><b>c</b></i> {rel} ⲉⲧⲉϩ.	<i><b>c</b></i> {rel} ⲉⲧⲉϩ.	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690a	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	{rel} ⲉⲧⲉϩ. (c)	0
8897	489	0	^^^ pet..eH.,^^^ fh et..eH.	0				690a	2	2012-03-26	1900-01-01	vagrant		https://pishoyg.github.io/crum/8897.html	<i><b>c</b></i> ⲡⲉⲧⲉϩ., <i><b>c</b></i> ⲫⲏ ⲉⲧⲉϩ.	<i><b>c</b></i> ⲡⲉⲧⲉϩ., <i><b>c</b></i> ⲫⲏ ⲉⲧⲉϩ.	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690a	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	ⲡⲉⲧⲉϩ., ⲫⲏ ⲉⲧⲉϩ. (c)	0
7876	489	0		99	With following preposition:	With following preposition:		690b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7876.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b											0
7877	489	7876	^^^ e-	0	(/*mostly S*/)	(/*mostly S*/)		690b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7877.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		<i>(mostly S)</i>	<i>(mostly S)</i>	<i>(mostly S)</i>	<i>(mostly S)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7878	489	7876	^^^ n- *^dat^*	0				690b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7878.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat} (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	1
7879	489	7876	(S) ^^^ Hn-	0				690b	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7879.html	(S) <i><b>c</b></i> ϩⲛ-	(S) <i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	(S) ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ϩⲛ- (c)										1
3502	489	0	(S,A,sA,F) r Hna=$	0	be willing, desire	be willing, desire		690b	7	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3502.html	(S, A, sA, F) ⲣ ϩⲛⲁ=<i> &c</i>	(S, A, sA, F) ⲣ ϩⲛⲁ=<i> &c</i>	ⲣ ϩⲛⲁ= (&c)	(S, A, sA, F) ⲣ ϩⲛⲁ= (&c)	-		be willing, desire	be willing, desire	be willing, desire	be willing, desire	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ⲣ ϩⲛⲁ= (&c)			ⲣ ϩⲛⲁ= (&c)	ⲣ ϩⲛⲁ= (&c)		ⲣ ϩⲛⲁ= (&c)				0
7880	489	3502	^^^ etre-	0				690b	8	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7880.html	<i><b>c</b></i> ⲉⲧⲣⲉ-	<i><b>c</b></i> ⲉⲧⲣⲉ-	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	ⲉⲧⲣⲉ- (c)	1
7881	489	3502	^^^ n-	0				690b	9	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7881.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
7882	489	3502	^^^ Hn-	0				690b	10	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7882.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=690b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
3957	490	0	(S) ^^	1	weakness /$gk: [[prodosia]]$/	weakness /$gk: [[prodosia]]$/	prodosia	805b	1	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3957.html	(S) ―	(S) ―	―	(S) ― (ⲡ)	noun male	προδοσια	weakness [προδοσια]	weakness	"weakness <span style=""opacity:0.7"">[προδοσια]</span>"	"weakness <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CF%81%CE%BF%CE%B4%CE%BF%CF%83%CE%B9%CE%B1"">προδοσια</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805b	― (ⲡ)										0
3958	490	0	(S,A,sA,F) Gwb (Sf) GaF (B) Jwb,Jwbi (F) GoF,JoF (S) ****Jobe (B) ****Jobi	3	weak person /$gk: [[asqenhs, adunatos, ptwxos, deilos]]$/ | (as adj) /$gk: [[asqenhs, adunatos, deilos]]$/	weak person /$gk: [[asqenhs, adunatos, ptwxos, deilos]]$/ | (as adj) /$gk: [[asqenhs, adunatos, deilos]]$/	asqenhs, adunatos, ptwxos, deilos	805b	2	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3958.html	"(S, A, sA, F) ϭⲱⲃ
(Sf) ϭⲁϥ
(B) ϫⲱⲃ, ϫⲱⲃⲓ
(F) ϭⲟϥ, ϫⲟϥ
(S) <i>female: </i>ϫⲟⲃⲉ
(B) <i>female: </i>ϫⲟⲃⲓ"	"(S, A, sA, F) ϭⲱⲃ
(Sf) ϭⲁϥ
(B) ϫⲱⲃ, ϫⲱⲃⲓ
(F) ϭⲟϥ, ϫⲟϥ
(S) <i>female: </i>ϫⲟⲃⲉ
(B) <i>female: </i>ϫⲟⲃⲓ"	ϭⲱⲃ, ϭⲁϥ, ϫⲱⲃ, ϫⲱⲃⲓ, ϭⲟϥ, ϫⲟϥ, ϫⲟⲃⲉ (ⲧ), ϫⲟⲃⲓ (ⲧ)	"(S, A, sA, F) ϭⲱⲃ (noun)
(Sf) ϭⲁϥ (noun)
(B) ϫⲱⲃ, ϫⲱⲃⲓ (noun)
(F) ϭⲟϥ, ϫⲟϥ (noun)
(S) ϫⲟⲃⲉ (ⲧ)
(B) ϫⲟⲃⲓ (ⲧ)"	noun	ασθενησ, αδυνατοσ, πτωχοσ, δειλοσ	"weak person [ασθενησ, αδυνατοσ, πτωχοσ, δειλοσ]
<i>as adj</i> [ασθενησ, αδυνατοσ, δειλοσ]"	"weak person 
<i>as adj</i>"	"weak person <span style=""opacity:0.7"">[ασθενησ, αδυνατοσ, πτωχοσ, δειλοσ]</span>
<i>as adj</i> <span style=""opacity:0.7"">[ασθενησ, αδυνατοσ, δειλοσ]</span>"	"weak person <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CE%B8%CE%B5%CE%BD%CE%B7%CF%83"">ασθενησ</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CE%B4%CF%85%CE%BD%CE%B1%CF%84%CE%BF%CF%83"">αδυνατοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CF%84%CF%89%CF%87%CE%BF%CF%83"">πτωχοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B5%CE%B9%CE%BB%CE%BF%CF%83"">δειλοσ</a>]</span>
<i>as adj</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CE%B8%CE%B5%CE%BD%CE%B7%CF%83"">ασθενησ</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CE%B4%CF%85%CE%BD%CE%B1%CF%84%CE%BF%CF%83"">αδυνατοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B5%CE%B9%CE%BB%CE%BF%CF%83"">δειλοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805b	"ϭⲱⲃ (noun)
ϫⲟⲃⲉ (ⲧ)"		ϭⲁϥ (noun)	ϭⲱⲃ (noun)	ϭⲱⲃ (noun)	"ϫⲱⲃ, ϫⲱⲃⲓ (noun)
ϫⲟⲃⲓ (ⲧ)"	"ϭⲱⲃ (noun)
ϭⲟϥ, ϫⲟϥ (noun)"				0
3959	490	3958	mntG.,metJ.	0	weakness, folly /$gk: [[asqeneia, deilia, tapeinwsis]]$/	weakness, folly /$gk: [[asqeneia, deilia, tapeinwsis]]$/	asqeneia, deilia, tapeinwsis	805b	3	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3959.html	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	-	ασθενεια, δειλια, ταπεινωσισ	weakness, folly [ασθενεια, δειλια, ταπεινωσισ]	weakness, folly	"weakness, folly <span style=""opacity:0.7"">[ασθενεια, δειλια, ταπεινωσισ]</span>"	"weakness, folly <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CE%B8%CE%B5%CE%BD%CE%B5%CE%B9%CE%B1"">ασθενεια</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B5%CE%B9%CE%BB%CE%B9%CE%B1"">δειλια</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%B1%CF%80%CE%B5%CE%B9%CE%BD%CF%89%CF%83%CE%B9%CF%83"">ταπεινωσισ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805b	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	ⲙⲛⲧϭ., ⲙⲉⲧϫ.	1
3960	490	3958	r G.,er J.	2	{intr:}  /$gk: [[asqenein, deilian]]$/ | {tr:}  /$gk: [[talaipwrein, apopnigein, patassein]]$/	{intr:}  /$gk: [[asqenein, deilian]]$/ | {tr:}  /$gk: [[talaipwrein, apopnigein, patassein]]$/	asqenein, deilian, talaipwrein, apopnigein, patassein	805b	4	2010-03-31	2010-03-31	vagrant	vagrant	https://pishoyg.github.io/crum/3960.html	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	verb	ασθενειν, δειλιαν, ταλαιπωρειν, αποπνιγειν, πατασσειν	"<b>intr:</b> [ασθενειν, δειλιαν]
<b>tr:</b> [ταλαιπωρειν, αποπνιγειν, πατασσειν]"	"<b>intr:</b> 
<b>tr:</b>"	"<b>intr:</b> <span style=""opacity:0.7"">[ασθενειν, δειλιαν]</span>
<b>tr:</b> <span style=""opacity:0.7"">[ταλαιπωρειν, αποπνιγειν, πατασσειν]</span>"	"<b>intr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%83%CE%B8%CE%B5%CE%BD%CE%B5%CE%B9%CE%BD"">ασθενειν</a>, <a href=""https://logeion.uchicago.edu/%CE%B4%CE%B5%CE%B9%CE%BB%CE%B9%CE%B1%CE%BD"">δειλιαν</a>]</span>
<b>tr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%B1%CE%BB%CE%B1%CE%B9%CF%80%CF%89%CF%81%CE%B5%CE%B9%CE%BD"">ταλαιπωρειν</a>, <a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%BF%CF%80%CE%BD%CE%B9%CE%B3%CE%B5%CE%B9%CE%BD"">αποπνιγειν</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%84%CE%B1%CF%83%CF%83%CE%B5%CE%B9%CE%BD"">πατασσειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805b	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	ⲣ ϭ., ⲉⲣ ϫ.	1
2005	492	0		99	adverbial phrases	adverbial phrases		367b	1	2010-02-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2005.html					HEADER		adverbial phrases	adverbial phrases	adverbial phrases	adverbial phrases	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=367b											0
2006	492	2005	(S) mpis. (B) mpais.	0	at this time	at this time		367b	2	2010-02-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2006.html	"(S) ⲙⲡⲓⲥ.
(B) ⲙⲡⲁⲓⲥ."	"(S) ⲙⲡⲓⲥ.
(B) ⲙⲡⲁⲓⲥ."	ⲙⲡⲓⲥ., ⲙⲡⲁⲓⲥ.	"(S) ⲙⲡⲓⲥ.
(B) ⲙⲡⲁⲓⲥ."	-		at this time	at this time	at this time	at this time	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=367b	ⲙⲡⲓⲥ.					ⲙⲡⲁⲓⲥ.					1
2007	492	2005	(B) mpis.	0	at that time, formerly	at that time, formerly		367b	3	2010-02-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/2007.html	(B) ⲙⲡⲓⲥ.	(B) ⲙⲡⲓⲥ.	ⲙⲡⲓⲥ.	(B) ⲙⲡⲓⲥ.	-		at that time, formerly	at that time, formerly	at that time, formerly	at that time, formerly	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=367b						ⲙⲡⲓⲥ.					1
