key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
6418	261	6417	^^^ nsa-	0				380a	3	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6418.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	2
6419	261	6417	^^^ Hn-	0				380a	4	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6419.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	2
6420	261	6416		99	With following adverb:	With following adverb:		380a	5	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6420.html							HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a																					1
6421	261	6420	(S) ^^^ ebol	0				380a	6	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6421.html	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S) ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ																			2
6422	261	6421	^^^ *^[ebol]^* n-	0	remove from	remove from		380a	7	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6422.html	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	<i><b>c</b></i> {ⲉⲃⲟⲗ} ⲛ-	c {ⲉⲃⲟⲗ} ⲛ-	c {ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ- (c)	-		remove from	remove from	remove from	remove from	remove from	remove from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	{ⲉⲃⲟⲗ} ⲛ- (c)	{ⲉⲃⲟⲗ} ⲛ-	3
6423	261	6421	(S) ^^^ *^[ebol]^* e-	0	(sim)	(sim)		380a	8	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6423.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ⲉ-	(S) c {ⲉⲃⲟⲗ} ⲉ-	(S) c {ⲉⲃⲟⲗ} ⲉ-	{ⲉⲃⲟⲗ} ⲉ- (c)	(S) {ⲉⲃⲟⲗ} ⲉ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	{ⲉⲃⲟⲗ} ⲉ- (c)	{ⲉⲃⲟⲗ} ⲉ-																			3
6424	261	6421	(B) ^^^ *^[ebol]^* Ha-	0	(sim)	(sim)		380a	9	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6424.html	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	(B) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲁ-	(B) c {ⲉⲃⲟⲗ} ϩⲁ-	(B) c {ⲉⲃⲟⲗ} ϩⲁ-	{ⲉⲃⲟⲗ} ϩⲁ- (c)	(B) {ⲉⲃⲟⲗ} ϩⲁ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a											{ⲉⲃⲟⲗ} ϩⲁ- (c)	{ⲉⲃⲟⲗ} ϩⲁ-									3
6425	261	6421	(S) ^^^ *^[ebol]^* Hn-	0	(sim)	(sim)		380a	10	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6425.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲛ-	{ⲉⲃⲟⲗ} ϩⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	{ⲉⲃⲟⲗ} ϩⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲛ-																			3
6426	261	6421	(S) ^^^ *^[ebol]^* HiJn-	0	from off	from off		380a	11	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6426.html	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) <i><b>c</b></i> {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	(S) c {ⲉⲃⲟⲗ} ϩⲓϫⲛ-	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	(S) {ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	-		from off	from off	from off	from off	from off	from off	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	{ⲉⲃⲟⲗ} ϩⲓϫⲛ- (c)	{ⲉⲃⲟⲗ} ϩⲓϫⲛ-																			3
6427	261	6420	^^^ nsabol,^^^ sabol	0	from	from		380a	12	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6427.html	<i><b>c</b></i> ⲛⲥⲁⲃⲟⲗ, <i><b>c</b></i> ⲥⲁⲃⲟⲗ	<i><b>c</b></i> ⲛⲥⲁⲃⲟⲗ, <i><b>c</b></i> ⲥⲁⲃⲟⲗ	c ⲛⲥⲁⲃⲟⲗ, c ⲥⲁⲃⲟⲗ	c ⲛⲥⲁⲃⲟⲗ, c ⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	-		from	from	from	from	from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	ⲛⲥⲁⲃⲟⲗ, ⲥⲁⲃⲟⲗ (c)	ⲛⲥⲁⲃⲟⲗ	2
6428	261	6420	(S) ^^^ Habol	0				380a	13	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6428.html	(S) <i><b>c</b></i> ϩⲁⲃⲟⲗ	(S) <i><b>c</b></i> ϩⲁⲃⲟⲗ	(S) c ϩⲁⲃⲟⲗ	(S) c ϩⲁⲃⲟⲗ	ϩⲁⲃⲟⲗ (c)	(S) ϩⲁⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ϩⲁⲃⲟⲗ (c)	ϩⲁⲃⲟⲗ																			2
6429	261	6420	(B) swHi epesht	0	throw down	throw down		380a	14	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6429.html	(B) ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	(B) ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	(B) ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	(B) ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	(B) ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	-		throw down	throw down	throw down	throw down	throw down	throw down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a											ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ	ⲥⲱϩⲓ ⲉⲡⲉⲥⲏⲧ									2
6430	261	6420	(S,A) ^^^ epaHou	0	move backward	move backward		380a	15	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6430.html	(S, A) <i><b>c</b></i> ⲉⲡⲁϩⲟⲩ	(S, A) <i><b>c</b></i> ⲉⲡⲁϩⲟⲩ	(S, A) c ⲉⲡⲁϩⲟⲩ	(S, A) c ⲉⲡⲁϩⲟⲩ	ⲉⲡⲁϩⲟⲩ (c)	(S, A) ⲉⲡⲁϩⲟⲩ (c)	-		move backward	move backward	move backward	move backward	move backward	move backward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲉⲡⲁϩⲟⲩ (c)	ⲉⲡⲁϩⲟⲩ					ⲉⲡⲁϩⲟⲩ (c)	ⲉⲡⲁϩⲟⲩ													2
6431	261	6420	(S) ^^^ eHoun	0				380a	16	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6431.html	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ	(S) c ⲉϩⲟⲩⲛ	(S) c ⲉϩⲟⲩⲛ	ⲉϩⲟⲩⲛ (c)	(S) ⲉϩⲟⲩⲛ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲉϩⲟⲩⲛ (c)	ⲉϩⲟⲩⲛ																			2
6432	261	6420	(S) ^^^ eHrai (B) ^^^ eKrai	0	withdraw, draw back	withdraw, draw back		380a	17	2010-07-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/6432.html	"(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ
(B) <i><b>c</b></i> ⲉϧⲣⲁⲓ"	"(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ
(B) <i><b>c</b></i> ⲉϧⲣⲁⲓ"	"(S) c ⲉϩⲣⲁⲓ
(B) c ⲉϧⲣⲁⲓ"	"(S) c ⲉϩⲣⲁⲓ
(B) c ⲉϧⲣⲁⲓ"	ⲉϩⲣⲁⲓ (c), ⲉϧⲣⲁⲓ (c)	"(S) ⲉϩⲣⲁⲓ (c)
(B) ⲉϧⲣⲁⲓ (c)"	-		withdraw, draw back	withdraw, draw back	withdraw, draw back	withdraw, draw back	withdraw, draw back	withdraw, draw back	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380a	380	a	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ									ⲉϧⲣⲁⲓ (c)	ⲉϧⲣⲁⲓ									2
2089	261	0	(S) Gins.	0	removal, avoidance	removal, avoidance		380b	18	2010-02-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/2089.html	(S) ϭⲓⲛⲥ.	(S) ϭⲓⲛⲥ.	(S) ϭⲓⲛⲥ.	(S) ϭⲓⲛⲥ.	ϭⲓⲛⲥ.	(S) ϭⲓⲛⲥ.	-		removal, avoidance	removal, avoidance	removal, avoidance	removal, avoidance	removal, avoidance	removal, avoidance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=380b	380	b	ϭⲓⲛⲥ.	ϭⲓⲛⲥ.																			0
7551	262	0	(S,A) S. nkwHt	0				612a	1	2010-08-11	2010-08-11	vagrant	vagrant	https://pishoyg.github.io/crum/7551.html	(S, A) ϣ. ⲛⲕⲱϩⲧ	(S, A) ϣ. ⲛⲕⲱϩⲧ	(S, A) ϣ. ⲛⲕⲱϩⲧ	(S, A) ϣ. ⲛⲕⲱϩⲧ	ϣ. ⲛⲕⲱϩⲧ	(S, A) ϣ. ⲛⲕⲱϩⲧ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a	ϣ. ⲛⲕⲱϩⲧ	ϣ. ⲛⲕⲱϩⲧ					ϣ. ⲛⲕⲱϩⲧ	ϣ. ⲛⲕⲱϩⲧ													0
7552	262	0	(S,sA) S. nsate	0				612a	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7552.html	(S, sA) ϣ. ⲛⲥⲁⲧⲉ	(S, sA) ϣ. ⲛⲥⲁⲧⲉ	(S, sA) ϣ. ⲛⲥⲁⲧⲉ	(S, sA) ϣ. ⲛⲥⲁⲧⲉ	ϣ. ⲛⲥⲁⲧⲉ	(S, sA) ϣ. ⲛⲥⲁⲧⲉ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a	ϣ. ⲛⲥⲁⲧⲉ	ϣ. ⲛⲥⲁⲧⲉ							ϣ. ⲛⲥⲁⲧⲉ	ϣ. ⲛⲥⲁⲧⲉ											0
7553	262	0	(B,F) S. nxrwm	0				612a	3	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7553.html	(B, F) ϣ. ⲛⲭⲣⲱⲙ	(B, F) ϣ. ⲛⲭⲣⲱⲙ	(B, F) ϣ. ⲛⲭⲣⲱⲙ	(B, F) ϣ. ⲛⲭⲣⲱⲙ	ϣ. ⲛⲭⲣⲱⲙ	(B, F) ϣ. ⲛⲭⲣⲱⲙ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a											ϣ. ⲛⲭⲣⲱⲙ	ϣ. ⲛⲭⲣⲱⲙ	ϣ. ⲛⲭⲣⲱⲙ	ϣ. ⲛⲭⲣⲱⲙ							0
7554	262	0	(B) oi nS.	0	 /$gk: [[flegein]]$/	 /$gk: [[flegein]]$/	flegein	612a	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7554.html	(B) ⲟⲓ ⲛϣ.	(B) ⲟⲓ ⲛϣ.	(B) ⲟⲓ ⲛϣ.	(B) ⲟⲓ ⲛϣ.	ⲟⲓ ⲛϣ.	(B) ⲟⲓ ⲛϣ.	-	φλεγειν	[φλεγειν]	[φλεγειν]		"<span style=""opacity:0.7"">[φλεγειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%BB%CE%B5%CE%B3%CE%B5%CE%B9%CE%BD"">φλεγειν</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a											ⲟⲓ ⲛϣ.	ⲟⲓ ⲛϣ.									0
3187	262	0	T S.	0	burn /$gk: [[flegein, kaiein]]$/	burn /$gk: [[flegein, kaiein]]$/	flegein, kaiein	612a	5	2010-03-18	1900-01-01	vagrant		https://pishoyg.github.io/crum/3187.html	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	-	φλεγειν, καιειν	burn [φλεγειν, καιειν]	burn [φλεγειν, καιειν]	burn	"burn <span style=""opacity:0.7"">[φλεγειν, καιειν]</span>"	"burn <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%BB%CE%B5%CE%B3%CE%B5%CE%B9%CE%BD"">φλεγειν</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CE%B9%CE%B5%CE%B9%CE%BD"">καιειν</a>]</span>"	burn	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	0
7555	262	3187	(S) ^^^ ebol	0				612a	6	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7555.html	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) <i><b>c</b></i> ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	(S) c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S) ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ																			1
7556	262	3187	(B) Jin ..T S.	0				612a	7	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7556.html	(B) ϫⲓⲛ ϯ ϣ.	(B) ϫⲓⲛ ϯ ϣ.	(B) ϫⲓⲛ ϯ ϣ.	(B) ϫⲓⲛ ϯ ϣ.	ϫⲓⲛ ϯ ϣ.	(B) ϫⲓⲛ ϯ ϣ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=612a	612	a											ϫⲓⲛ ϯ ϣ.	ϫⲓⲛ ϯ ϣ.									1
2262	263	0	(S) ^^	1	meeting, event /$gk: [[sunanthma]]$/	meeting, event /$gk: [[sunanthma]]$/	sunanthma	416b	1	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2262.html	(S) ―	(S) ―	(S) ―	(S) ―	―	(S) ― (ⲡ)	noun male	συναντημα	meeting, event [συναντημα]	meeting, event [συναντημα]	meeting, event	"meeting, event <span style=""opacity:0.7"">[συναντημα]</span>"	"meeting, event <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BD%CE%B1%CE%BD%CF%84%CE%B7%CE%BC%CE%B1"">συναντημα</a>]</span>"	meeting, event	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=416b	416	b	― (ⲡ)	―																			0
2263	263	0	(S) Gint.	0	meeting	meeting		416b	2	2010-02-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/2263.html	(S) ϭⲓⲛⲧ.	(S) ϭⲓⲛⲧ.	(S) ϭⲓⲛⲧ.	(S) ϭⲓⲛⲧ.	ϭⲓⲛⲧ.	(S) ϭⲓⲛⲧ.	-		meeting	meeting	meeting	meeting	meeting	meeting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=416b	416	b	ϭⲓⲛⲧ.	ϭⲓⲛⲧ.																			0
8759	264	0		99		intr :		132b	1	2010-11-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/8759.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b																					0
8760	264	8759	^^^ e-	0				132b	2	2010-11-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/8760.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8761	264	8759	^^^ eJn-	0				132b	3	2010-11-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/8761.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
8762	264	0	(S,A,B) reFk.,reFx.	0		zealous person, rival, imitator /$gk: [[zhlwths]]$/	zhlwths	132b	4	2010-11-19	1900-01-01	vagrant		https://pishoyg.github.io/crum/8762.html	(S, A, B) ⲣⲉϥⲕ., ⲣⲉϥⲭ.	(S, A, B) ⲣⲉϥⲕ., ⲣⲉϥⲭ.	(S, A, B) ⲣⲉϥⲕ., ⲣⲉϥⲭ.	(S, A, B) ⲣⲉϥⲕ., ⲣⲉϥⲭ.	ⲣⲉϥⲕ., ⲣⲉϥⲭ.	(S, A, B) ⲣⲉϥⲕ., ⲣⲉϥⲭ.	-	ζηλωτησ	zealous person, rival, imitator [ζηλωτησ]	zealous person, rival, imitator [ζηλωτησ]	zealous person, rival, imitator	"zealous person, rival, imitator <span style=""opacity:0.7"">[ζηλωτησ]</span>"	"zealous person, rival, imitator <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CE%B7%CE%BB%CF%89%CF%84%CE%B7%CF%83"">ζηλωτησ</a>]</span>"	zealous person, rival, imitator	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b	ⲣⲉϥⲕ., ⲣⲉϥⲭ.	ⲣⲉϥⲕ.					ⲣⲉϥⲕ., ⲣⲉϥⲭ.	ⲣⲉϥⲕ.			ⲣⲉϥⲕ., ⲣⲉϥⲭ.	ⲣⲉϥⲕ.									0
627	264	0	(S,A,sA,B,F) ^^	1	envy, zeal /$gk: [[zhlos]]$/	envy, zeal /$gk: [[zhlos]]$/	zhlos	132b	5	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/627.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	―	(S, A, sA, B, F) ― (ⲡ)	noun male	ζηλοσ	envy, zeal [ζηλοσ]	envy, zeal [ζηλοσ]	envy, zeal	"envy, zeal <span style=""opacity:0.7"">[ζηλοσ]</span>"	"envy, zeal <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CE%B7%CE%BB%CE%BF%CF%83"">ζηλοσ</a>]</span>"	envy, zeal	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b	― (ⲡ)	―					― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―							0
628	264	0	(S,B) T k.,T x.	0	cause envy, make zealous /$gk: [[zhloun, parojunein]]$/	cause envy, make zealous /$gk: [[zhloun, parojunein]]$/	zhloun, parojunein	132b	6	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/628.html	(S, B) ϯ ⲕ., ϯ ⲭ.	(S, B) ϯ ⲕ., ϯ ⲭ.	(S, B) ϯ ⲕ., ϯ ⲭ.	(S, B) ϯ ⲕ., ϯ ⲭ.	ϯ ⲕ., ϯ ⲭ.	(S, B) ϯ ⲕ., ϯ ⲭ.	-	ζηλουν, παροξυνειν	cause envy, make zealous [ζηλουν, παροξυνειν]	cause envy, make zealous [ζηλουν, παροξυνειν]	cause envy, make zealous	"cause envy, make zealous <span style=""opacity:0.7"">[ζηλουν, παροξυνειν]</span>"	"cause envy, make zealous <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B6%CE%B7%CE%BB%CE%BF%CF%85%CE%BD"">ζηλουν</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%BF%CE%BE%CF%85%CE%BD%CE%B5%CE%B9%CE%BD"">παροξυνειν</a>]</span>"	cause envy, make zealous	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=132b	132	b	ϯ ⲕ., ϯ ⲭ.	ϯ ⲕ.									ϯ ⲕ., ϯ ⲭ.	ϯ ⲕ.									0
