key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
1657	707	0	(S,A,sA) Hir.	0	(as nn)	(as nn)		310b	9	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1657.html	(S, A, sA) ϩⲓⲣ.	(S, A, sA) ϩⲓⲣ.	ϩⲓⲣ.	(S, A, sA) ϩⲓⲣ.	-		<i>as nn</i>	<i>as nn</i>	<i>as nn</i>	<i>as nn</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=310b	ϩⲓⲣ.			ϩⲓⲣ.	ϩⲓⲣ.						0
1658	707	0	(B) Hanar.,anar.	4	(meaning as [r.])	(meaning as [r.])		310b	10	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1658.html	(B) ϩⲁⲛⲁⲣ., ⲁⲛⲁⲣ.	(B) ϩⲁⲛⲁⲣ., ⲁⲛⲁⲣ.	ϩⲁⲛⲁⲣ., ⲁⲛⲁⲣ.	(B) ϩⲁⲛⲁⲣ., ⲁⲛⲁⲣ. (ⲧ)	noun female		<i>meaning as ⲣ.</i>	<i>meaning as ⲣ.</i>	<i>meaning as ⲣ.</i>	<i>meaning as ⲣ.</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=310b						ϩⲁⲛⲁⲣ., ⲁⲛⲁⲣ. (ⲧ)					0
6078	707	1658	fnau nH.	0				310b	11	2010-07-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/6078.html	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=310b	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	ⲫⲛⲁⲩ ⲛϩ.	1
1659	707	0	(S) Ji r.	0	spend evening /$gk: [[ocizein]]$/	spend evening /$gk: [[ocizein]]$/	ocizein	310b	12	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1659.html	(S) ϫⲓ ⲣ.	(S) ϫⲓ ⲣ.	ϫⲓ ⲣ.	(S) ϫⲓ ⲣ.	-	οξιζειν	spend evening [οξιζειν]	spend evening	"spend evening <span style=""opacity:0.7"">[οξιζειν]</span>"	"spend evening <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BF%CE%BE%CE%B9%CE%B6%CE%B5%CE%B9%CE%BD"">οξιζειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=310b	ϫⲓ ⲣ.										0
1660	707	0	(S) atr.	0				310b	13	2010-02-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/1660.html	(S) ⲁⲧⲣ.	(S) ⲁⲧⲣ.	ⲁⲧⲣ.	(S) ⲁⲧⲣ.	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=310b	ⲁⲧⲣ.										0
336	709	0	(S) eielel,eieleiel (B) ielel,elel	2	{intr:} shine, glitter /$gk: [[stilbein]]$/ | (as nn m), brightness /$gk: [[stilbwsis]]$/	{intr:} shine, glitter /$gk: [[stilbein]]$/ | (as nn m), brightness /$gk: [[stilbwsis]]$/	stilbein, stilbwsis	77a	1	2010-01-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/336.html	"(S) ⲉⲓⲉⲗⲉⲗ, ⲉⲓⲉⲗⲉⲓⲉⲗ
(B) ⲓⲉⲗⲉⲗ, ⲉⲗⲉⲗ"	"(S) ⲉⲓⲉⲗⲉⲗ, ⲉⲓⲉⲗⲉⲓⲉⲗ
(B) ⲓⲉⲗⲉⲗ, ⲉⲗⲉⲗ"	ⲉⲓⲉⲗⲉⲗ, ⲉⲓⲉⲗⲉⲓⲉⲗ, ⲓⲉⲗⲉⲗ, ⲉⲗⲉⲗ	"(S) ⲉⲓⲉⲗⲉⲗ, ⲉⲓⲉⲗⲉⲓⲉⲗ
(B) ⲓⲉⲗⲉⲗ, ⲉⲗⲉⲗ"	verb	στιλβειν, στιλβωσισ	"<b>intr:</b> shine, glitter [στιλβειν]
<i>as nn m</i>, brightness [στιλβωσισ]"	"<b>intr:</b> shine, glitter 
<i>as nn m</i>, brightness"	"<b>intr:</b> shine, glitter <span style=""opacity:0.7"">[στιλβειν]</span>
<i>as nn m</i>, brightness <span style=""opacity:0.7"">[στιλβωσισ]</span>"	"<b>intr:</b> shine, glitter <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%84%CE%B9%CE%BB%CE%B2%CE%B5%CE%B9%CE%BD"">στιλβειν</a>]</span>
<i>as nn m</i>, brightness <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%84%CE%B9%CE%BB%CE%B2%CF%89%CF%83%CE%B9%CF%83"">στιλβωσισ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=77a	ⲉⲓⲉⲗⲉⲗ, ⲉⲓⲉⲗⲉⲓⲉⲗ					ⲓⲉⲗⲉⲗ, ⲉⲗⲉⲗ					0
8450	711	0		99	With following preposition:	With following preposition:		786b	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8450.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b											0
8451	711	8450	^^^ e-	0	stumble against, touch	stumble against, touch		786b	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8451.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		stumble against, touch	stumble against, touch	stumble against, touch	stumble against, touch	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8452	711	8450	^^^ mn-	0				786b	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8452.html	<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	1
8453	711	8450	^^^ Hn-	0				786b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8453.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
8454	711	8450	^^^ ebol $$	0				786b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8454.html	<i><b>c</b></i> ⲉⲃⲟⲗ <i>(?)</i>	<i><b>c</b></i> ⲉⲃⲟⲗ <i>(?)</i>	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	ⲉⲃⲟⲗ (?) (c)	1
3907	711	0	(S) Jrop (A,sA,F) Jrap (B) Grop (F) Jlap	1	obstacle, impediment /$gk: [[proskomma, parekbasis, skandalon, kwluma]]$/	obstacle, impediment /$gk: [[proskomma, parekbasis, skandalon, kwluma]]$/	proskomma, parekbasis, skandalon, kwluma	786b	6	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3907.html	"(S) ϫⲣⲟⲡ
(A, sA, F) ϫⲣⲁⲡ
(B) ϭⲣⲟⲡ
(F) ϫⲗⲁⲡ"	"(S) ϫⲣⲟⲡ
(A, sA, F) ϫⲣⲁⲡ
(B) ϭⲣⲟⲡ
(F) ϫⲗⲁⲡ"	ϫⲣⲟⲡ, ϫⲣⲁⲡ, ϭⲣⲟⲡ, ϫⲗⲁⲡ	"(S) ϫⲣⲟⲡ (ⲡ)
(A, sA, F) ϫⲣⲁⲡ (ⲡ)
(B) ϭⲣⲟⲡ (ⲡ)
(F) ϫⲗⲁⲡ (ⲡ)"	noun male	προσκομμα, παρεκβασισ, σκανδαλον, κωλυμα	obstacle, impediment [προσκομμα, παρεκβασισ, σκανδαλον, κωλυμα]	obstacle, impediment	"obstacle, impediment <span style=""opacity:0.7"">[προσκομμα, παρεκβασισ, σκανδαλον, κωλυμα]</span>"	"obstacle, impediment <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CF%81%CE%BF%CF%83%CE%BA%CE%BF%CE%BC%CE%BC%CE%B1"">προσκομμα</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B5%CE%BA%CE%B2%CE%B1%CF%83%CE%B9%CF%83"">παρεκβασισ</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CE%BA%CE%B1%CE%BD%CE%B4%CE%B1%CE%BB%CE%BF%CE%BD"">σκανδαλον</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CF%89%CE%BB%CF%85%CE%BC%CE%B1"">κωλυμα</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ϫⲣⲟⲡ (ⲡ)			ϫⲣⲁⲡ (ⲡ)	ϫⲣⲁⲡ (ⲡ)	ϭⲣⲟⲡ (ⲡ)	"ϫⲣⲁⲡ (ⲡ)
ϫⲗⲁⲡ (ⲡ)"				0
3908	711	3907	atJ.,atG.	0	unimpeded /$gk: [[aproskopos]]$/	unimpeded /$gk: [[aproskopos]]$/	aproskopos	786b	7	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3908.html	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	-	απροσκοποσ	unimpeded [απροσκοποσ]	unimpeded	"unimpeded <span style=""opacity:0.7"">[απροσκοποσ]</span>"	"unimpeded <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CF%81%CE%BF%CF%83%CE%BA%CE%BF%CF%80%CE%BF%CF%83"">απροσκοποσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	ⲁⲧϫ., ⲁⲧϭ.	1
3909	711	3907	r nJ.,r nG.,o nJ.,o nG.	0	be stumbling-block, difficult /$gk: [[skandalizein]]$/	be stumbling-block, difficult /$gk: [[skandalizein]]$/	skandalizein	786b	8	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3909.html	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	-	σκανδαλιζειν	be stumbling-block, difficult [σκανδαλιζειν]	be stumbling-block, difficult	"be stumbling-block, difficult <span style=""opacity:0.7"">[σκανδαλιζειν]</span>"	"be stumbling-block, difficult <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%BA%CE%B1%CE%BD%CE%B4%CE%B1%CE%BB%CE%B9%CE%B6%CE%B5%CE%B9%CE%BD"">σκανδαλιζειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	ⲣ ⲛϫ., ⲣ ⲛϭ., ⲟ ⲛϫ., ⲟ ⲛϭ.	1
3910	711	3907	T J.,T G.	0	give scandal, trip up	give scandal, trip up		786b	9	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3910.html	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	-		give scandal, trip up	give scandal, trip up	give scandal, trip up	give scandal, trip up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	ϯ ϫ., ϯ ϭ.	1
8455	711	3910	^^^ e-	0				786b	10	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8455.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=786b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
3911	711	3907	Ji J.,Gi G.	0	stumble, be impeded	stumble, be impeded		787a	11	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3911.html	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	-		stumble, be impeded	stumble, be impeded	stumble, be impeded	stumble, be impeded	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=787a	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	ϫⲓ ϫ., ϭⲓ ϭ.	1
8456	711	3911	^^^ e-	0				787a	12	2010-08-15	2010-08-15	vagrant	vagrant	https://pishoyg.github.io/crum/8456.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=787a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
8457	711	3911	^^^ Hn-,^^^ Ken-	0				787a	13	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8457.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=787a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	2
8924	712	0	(S) papt.	0	cattle-man, (ploughing with oxen)	cattle-man, (ploughing with oxen)		400b	1	2012-04-17	1900-01-01	vagrant		https://pishoyg.github.io/crum/8924.html	(S) ⲡⲁⲡⲧ.	(S) ⲡⲁⲡⲧ.	ⲡⲁⲡⲧ.	(S) ⲡⲁⲡⲧ.	-		cattle-man, <i>ploughing with oxen</i>	cattle-man, <i>ploughing with oxen</i>	cattle-man, <i>ploughing with oxen</i>	cattle-man, <i>ploughing with oxen</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400b	ⲡⲁⲡⲧ.										0
2194	712	0	(B) mantebnh	0	cattle-herd	cattle-herd		400b	2	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2194.html	(B) ⲙⲁⲛⲧⲉⲃⲛⲏ	(B) ⲙⲁⲛⲧⲉⲃⲛⲏ	ⲙⲁⲛⲧⲉⲃⲛⲏ	(B) ⲙⲁⲛⲧⲉⲃⲛⲏ	-		cattle-herd	cattle-herd	cattle-herd	cattle-herd	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400b						ⲙⲁⲛⲧⲉⲃⲛⲏ					0
2195	712	0	(S) mntt.	0	bestiality	bestiality		400b	3	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2195.html	(S) ⲙⲛⲧⲧ.	(S) ⲙⲛⲧⲧ.	ⲙⲛⲧⲧ.	(S) ⲙⲛⲧⲧ.	-		bestiality	bestiality	bestiality	bestiality	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400b	ⲙⲛⲧⲧ.										0
2196	712	0	(S) r t.	0	become, be beast	become, be beast		400b	4	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2196.html	(S) ⲣ ⲧ.	(S) ⲣ ⲧ.	ⲣ ⲧ.	(S) ⲣ ⲧ.	-		become, be beast	become, be beast	become, be beast	become, be beast	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400b	ⲣ ⲧ.										0
2197	712	0	(S,B) reFsanS t.	0	cattle-breeder /$gk: [[kthnotrofos]]$/	cattle-breeder /$gk: [[kthnotrofos]]$/	kthnotrofos	400b	5	2010-02-20	1900-01-01	vagrant		https://pishoyg.github.io/crum/2197.html	(S, B) ⲣⲉϥⲥⲁⲛϣ ⲧ.	(S, B) ⲣⲉϥⲥⲁⲛϣ ⲧ.	ⲣⲉϥⲥⲁⲛϣ ⲧ.	(S, B) ⲣⲉϥⲥⲁⲛϣ ⲧ.	-	κτηνοτροφοσ	cattle-breeder [κτηνοτροφοσ]	cattle-breeder	"cattle-breeder <span style=""opacity:0.7"">[κτηνοτροφοσ]</span>"	"cattle-breeder <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%84%CE%B7%CE%BD%CE%BF%CF%84%CF%81%CE%BF%CF%86%CE%BF%CF%83"">κτηνοτροφοσ</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=400b	ⲣⲉϥⲥⲁⲛϣ ⲧ.					ⲣⲉϥⲥⲁⲛϣ ⲧ.					0
3839	713	0		99	stretch, extend	stretch, extend		767a	1	2010-03-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/3839.html					HEADER		stretch, extend	stretch, extend	stretch, extend	stretch, extend	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a											0
8290	713	3839		99	With following preposition:	With following preposition:		767a	2	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8290.html					HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a											1
8291	713	8290	^^^ e-	0	 /$gk: [[katatojeuein]]$/	 /$gk: [[katatojeuein]]$/	katatojeuein	767a	3	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8291.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-	κατατοξευειν	[κατατοξευειν]		"<span style=""opacity:0.7"">[κατατοξευειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%84%CE%B1%CF%84%CE%BF%CE%BE%CE%B5%CF%85%CE%B5%CE%B9%CE%BD"">κατατοξευειν</a>]</span>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
8292	713	8290	^^^ eJn-	0				767a	4	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8292.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	2
8293	713	8290	^^^ n-	0	(dat) | with	(dat) | with		767a	5	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8293.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		"<i>dat</i>
with"	"<i>dat</i>
with"	"<i>dat</i>
with"	"<i>dat</i>
with"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	2
8294	713	8290	(B) ^^^ Sa-	0				767a	6	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8294.html	(B) <i><b>c</b></i> ϣⲁ-	(B) <i><b>c</b></i> ϣⲁ-	ϣⲁ- (c)	(B) ϣⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a						ϣⲁ- (c)					2
8295	713	8290	(B) ^^^ Ha-	0				767a	7	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8295.html	(B) <i><b>c</b></i> ϩⲁ-	(B) <i><b>c</b></i> ϩⲁ-	ϩⲁ- (c)	(B) ϩⲁ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a						ϩⲁ- (c)					2
8296	713	8290	^^^ Hen-,^^^ Ken-	0				767a	8	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8296.html	<i><b>c</b></i> ϩⲉⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲉⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	ϩⲉⲛ-, ϧⲉⲛ- (c)	2
8297	713	8290	(sA) ^^^ Jin-	0				767a	9	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8297.html	(sA) <i><b>c</b></i> ϫⲓⲛ-	(sA) <i><b>c</b></i> ϫⲓⲛ-	ϫⲓⲛ- (c)	(sA) ϫⲓⲛ- (c)	-						https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a					ϫⲓⲛ- (c)						2
5358	713	3839		99	With following adverb:	With following adverb:		767a	10	2010-05-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/5358.html					HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a											1
5359	713	5358	^^ ebol	0	 | (as nn m), stretching, extent, endurance	 | (as nn m), stretching, extent, endurance		767a	11	2010-05-31	2010-08-14	vagrant	vagrant	https://pishoyg.github.io/crum/5359.html	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	-		| <i>as nn m</i>, stretching, extent, endurance	| <i>as nn m</i>, stretching, extent, endurance	| <i>as nn m</i>, stretching, extent, endurance	| <i>as nn m</i>, stretching, extent, endurance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=767a	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	2
