key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2110	40	0	(S,sA,O) saH (A) saQ (B) saK (F) seH (B) *sKoui	22	writer, teacher, master /$gk: [[grammateus, didaskalos]]$/ | master (of a craft)	writer, teacher, master /$gk: [[grammateus, didaskalos]]$/ | master (of a craft)	grammateus, didaskalos	383b	31	2010-02-19	2010-07-21	vagrant	vagrant	"(S, sA, O) ⲥⲁϩ
(A) ⲥⲁⳉ
(B) ⲥⲁϧ
(F) ⲥⲉϩ
(B) <i>plural: </i>ⲥϧⲟⲩⲓ"	"<span class=""word S sA O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA O"">ⲥⲁϩ</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⲥⲁⳉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲥⲁϧ</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ⲥⲉϩ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B""><i>plural: </i>ⲥϧⲟⲩⲓ</span></span>"	ⲥⲁϩ, ⲥⲁⳉ, ⲥⲁϧ, ⲥⲉϩ, ⲥϧⲟⲩⲓ	"<span class=""word S sA O""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA O"">ⲥⲁϩ</span> <span class=""type S sA O"">(ⲡ/ⲧ)</span></span>
<span class=""word A""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A"">ⲥⲁⳉ</span> <span class=""type A"">(ⲡ/ⲧ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲥⲁϧ</span> <span class=""type B"">(ⲡ/ⲧ)</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ⲥⲉϩ</span> <span class=""type F"">(ⲡ/ⲧ)</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲥϧⲟⲩⲓ</span> <span class=""type B"">(ⲛ)</span></span>"	noun male/female	γραμματευσ, διδασκαλοσ	"writer, teacher, master [γραμματευσ, διδασκαλοσ]
master <i>of a craft</i>"	"writer, teacher, master 
master <i>of a craft</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=383b	ⲥⲁϩ (ⲡ/ⲧ)			ⲥⲁⳉ (ⲡ/ⲧ)	ⲥⲁϩ (ⲡ/ⲧ)	"ⲥⲁϧ (ⲡ/ⲧ)
ⲥϧⲟⲩⲓ (ⲛ)"	ⲥⲉϩ (ⲡ/ⲧ)		ⲥⲁϩ (ⲡ/ⲧ)		0
2111	40	2110	(S,B) mntsaH,metsaH	0	skill	skill		384a	32	2010-02-19	2010-02-19	vagrant	vagrant	(S, B) ⲙⲛⲧⲥⲁϩ, ⲙⲉⲧⲥⲁϩ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲙⲛⲧⲥⲁϩ</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ⲙⲉⲧⲥⲁϩ</span></span>"	ⲙⲛⲧⲥⲁϩ, ⲙⲉⲧⲥⲁϩ	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲙⲛⲧⲥⲁϩ</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ⲙⲉⲧⲥⲁϩ</span></span>"	-		skill	skill	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=384a	ⲙⲛⲧⲥⲁϩ, ⲙⲉⲧⲥⲁϩ					ⲙⲛⲧⲥⲁϩ, ⲙⲉⲧⲥⲁϩ					1
2112	40	2110	(S,A) r s.	0	become, be teacher, skilled	become, be teacher, skilled		384a	33	2010-02-19	1900-01-01	vagrant		(S, A) ⲣ ⲥ.	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲣ ⲥ.</span></span>"	ⲣ ⲥ.	"<span class=""word S A""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A"">ⲣ ⲥ.</span></span>"	-		become, be teacher, skilled	become, be teacher, skilled	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=384a	ⲣ ⲥ.			ⲣ ⲥ.							1
2113	40	0	(S) saxo,saxw (F,O) saxa	22	(lit) great scribe, village scribe | craftsman, official	(lit) great scribe, village scribe | craftsman, official		384a	34	2010-02-19	1900-01-01	vagrant		"(S) ⲥⲁⲭⲟ, ⲥⲁⲭⲱ
(F, O) ⲥⲁⲭⲁ"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲥⲁⲭⲟ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲥⲁⲭⲱ</span></span>
<span class=""word F O""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F O"">ⲥⲁⲭⲁ</span></span>"	ⲥⲁⲭⲟ, ⲥⲁⲭⲱ, ⲥⲁⲭⲁ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ⲥⲁⲭⲟ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ⲥⲁⲭⲱ</span> <span class=""type S"">(ⲡ/ⲧ)</span></span>
<span class=""word F O""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-comma"">, </span><span class=""dialect O"">O</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F O"">ⲥⲁⲭⲁ</span> <span class=""type F O"">(ⲡ/ⲧ)</span></span>"	noun male/female		"<i>lit</i> great scribe, village scribe
craftsman, official"	"<i>lit</i> great scribe, village scribe
craftsman, official"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=384a	ⲥⲁⲭⲟ, ⲥⲁⲭⲱ (ⲡ/ⲧ)						ⲥⲁⲭⲁ (ⲡ/ⲧ)		ⲥⲁⲭⲁ (ⲡ/ⲧ)		0
3267	41	0		99	fall	fall		637a	1	2010-03-19	1900-01-01	vagrant						HEADER		fall	fall	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637a											0
5220	41	3267		99	With following preposition:	With following preposition:		637a	2	2010-05-06	2010-05-06	vagrant	vagrant					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637a											1
5221	41	5220	(S,A,sA,B) ^^ e-	0	upon, into	upon, into		637a	3	2010-05-06	1900-01-01	vagrant		(S, A, sA, B) ― ⲉ-	"<span class=""word S A sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B"">― ⲉ-</span></span>"	― ⲉ-	"<span class=""word S A sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B"">― ⲉ-</span></span>"	-		upon, into	upon, into	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637a	― ⲉ-			― ⲉ-	― ⲉ-	― ⲉ-					2
5222	41	5220	(S,A,sA,B) ^^ eJn-	0	upon	upon		637a	4	2010-05-06	1900-01-01	vagrant		(S, A, sA, B) ― ⲉϫⲛ-	"<span class=""word S A sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B"">― ⲉϫⲛ-</span></span>"	― ⲉϫⲛ-	"<span class=""word S A sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B"">― ⲉϫⲛ-</span></span>"	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637a	― ⲉϫⲛ-			― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-					2
5223	41	5220	(S,B) ^^ nsa-	0	from	from		637b	5	2010-05-06	1900-01-01	vagrant		(S, B) ― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	― ⲛⲥⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲥⲁ-</span></span>"	-		from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ⲛⲥⲁ-					― ⲛⲥⲁ-					2
5224	41	5220	(S) ^^ ntn-	0	away from	away from		637b	6	2010-05-06	1900-01-01	vagrant		(S) ― ⲛⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲧⲛ-</span></span>"	― ⲛⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲧⲛ-</span></span>"	-		away from	away from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ⲛⲧⲛ-										2
5225	41	5220	(S) ^^ Ha-	0				637b	7	2010-05-06	1900-01-01	vagrant		(S) ― ϩⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁ-</span></span>"	― ϩⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁ-</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ϩⲁ-										2
5226	41	5220	^^ Hn-,^^ Ken-	0	into	into		637b	8	2010-05-06	1900-01-01	vagrant		― ϩⲛ-, ― ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲉⲛ-</span></span>"	― ϩⲛ-, ― ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲉⲛ-</span></span>"	-		into	into	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	2
5227	41	5220	^^ Harat=,^^ Karat=	0	below	below		637b	9	2010-05-06	1900-01-01	vagrant		― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	"<span class=""word""><span class=""spelling"">― ϩⲁⲣⲁⲧ=</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲁⲣⲁⲧ=</span></span>"	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	"<span class=""word""><span class=""spelling"">― ϩⲁⲣⲁⲧ=</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲁⲣⲁⲧ=</span></span>"	-		below	below	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	― ϩⲁⲣⲁⲧ=, ― ϧⲁⲣⲁⲧ=	2
5228	41	5220	(S) ^^ Hatn-	0	before	before		637b	10	2010-05-06	1900-01-01	vagrant		(S) ― ϩⲁⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲧⲛ-</span></span>"	― ϩⲁⲧⲛ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ϩⲁⲧⲛ-</span></span>"	-		before	before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ϩⲁⲧⲛ-										2
5229	41	5220	(S,B,F) ^^ HiJn-	0	upon	upon		637b	11	2010-05-06	1900-01-01	vagrant		(S, B, F) ― ϩⲓϫⲛ-	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ϩⲓϫⲛ-</span></span>"	― ϩⲓϫⲛ-	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ϩⲓϫⲛ-</span></span>"	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ϩⲓϫⲛ-					― ϩⲓϫⲛ-	― ϩⲓϫⲛ-				2
5230	41	3267		99	With following adverb:	With following adverb:		637b	12	2010-05-06	2010-05-06	vagrant	vagrant					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b											1
5231	41	5230	(S,sA,B,F) ^^ ebol	0	out, away, perish | (nn m)	out, away, perish | (nn m)		637b	13	2010-05-06	1900-01-01	vagrant		(S, sA, B, F) ― ⲉⲃⲟⲗ	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">― ⲉⲃⲟⲗ</span></span>"	― ⲉⲃⲟⲗ	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">― ⲉⲃⲟⲗ</span></span>"	-		"out, away, perish
<i>nn m</i>"	"out, away, perish
<i>nn m</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=637b	― ⲉⲃⲟⲗ				― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				2
5232	41	5230	(S,sA,B) ^^ epesht	0	down	down		638a	14	2010-05-06	1900-01-01	vagrant		(S, sA, B) ― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S sA B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	-		down	down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638a	― ⲉⲡⲉⲥⲏⲧ				― ⲉⲡⲉⲥⲏⲧ	― ⲉⲡⲉⲥⲏⲧ					2
5233	41	5230	(S,A,sA,B,F) ^^ eHrai	0	down	down		638a	15	2010-05-06	1900-01-01	vagrant		(S, A, sA, B, F) ― ⲉϩⲣⲁⲓ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉϩⲣⲁⲓ</span></span>"	― ⲉϩⲣⲁⲓ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉϩⲣⲁⲓ</span></span>"	-		down	down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638a	― ⲉϩⲣⲁⲓ			― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ	― ⲉϩⲣⲁⲓ				2
3272	41	3267	(S,A,sA,B,F) ^^	1	fall, destruction /$gk: [[ptwsis, ptwma, rhgma, suntribh]]$/	fall, destruction /$gk: [[ptwsis, ptwma, rhgma, suntribh]]$/	ptwsis, ptwma, rhgma, suntribh	638a	16	2010-03-19	1900-01-01	vagrant		(S, A, sA, B, F) ―	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">―</span></span>"	―	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">―</span> <span class=""type S A sA B F"">(ⲡ)</span></span>"	noun male	πτωσισ, πτωμα, ρηγμα, συντριβη	fall, destruction [πτωσισ, πτωμα, ρηγμα, συντριβη]	fall, destruction	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638a	― (ⲡ)			― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)				1
3273	41	3267	(S,B) atH.	0	without falling, indestructible	without falling, indestructible		638b	17	2010-03-19	1900-01-01	vagrant		(S, B) ⲁⲧϩ.	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲁⲧϩ.</span></span>"	ⲁⲧϩ.	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ⲁⲧϩ.</span></span>"	-		without falling, indestructible	without falling, indestructible	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638b	ⲁⲧϩ.					ⲁⲧϩ.					1
3274	41	3267	(S,B) GinH.,JinH.	0	act of falling	act of falling		638b	18	2010-03-19	1900-01-01	vagrant		(S, B) ϭⲓⲛϩ., ϫⲓⲛϩ.	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϭⲓⲛϩ.</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ϫⲓⲛϩ.</span></span>"	ϭⲓⲛϩ., ϫⲓⲛϩ.	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">ϭⲓⲛϩ.</span><span class=""spelling-comma"">, </span><span class=""spelling S B"">ϫⲓⲛϩ.</span></span>"	-		act of falling	act of falling	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638b	ϭⲓⲛϩ., ϫⲓⲛϩ.					ϭⲓⲛϩ., ϫⲓⲛϩ.					1
7656	41	0		99	light upon, find	light upon, find		638b	19	2010-08-11	1900-01-01	vagrant						HEADER		light upon, find	light upon, find	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638b											0
7657	41	7656	^^^ nsa-	0	with, in possession of	with, in possession of		638b	20	2010-08-11	1900-01-01	vagrant		<i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> <span class=""type"">(c)</span></span>"	-		with, in possession of	with, in possession of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=638b	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
5951	42	0	^^^ n- *^dat^*	0				285b	1	2010-07-06	1900-01-01	vagrant		<i><b>c</b></i> ⲛ- {dat}	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛ- {dat}</span></span>"	ⲛ- {dat}	"<span class=""word""><span class=""spelling"">ⲛ- {dat}</span> <span class=""type"">(c)</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=285b	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	0
5952	42	0	(S,F) ^^^ eHoun Hn-	0	(more emphatic or formal than [n-])	(more emphatic or formal than [n-])		285b	2	2010-07-06	1900-01-01	vagrant		(S, F) <i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F""><i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-</span></span>"	ⲉϩⲟⲩⲛ ϩⲛ-	"<span class=""word S F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S F"">ⲉϩⲟⲩⲛ ϩⲛ-</span> <span class=""type S F"">(c)</span></span>"	-		<i>more emphatic or formal than ⲛ-</i>	<i>more emphatic or formal than ⲛ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=285b	ⲉϩⲟⲩⲛ ϩⲛ- (c)						ⲉϩⲟⲩⲛ ϩⲛ- (c)				0
4339	43	0		99	With following preposition:	With following preposition:		135b	1	2010-04-06	1900-01-01	vagrant						HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=135b											0
