key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	quality-parsed	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	key-next	key-prev	crum-pages	derivations-table	derivations-list
3355	(S) Gwbe	4	(meaning unknown)	(meaning unknown)		805a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3355.html	(S) ϭⲱⲃⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲃⲉ</span></span>"	ϭⲱⲃⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲃⲉ</span> <span class=""type S"">(ⲧ)</span></span>"	complete	noun female		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805a	ϭⲱⲃⲉ (ⲧ)										3356	3354	805		
3356	(sA) Gbie	2	{intr:} (meaning unknown)	{intr:} (meaning unknown)		805a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3356.html	(sA) ϭⲃⲓⲉ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲃⲓⲉ</span></span>"	ϭⲃⲓⲉ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲃⲓⲉ</span></span>"	complete	verb		<b>intr:</b> <i>meaning unknown</i>	<b>intr:</b> <i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=805a					ϭⲃⲓⲉ						3357	3355	805		
3357	(B) Gabwt	3	(material or instrument used in cleansing sheep)	(material or instrument used in cleansing sheep)		806a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3357.html	(B) ϭⲁⲃⲱⲧ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲁⲃⲱⲧ</span></span>"	ϭⲁⲃⲱⲧ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϭⲁⲃⲱⲧ</span> <span class=""type B"">(noun)</span></span>"	complete	noun		<i>material or instrument used in cleansing sheep</i>	<i>material or instrument used in cleansing sheep</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=806a						ϭⲁⲃⲱⲧ (noun)					3358	3356	806		
3358	"(S) Gwwle (S,sA) Gwle (B) Jwl,auJwl (S) Ge$^e^$le- (Sf) Ga$^a^$le- (S) Gl- (B) Jel- (S) Gool= (S,A,sA) Gal= (A,F) Gaal= (B) Jol= (S) Goole+,Joole+ (A,F) Gaale+ (sA,F) Gale+ (B) Jhl+ (F) Gali+ (NH) Gole+ *^<a href=ext codex VII - The Paraphrase of Shem;133;4;19;pai neFGole mmoF nGi pnous;codex VII - The Paraphrase of Shem;133;2;31;aFei eHrai nGi pkake eFGole ntmntatsooun"">Ext</a> ?^*"""	2	{tr:} swathe, clothe, cover /$gk: [[enduein, peristellein]]$/ | (/*refl*/) /$gk: [[periballein]]$/ | {qual:}  /$gk: [[kruptos]]$/	{tr:} swathe, clothe, cover /$gk: [[enduein, peristellein]]$/ | (/*refl*/) /$gk: [[periballein]]$/ | {qual:}  /$gk: [[kruptos]]$/	enduein, peristellein, kruptos, periballein	809a	7	0	2010-03-31	2011-02-01	vagrant	vagrant	https://metremnqymi.com/crum/3358.html	"(S) ϭⲱⲱⲗⲉ
(S, sA) ϭⲱⲗⲉ
(B) ϫⲱⲗ, ⲁⲩϫⲱⲗ
(S) ϭⲉ(ⲉ)ⲗⲉ-
(Sf) ϭⲁ(ⲁ)ⲗⲉ-
(S) ϭⲗ-
(B) ϫⲉⲗ-
(S) ϭⲟⲟⲗ=
(S, A, sA) ϭⲁⲗ=
(A, F) ϭⲁⲁⲗ=
(B) ϫⲟⲗ=
(S) ϭⲟⲟⲗⲉ+, ϫⲟⲟⲗⲉ+
(A, F) ϭⲁⲁⲗⲉ+
(sA, F) ϭⲁⲗⲉ+
(B) ϫⲏⲗ+
(F) ϭⲁⲗⲓ+
(NH) ϭⲟⲗⲉ+ {ext codex VII - The Paraphrase of Shem; 133; 4; 19; ⲡⲁⲓ ⲛⲉϥϭⲟⲗⲉ ⲙⲙⲟϥ ⲛϭⲓ ⲡⲛⲟⲩⲥ; Ext; ?}, {codex VII - The Paraphrase of Shem; 133; 2; 31; ⲁϥⲉⲓ ⲉϩⲣⲁⲓ ⲛϭⲓ ⲡⲕⲁⲕⲉ ⲉϥϭⲟⲗⲉ ⲛⲧⲙⲛⲧⲁⲧⲥⲟⲟⲩⲛ; Ext; ?}"	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲱⲗⲉ</span></span>
<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">ϭⲱⲗⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲱⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲁⲩϫⲱⲗ</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉ(ⲉ)ⲗⲉ-</span></span>
<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲁ(ⲁ)ⲗⲉ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗ-</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲉⲗ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲟⲗ=</span></span>
<span class=""word S A sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA"">ϭⲁⲗ=</span></span>
<span class=""word A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A F"">ϭⲁⲁⲗ=</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲟⲗ=</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲟⲗⲉ+</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϫⲟⲟⲗⲉ+</span></span>
<span class=""word A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A F"">ϭⲁⲁⲗⲉ+</span></span>
<span class=""word sA F""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA F"">ϭⲁⲗⲉ+</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲏⲗ+</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϭⲁⲗⲓ+</span></span>
<span class=""word NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling NH"">ϭⲟⲗⲉ+</span> <span class=""nag-hammadi"">{ext codex VII - The Paraphrase of Shem; 133; 4; 19; ⲡⲁⲓ ⲛⲉϥϭⲟⲗⲉ ⲙⲙⲟϥ ⲛϭⲓ ⲡⲛⲟⲩⲥ; Ext; ?}, {codex VII - The Paraphrase of Shem; 133; 2; 31; ⲁϥⲉⲓ ⲉϩⲣⲁⲓ ⲛϭⲓ ⲡⲕⲁⲕⲉ ⲉϥϭⲟⲗⲉ ⲛⲧⲙⲛⲧⲁⲧⲥⲟⲟⲩⲛ; Ext; ?}</span></span>"	ϭⲱⲱⲗⲉ, ϭⲱⲗⲉ, ϫⲱⲗ, ⲁⲩϫⲱⲗ, ϭⲉⲗⲉ-, ϭⲉⲉⲗⲉ-, ϭⲁⲗⲉ-, ϭⲁⲁⲗⲉ-, ϭⲗ-, ϫⲉⲗ-, ϭⲟⲟⲗ=, ϭⲁⲗ=, ϭⲁⲁⲗ=, ϫⲟⲗ=, ϭⲟⲟⲗⲉ+, ϫⲟⲟⲗⲉ+, ϭⲁⲁⲗⲉ+, ϭⲁⲗⲉ+, ϫⲏⲗ+, ϭⲁⲗⲓ+, ϭⲟⲗⲉ+	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲱⲗⲉ</span></span>
<span class=""word S sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA"">ϭⲱⲗⲉ</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲱⲗ</span><span class=""spelling-comma"">, </span><span class=""spelling B"">ⲁⲩϫⲱⲗ</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲉⲗⲉ-</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲉⲗⲉ-</span></span>
<span class=""word Sf""><span class=""dialect-parenthesis"">(</span><span class=""dialect Sf"">Sf</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling Sf"">ϭⲁⲗⲉ-</span><span class=""spelling-comma"">, </span><span class=""spelling Sf"">ϭⲁⲁⲗⲉ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗ-</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲉⲗ-</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲟⲗ=</span></span>
<span class=""word S A sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA"">ϭⲁⲗ=</span></span>
<span class=""word A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A F"">ϭⲁⲁⲗ=</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲟⲗ=</span></span>
<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲟⲗⲉ+</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϫⲟⲟⲗⲉ+</span></span>
<span class=""word A F""><span class=""dialect-parenthesis"">(</span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling A F"">ϭⲁⲁⲗⲉ+</span></span>
<span class=""word sA F""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA F"">ϭⲁⲗⲉ+</span></span>
<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ϫⲏⲗ+</span></span>
<span class=""word F""><span class=""dialect-parenthesis"">(</span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling F"">ϭⲁⲗⲓ+</span></span>
<span class=""word NH""><span class=""dialect-parenthesis"">(</span><span class=""dialect NH"">NH</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling NH"">ϭⲟⲗⲉ+</span></span>"	complete+	verb	ενδυειν, περιστελλειν, κρυπτοσ, περιβαλλειν	"<b>tr:</b> swathe, clothe, cover [ενδυειν, περιστελλειν]
<i>(refl)</i> [περιβαλλειν]
<b>qual:</b> [κρυπτοσ]"	"<b>tr:</b> swathe, clothe, cover 
<i>(refl)</i> 
<b>qual:</b>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809a	"ϭⲱⲱⲗⲉ
ϭⲱⲗⲉ
ϭⲉⲗⲉ-, ϭⲉⲉⲗⲉ-
ϭⲗ-
ϭⲟⲟⲗ=
ϭⲁⲗ=
ϭⲟⲟⲗⲉ+, ϫⲟⲟⲗⲉ+"		ϭⲁⲗⲉ-, ϭⲁⲁⲗⲉ-	"ϭⲁⲗ=
ϭⲁⲁⲗ=
ϭⲁⲁⲗⲉ+"	"ϭⲱⲗⲉ
ϭⲁⲗ=
ϭⲁⲗⲉ+"	"ϫⲱⲗ, ⲁⲩϫⲱⲗ
ϫⲉⲗ-
ϫⲟⲗ=
ϫⲏⲗ+"	"ϭⲁⲁⲗ=
ϭⲁⲁⲗⲉ+
ϭⲁⲗⲉ+
ϭⲁⲗⲓ+"			ϭⲟⲗⲉ+	3359	3357	809	"<table> <colgroup> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> <col style=""width: 10.0%;""> </colgroup> <tr id=""drv5409"" class=""drv"">   <td colspan=""9"" class=""bordered"">With following preposition:<span hidden="""" class=""drv-key dev right"">5409</span></td> <td rowspan=""4"" class=""bordered""><b>Crum: </b><span class=""crum-page"">809a</span></td> </tr> <tr id=""drv5410"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">― ⲉ-</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">5410</span></td>  </tr> <tr id=""drv5411"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">― ⲁϫⲛ-</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">5411</span></td>  </tr> <tr id=""drv5412"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">― ⲛ-</span></span></td> <td colspan=""4"" class=""bordered"">with, in <i>(mostly S)</i><span hidden="""" class=""drv-key dev right"">5412</span></td>  </tr> <tr id=""drv5413"" class=""drv""> <td colspan=""1""></td> <td colspan=""4"" class=""bordered""><span class=""word""><span class=""spelling"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲉⲛ-</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">5413</span></td> <td rowspan=""5"" class=""bordered""><b>Crum: </b><span class=""crum-page"">809b</span></td> </tr> <tr id=""drv5414"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲩϫⲱⲗ</span></span></td> <td colspan=""4"" class=""bordered""><span hidden="""" class=""drv-key dev right"">5414</span></td>  </tr> <tr id=""drv3973"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word""><span class=""spelling"">―</span> <span class=""type"">(noun)</span></span></td> <td colspan=""4"" class=""bordered""><b>(noun)</b><br/>covering, cloak<span hidden="""" class=""drv-key dev right"">3973</span></td>  </tr> <tr id=""drv3974"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗϭⲓϫ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲗϭⲓϫ</span> <span class=""type S"">(ⲛ)</span></span></td> <td colspan=""4"" class=""bordered""><b>(noun)</b><br/>gloves (?)<span hidden="""" class=""drv-key dev right"">3974</span></td>  </tr> <tr id=""drv3975"" class=""drv"">  <td colspan=""5"" class=""bordered""><span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲗⲉⲥ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲟⲟⲗⲉⲥ</span> <span class=""type S"">(ⲧ)</span></span></td> <td colspan=""4"" class=""bordered""><b>(noun female)</b><br/>covering, garment [κατακαλυμμα, στολισμοσ]<span hidden="""" class=""drv-key dev right"">3975</span></td>  </tr> </table>"	"<ul> <li> With following preposition: </li> <li> <ul> <li> <span class=""word""><span class=""spelling"">― ⲉ-</span></span> </li> <li> <span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">― ⲁϫⲛ-</span></span> </li> <li> <span class=""word""><span class=""spelling"">― ⲛ-</span></span><br/>with, in <i>(mostly S)</i> </li> <li> <span class=""word""><span class=""spelling"">― ϩⲛ-</span><span class=""spelling-comma"">, </span><span class=""spelling"">― ϧⲉⲛ-</span></span> </li> </ul> </li> <li> <span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">ⲁⲩϫⲱⲗ</span></span> </li> <li> <span class=""word""><span class=""spelling"">―</span> <span class=""type"">(noun)</span></span><br/>(noun) covering, cloak </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗϭⲓϫ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲉⲗϭⲓϫ</span> <span class=""type S"">(ⲛ)</span></span><br/>(noun) gloves (?) </li> <li> <span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲟⲗⲉⲥ</span><span class=""spelling-comma"">, </span><span class=""spelling S"">ϭⲟⲟⲗⲉⲥ</span> <span class=""type S"">(ⲧ)</span></span><br/>(noun female) covering, garment <span style=""opacity:0.7"">[κατακαλυμμα, στολισμοσ]</span> </li> </ul>"
3359	(S) Gill	3	(meaning unknown)	(meaning unknown)		811a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3359.html	(S) ϭⲓⲗⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲗⲗ</span></span>"	ϭⲓⲗⲗ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲓⲗⲗ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=811a	ϭⲓⲗⲗ (noun)										3360	3358	811		
3360	(sA) GlamGlm	2	{intr:} (meaning unknown)	{intr:} (meaning unknown)		812a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3360.html	(sA) ϭⲗⲁⲙϭⲗⲙ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲗⲁⲙϭⲗⲙ</span></span>"	ϭⲗⲁⲙϭⲗⲙ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲗⲁⲙϭⲗⲙ</span></span>"	complete	verb		<b>intr:</b> <i>meaning unknown</i>	<b>intr:</b> <i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=812a					ϭⲗⲁⲙϭⲗⲙ						3361	3359	812		
3361	(S) Glte	3	(meaning unknown)	(meaning unknown)		813a	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3361.html	(S) ϭⲗⲧⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲧⲉ</span></span>"	ϭⲗⲧⲉ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲧⲉ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=813a	ϭⲗⲧⲉ (noun)										3362	3360	813		
3362	(S) GliG	0	= [SliG]	= [SliG]		815a	6	0	2010-03-31	2010-03-31	vagrant	vagrant	https://metremnqymi.com/crum/3362.html	(S) ϭⲗⲓϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲓϭ</span></span>"	ϭⲗⲓϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲓϭ</span></span>"	complete	-		= ϣⲗⲓϭ	= ϣⲗⲓϭ	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=815a	ϭⲗⲓϭ										3363	3361	815		
3363	(S) GloG	3	(meaning unknown, context broken)	(meaning unknown, context broken)		815b	6	0	2010-03-31	1900-01-01	vagrant		https://metremnqymi.com/crum/3363.html	(S) ϭⲗⲟϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲟϭ</span></span>"	ϭⲗⲟϭ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲗⲟϭ</span> <span class=""type S"">(noun)</span></span>"	complete	noun		<i>meaning unknown, context broken</i>	<i>meaning unknown, context broken</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=815b	ϭⲗⲟϭ (noun)										3364	3362	815		
3364	(S) GwmH	2	{tr:} (meaning unknown)	{tr:} (meaning unknown)		818b	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3364.html	(S) ϭⲱⲙϩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲙϩ</span></span>"	ϭⲱⲙϩ	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">ϭⲱⲙϩ</span></span>"	complete	verb		<b>tr:</b> <i>meaning unknown</i>	<b>tr:</b> <i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=818b	ϭⲱⲙϩ										3365	3363	818		
3365	(sA) Gnout	3	(meaning unknown)	(meaning unknown)		823b	6	0	2010-04-01	2010-04-01	vagrant	vagrant	https://metremnqymi.com/crum/3365.html	(sA) ϭⲛⲟⲩⲧ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲛⲟⲩⲧ</span></span>"	ϭⲛⲟⲩⲧ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲛⲟⲩⲧ</span> <span class=""type sA"">(noun)</span></span>"	complete	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=823b					ϭⲛⲟⲩⲧ (noun)						3366	3364	823		
3366	(sA) Gwp	3	(meaning unknown)	(meaning unknown)		825a	6	0	2010-04-01	1900-01-01	vagrant		https://metremnqymi.com/crum/3366.html	(sA) ϭⲱⲡ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲱⲡ</span></span>"	ϭⲱⲡ	"<span class=""word sA""><span class=""dialect-parenthesis"">(</span><span class=""dialect sA"">sA</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling sA"">ϭⲱⲡ</span> <span class=""type sA"">(noun)</span></span>"	complete	noun		<i>meaning unknown</i>	<i>meaning unknown</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=825a					ϭⲱⲡ (noun)						3367	3365	825		
