id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
9342	4656	"Vb.
ⲕⲁⲧⲁⲗⲁⲙⲃⲁⲛⲉ~S^^CF23483
"	V	1@CS11716|ref: 3153 DDGLC |||2@CS11717|ref: 4167 DDGLC	1@CS11716|ref: 3153 ~~~to seize, obtain s.th.;;;DDGLC |||2@CS11717|ref: 4167 ~~~to understand, comprehend, grasp s.th. (object: concept);;;DDGLC	1@CS11716|ref: 3153 DDGLC |||2@CS11717|ref: 4167 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1063)</span> καταλαμβάνω <i>to seize, lay hold of</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 897a; Preisigke 1:753)</span>"	JASAKALBAME	"
ⲕⲁⲧⲁⲗⲁⲙⲃⲁⲛⲉ~S^^CF23483
"	ⲕⲁⲧⲁⲗⲁⲙⲃⲁⲛⲉ	1063		C9336	CF23482
9343	4657	"Vb.
ⲕⲁⲧⲁⲗⲁⲥⲉ~S^^CF23485
"	V	1@CS11718|ref: 4665 DDGLC	1@CS11718|ref: 4665 ~~~to exchange s.th. (object: s.th.);;;DDGLC	1@CS11718|ref: 4665 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1065)</span> καταλλάσσω <i>to change money</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 899a; Preisigke 1:756)</span>"	JASAKARE	"
ⲕⲁⲧⲁⲗⲁⲥⲉ~S^^CF23485
"	ⲕⲁⲧⲁⲗⲁⲥⲉ	1065		C9337	CF23484
9344	4658	"Vb.
ⲕⲁⲧⲁⲗⲩⲉ~S^^CF23492
|||Vb.
ⲕⲁⲧⲁⲗⲩⲉ~L^^CF23491
|||Vb.
ⲕⲁⲧⲁⲗⲁ~S^^CF23487
|||Vb.
ⲕⲁⲧⲁⲗⲟⲓ~M^^CF23488
|||Vb.
ⲕⲁⲧⲁⲗⲩ~S^^CF23490
|||Vb.
ⲕⲁⲧⲁⲗⲩ~M^^CF23489
|||Vb.
ⲕⲁⲧⲁⲗⲩⲉⲓ~S^^CF23493
"	V	1@CS11719|ref: 4074 DDGLC |||2@CS11720|ref: 1592 DDGLC |||3@CS11721|ref: 5355 DDGLC |||4@CS11722|ref: 322 DDGLC |||5@CS11723|ref: 5356 DDGLC |||6@CS11724|ref: 8384 DDGLC	1@CS11719|ref: 4074 ~~~to be destroyed, dissolved (object: none);;;DDGLC |||2@CS11720|ref: 1592 ~~~to destroy s.o.;;;DDGLC |||3@CS11721|ref: 5355 ~~~to destroy s.th.;;;DDGLC |||4@CS11722|ref: 322 ~~~to put an end to s.th., to abolish s.th.;;;DDGLC |||5@CS11723|ref: 5356 ~~~to withhold s.th., keep s.th. away;;;DDGLC |||6@CS11724|ref: 8384 ~~~to to dissolve/annull s.th. (a legal document);;;DDGLC	1@CS11719|ref: 4074 DDGLC |||2@CS11720|ref: 1592 DDGLC |||3@CS11721|ref: 5355 DDGLC |||4@CS11722|ref: 322 DDGLC |||5@CS11723|ref: 5356 DDGLC |||6@CS11724|ref: 8384 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1066)</span> καταλύω <i>to put down, destroy</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 899b; Preisigke 1:758)</span>"	JASAKTE	"
ⲕⲁⲧⲁⲗⲩⲉ~S^^CF23492
ⲕⲁⲧⲁⲗⲩⲉ~L^^CF23491
ⲕⲁⲧⲁⲗⲁ~S^^CF23487
ⲕⲁⲧⲁⲗⲟⲓ~M^^CF23488
ⲕⲁⲧⲁⲗⲩ~S^^CF23490
ⲕⲁⲧⲁⲗⲩ~M^^CF23489
ⲕⲁⲧⲁⲗⲩⲉⲓ~S^^CF23493
"	ⲕⲁⲧⲁⲗⲩⲉ|||ⲕⲁⲧⲁⲗⲩⲉ|||ⲕⲁⲧⲁⲗⲁ|||ⲕⲁⲧⲁⲗⲟⲓ|||ⲕⲁⲧⲁⲗⲩ|||ⲕⲁⲧⲁⲗⲩ|||ⲕⲁⲧⲁⲗⲩⲉⲓ	1066		C9338	CF23486
9345	4659	"Vb.
ⲕⲁⲧⲁⲛⲉⲩⲉ~S^^CF23495
"	V	1@CS11725|ref: 6438 DDGLC	1@CS11725|ref: 6438 ~~~to assent (object: none; referent: generation of celestial beings);;;DDGLC	1@CS11725|ref: 6438 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3640)</span> κατανεύω <i>to nod assent</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 902b; Preisigke 1:759)</span>"	JASAMETE	"
ⲕⲁⲧⲁⲛⲉⲩⲉ~S^^CF23495
"	ⲕⲁⲧⲁⲛⲉⲩⲉ	3640		C9339	CF23494
9346	4660	"Subst.
ⲕⲁⲧⲁⲛⲟⲏⲥⲓⲥ~?^^CF23497
|||Subst.
ⲕⲁⲧⲁⲛⲟⲩⲏⲥⲓⲥ~S^^CF23498
"	N	1@CS11726|ref: 7306 DDGLC	1@CS11726|ref: 7306 ~~~comprehension, understanding (of the transcendent Deity);;;DDGLC	1@CS11726|ref: 7306 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3683)</span> κατανόησις <i>intellectual comprehension, contemplation</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 902b)</span>"	JASAMOGRIR	"
ⲕⲁⲧⲁⲛⲟⲏⲥⲓⲥ~?^^CF23497
ⲕⲁⲧⲁⲛⲟⲩⲏⲥⲓⲥ~S^^CF23498
"	ⲕⲁⲧⲁⲛⲟⲏⲥⲓⲥ|||ⲕⲁⲧⲁⲛⲟⲩⲏⲥⲓⲥ	3683		C9340	CF23496
9347	4661	"Vb.
ⲕⲁⲧⲁⲛⲟⲓ~S^^CF23500
|||Vb.
ⲕⲁⲧⲁⲛⲟⲓ~M^^CF23501
"	V	1@CS11727|ref: 9546 DDGLC |||2@CS11728|ref: 15249 DDGLC	1@CS11727|ref: 9546 ~~~to have a look, watch, contemplate (object: none);;;DDGLC |||2@CS11728|ref: 15249 ~~~to observe, contemplate s.th.;;;DDGLC	1@CS11727|ref: 9546 DDGLC |||2@CS11728|ref: 15249 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2720)</span> κατανοέω <i>to obeserve well, understand, apprehend, look at,
    consider</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 902b; Preisigke 1:760)</span>"	JASAMOI	"
ⲕⲁⲧⲁⲛⲟⲓ~S^^CF23500
ⲕⲁⲧⲁⲛⲟⲓ~M^^CF23501
"	ⲕⲁⲧⲁⲛⲟⲓ|||ⲕⲁⲧⲁⲛⲟⲓ	2720		C9341	CF23499
9348	4662	"Vb.
ⲕⲁⲧⲁⲛⲧⲁ~S^^CF23503
|||Vb.
ⲕⲁⲧⲁⲛⲧⲁ~A^^CF23504
|||Vb.
ⲕⲁⲧⲁⲛⲧⲁ~M^^CF23505
"	V	1@CS11729|ref: 1752 DDGLC |||2@CS11730|ref: 10899 DDGLC |||3@CS11731|ref: 5354 DDGLC	1@CS11729|ref: 1752 ~~~to go up, reach up (object: none);;;DDGLC |||2@CS11730|ref: 10899 ~~~to attain, reach s.o.;;;DDGLC |||3@CS11731|ref: 5354 ~~~to attain, reach s.th.;;;DDGLC	1@CS11729|ref: 1752 DDGLC |||2@CS11730|ref: 10899 DDGLC |||3@CS11731|ref: 5354 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1069)</span> καταντάω <i>to come down to, arrive</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 903a; Preisigke 1:760)</span>"	JASAMSA	"
ⲕⲁⲧⲁⲛⲧⲁ~S^^CF23503
ⲕⲁⲧⲁⲛⲧⲁ~A^^CF23504
ⲕⲁⲧⲁⲛⲧⲁ~M^^CF23505
"	ⲕⲁⲧⲁⲛⲧⲁ|||ⲕⲁⲧⲁⲛⲧⲁ|||ⲕⲁⲧⲁⲛⲧⲁ	1069		C9342	CF23502
9349	4663	"Vb.
ⲕⲁⲧⲁⲝⲓⲟⲩ~S^^CF23508
|||Vb.
ⲕⲁⲧⲁⲕⲝⲓⲓⲟⲩ~F^^CF23507
"	V	1@CS11732|ref: 3194 DDGLC |||2@CS11733|ref: 5353 DDGLC |||3@CS11734|ref: 9612 DDGLC	1@CS11732|ref: 3194 ~~~to be deemed worthy;;;DDGLC |||2@CS11733|ref: 5353 ~~~to deign (object: act, deed);;;DDGLC |||3@CS11734|ref: 9612 ~~~to deem s.o. worthy to do s.th.;;;DDGLC	1@CS11732|ref: 3194 DDGLC |||2@CS11733|ref: 5353 DDGLC |||3@CS11734|ref: 9612 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1070)</span> καταξιόω <i>to deem worthy</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 903b; Preisigke 1:761)</span>"	JASANIOT	"
ⲕⲁⲧⲁⲝⲓⲟⲩ~S^^CF23508
ⲕⲁⲧⲁⲕⲝⲓⲓⲟⲩ~F^^CF23507
"	ⲕⲁⲧⲁⲝⲓⲟⲩ|||ⲕⲁⲧⲁⲕⲝⲓⲓⲟⲩ	1070		C9343	CF23506
9350	4664	"Vb.
ⲕⲁⲧⲁⲡⲁⲧⲓ~S^^CF23513
|||Vb.
ⲕⲁⲧⲁⲡⲁⲧⲓ~M^^CF23512
|||Vb.
ⲕⲁⲧⲁⲡⲁϯ~S^^CF23510
|||Vb.
ⲕⲁⲧⲁⲡⲁⲧⲉⲓ~S^^CF23511
"	V	1@CS11735|ref: 319 DDGLC	1@CS11735|ref: 319 ~~~to trample s.th./s.o.;;;DDGLC	1@CS11735|ref: 319 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2721)</span> καταπατέω <i>to trample under foot</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 904a; Preisigke 1:761)</span>"	JASAPASI	"
ⲕⲁⲧⲁⲡⲁⲧⲓ~S^^CF23513
ⲕⲁⲧⲁⲡⲁⲧⲓ~M^^CF23512
ⲕⲁⲧⲁⲡⲁϯ~S^^CF23510
ⲕⲁⲧⲁⲡⲁⲧⲉⲓ~S^^CF23511
"	ⲕⲁⲧⲁⲡⲁⲧⲓ|||ⲕⲁⲧⲁⲡⲁⲧⲓ|||ⲕⲁⲧⲁⲡⲁϯ|||ⲕⲁⲧⲁⲡⲁⲧⲉⲓ	2721		C9344	CF23509
9351	4665	"Subst.
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ~S^^CF23517
|||Subst.
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ~M^^CF23516
|||Subst.
ⲕⲁⲧⲁⲡⲉϯⲥⲙⲁ~S^^CF23515
|||Subst.
ⲕⲁⲧⲁⲡⲉⲧⲉⲥⲙⲁ~S^^CF23518
|||Subst.
ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ~S^^CF23520
|||Subst.
ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ~F^^CF23519
"	N	1@CS11736|ref: 2955 DDGLC |||2@CS11737|ref: 619 DDGLC |||3@CS11738|ref: 3367 DDGLC |||4@CS11739|ref: 1633 DDGLC |||5@CS11740|ref: 6890 DDGLC |||6@CS11741|ref: 6891 DDGLC	"1@CS11736|ref: 2955 ~~~veil, curtain (of the Temple in Jerusalem);;;DDGLC |||2@CS11737|ref: 619 ~~~veil, curtain (separating sanctuary from rest of church);;;DDGLC |||3@CS11738|ref: 3367 ~~~veil, curtain (in heaven, before God's throne);;;DDGLC |||4@CS11739|ref: 1633 ~~~firmament; (cosmic) veil, curtain;;;DDGLC |||5@CS11740|ref: 6890 ~~~veil, curtain (the separating element between two objects);;;DDGLC |||6@CS11741|ref: 6891 ~~~veil, curtain (the ""veiled"" form of something in opposition to the true (spiritual) nature of something);;;DDGLC"	1@CS11736|ref: 2955 DDGLC |||2@CS11737|ref: 619 DDGLC |||3@CS11738|ref: 3367 DDGLC |||4@CS11739|ref: 1633 DDGLC |||5@CS11740|ref: 6890 DDGLC |||6@CS11741|ref: 6891 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1071)</span> καταπέτασμα <i>curtain, veil</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 905a; Preisigke 1:762)</span>"	JASAPESARLA	"
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ~S^^CF23517
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ~M^^CF23516
ⲕⲁⲧⲁⲡⲉϯⲥⲙⲁ~S^^CF23515
ⲕⲁⲧⲁⲡⲉⲧⲉⲥⲙⲁ~S^^CF23518
ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ~S^^CF23520
ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ~F^^CF23519
"	ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ|||ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ|||ⲕⲁⲧⲁⲡⲉϯⲥⲙⲁ|||ⲕⲁⲧⲁⲡⲉⲧⲉⲥⲙⲁ|||ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ|||ⲕⲁⲧⲁⲡⲉⲧⲓⲥⲙⲁ	1071		C9345	CF23514
9352	4666	"Subst.
ⲕⲁⲧⲁⲡⲗⲁⲥⲙⲁ~S^^CF23522
"	N	1@CS11742|ref: 8898 DDGLC	1@CS11742|ref: 8898 ~~~plaster, poultice;;;DDGLC	1@CS11742|ref: 8898 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6657)</span> κατάπλασμα <i>plaster, poultice</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 905b)</span>"	JASAPKARLA	"
ⲕⲁⲧⲁⲡⲗⲁⲥⲙⲁ~S^^CF23522
"	ⲕⲁⲧⲁⲡⲗⲁⲥⲙⲁ	6657		C9346	CF23521
9353	4667	"Vb.
ⲕⲁⲧⲁⲡⲗⲁⲥⲥⲉ~S^^CF23524
"	V	1@CS11743|ref: 8517 DDGLC |||2@CS11744|ref: 7705 DDGLC	1@CS11743|ref: 8517 ~~~to apply s.th as poultice, anoint s.th.;;;DDGLC |||2@CS11744|ref: 7705 ~~~to apply s.th. as poultice, anoint s.th. onto s.th.;;;DDGLC	1@CS11743|ref: 8517 DDGLC |||2@CS11744|ref: 7705 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6533)</span> καταπλάσσω <i>plaster over, poultice</i>. <span style=""color:grey"">Verb</span> <span style=""color:grey"">(LSJ 905b)</span>"	JASAPKARRE	"
ⲕⲁⲧⲁⲡⲗⲁⲥⲥⲉ~S^^CF23524
"	ⲕⲁⲧⲁⲡⲗⲁⲥⲥⲉ	6533		C9347	CF23523
9354	4668	"Subst.
ⲕⲁⲧⲁⲣⲁ~S^^CF23526
"	N	1@CS11745|ref: 9384 DDGLC	1@CS11745|ref: 9384 ~~~curse;;;DDGLC	1@CS11745|ref: 9384 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 6718)</span> κατάρα <i>curse</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 908a)</span>"	JASAQA	"
ⲕⲁⲧⲁⲣⲁ~S^^CF23526
"	ⲕⲁⲧⲁⲣⲁ	6718		C9348	CF23525
9355	4669	"Vb.
ⲕⲁⲧⲁⲣⲅⲉⲓ~S^^CF23529
|||Vb.
ⲕⲁⲧⲁⲅⲣⲓ~S^^CF23528
|||Vb.
ⲕⲁⲧⲁⲣⲅⲓ~S^^CF23530
"	V	1@CS11746|ref: 9905 DDGLC |||2@CS11747|ref: 4660 DDGLC |||3@CS11748|ref: 9671 DDGLC	1@CS11746|ref: 9905 ~~~to be abolished;;;DDGLC |||2@CS11747|ref: 4660 ~~~to abolish, abandon s.th.;;;DDGLC |||3@CS11748|ref: 9671 ~~~to destroy s.th.;;;DDGLC	1@CS11746|ref: 9905 DDGLC |||2@CS11747|ref: 4660 DDGLC |||3@CS11748|ref: 9671 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1073)</span> καταργέω <i>to leave unemployed, make of no effect</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 908b; Preisigke 1:763)</span>"	JASAQCEI	"
ⲕⲁⲧⲁⲣⲅⲉⲓ~S^^CF23529
ⲕⲁⲧⲁⲅⲣⲓ~S^^CF23528
ⲕⲁⲧⲁⲣⲅⲓ~S^^CF23530
"	ⲕⲁⲧⲁⲣⲅⲉⲓ|||ⲕⲁⲧⲁⲅⲣⲓ|||ⲕⲁⲧⲁⲣⲅⲓ	1073		C9349	CF23527
9356	4670	"Subst.
ⲕⲁⲧⲁⲣⲭⲏ~L^^CF23532
"	N	1@CS11749|ref: 7516 DDGLC	1@CS11749|ref: 7516 ~~~beginning, origin, foundation;;;DDGLC	1@CS11749|ref: 7516 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 3702)</span> καταρχή <i>beginning, sovereignty</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 910a; Preisigke 1:764)</span>"	JASAQVG	"
ⲕⲁⲧⲁⲣⲭⲏ~L^^CF23532
"	ⲕⲁⲧⲁⲣⲭⲏ	3702		C9350	CF23531
9357	4671	"Subst.
ⲕⲁⲧⲁⲥⲕⲉⲩⲏ~S^^CF23534
"	N	1@CS11750|ref: 9561 DDGLC	1@CS11750|ref: 9561 ~~~creation;;;DDGLC	1@CS11750|ref: 9561 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 5612)</span> κατασκευή <i>preparation; permanent or fixed assets; state, condition,
    constitution</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 911b; Preisigke 1:764)</span>"	JASARJETG	"
ⲕⲁⲧⲁⲥⲕⲉⲩⲏ~S^^CF23534
"	ⲕⲁⲧⲁⲥⲕⲉⲩⲏ	5612		C9351	CF23533
9358	4672	"Subst.
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ~S^^CF23536
|||Subst.
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ~A^^CF23537
|||Subst.
ⲕⲁⲧⲁⲥⲡⲟⲡⲟⲥ~A^^CF23538
"	N	1@CS11751|ref: 3000 DDGLC |||2@CS11752|ref: 1459 DDGLC	1@CS11751|ref: 3000 ~~~one who observes/examines;;;DDGLC |||2@CS11752|ref: 1459 ~~~spy;;;DDGLC	1@CS11751|ref: 3000 DDGLC |||2@CS11752|ref: 1459 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 2515)</span> κατάσκοπος <i>scout, spy</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 912a)</span>"	JASARJOPOR	"
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ~S^^CF23536
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ~A^^CF23537
ⲕⲁⲧⲁⲥⲡⲟⲡⲟⲥ~A^^CF23538
"	ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ|||ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ|||ⲕⲁⲧⲁⲥⲡⲟⲡⲟⲥ	2515		C9352	CF23535
9359	4673	"Subst.
ⲕⲁⲧⲁⲥⲡⲟⲣⲁ~?^^CF23540
|||Subst.
ⲕⲁⲧⲁⲥⲡⲟⲣ~S^^CF23541
"	N	1@CS11753|ref: 8658 DDGLC	1@CS11753|ref: 8658 ~~~sowing (season);;;DDGLC	1@CS11753|ref: 8658 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1075)</span> κατασπορά <i>sowing</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 913a; Preisigke 1:765)</span>"	JASARPOQA	"
ⲕⲁⲧⲁⲥⲡⲟⲣⲁ~?^^CF23540
ⲕⲁⲧⲁⲥⲡⲟⲣ~S^^CF23541
"	ⲕⲁⲧⲁⲥⲡⲟⲣⲁ|||ⲕⲁⲧⲁⲥⲡⲟⲣ	1075		C9353	CF23539
9360	4674	"Subst.
ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ~S^^CF23543
|||Subst.
ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ~S^^CF23544
"	N	1@CS11754|ref: 3323 DDGLC |||2@CS11755|ref: 3887 DDGLC |||3@CS11756|ref: 7094 DDGLC |||4@CS11757|ref: 8924 DDGLC	1@CS11754|ref: 3323 ~~~appointment;;;DDGLC |||2@CS11755|ref: 3887 ~~~state, condition;;;DDGLC |||3@CS11756|ref: 7094 ~~~settling, quieting, calming;;;DDGLC |||4@CS11757|ref: 8924 ~~~discipline (of monasticism);;;DDGLC	1@CS11754|ref: 3323 DDGLC |||2@CS11755|ref: 3887 DDGLC |||3@CS11756|ref: 7094 DDGLC |||4@CS11757|ref: 8924 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1077)</span> κατάστασις <i>setting, state, condition</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 913b; Preisigke 1:766)</span>"	JASARSARIR	"
ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ~S^^CF23543
ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ~S^^CF23544
"	ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ|||ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ	1077		C9354	CF23542
9361	4675	"Subst.
ⲕⲁⲧⲁⲧⲁⲝⲓⲥ~S^^CF23546
"	N	1@CS11758|ref: 1392 DDGLC	1@CS11758|ref: 1392 ~~~order;;;DDGLC	1@CS11758|ref: 1392 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 4912)</span> κατάταξις <i>ordering, arranging, disposing</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(Lampe 723a)</span>"	JASASANIR	"
ⲕⲁⲧⲁⲧⲁⲝⲓⲥ~S^^CF23546
"	ⲕⲁⲧⲁⲧⲁⲝⲓⲥ	4912		C9355	CF23545
9362	4676	"Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ~S^^CF23549
|||Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ~A^^CF23550
|||Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲉ~S^^CF23548
|||Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲓ~S^^CF23551
|||Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲓ~M^^CF23552
|||Vb.
ⲕⲁⲧⲁⲫⲣⲟⲛⲓⲛ~V^^CF23553
"	V	1@CS11759|ref: 5179 DDGLC |||2@CS11760|ref: 281 DDGLC |||3@CS11761|ref: 5178 DDGLC |||4@CS11762|ref: 5180 DDGLC |||5@CS11763|ref: 3818 DDGLC |||6@CS11764|ref: 11148 DDGLC |||7@CS11765|ref: 11121 DDGLC |||8@CS11766|ref: 10608 DDGLC	1@CS11759|ref: 5179 ~~~to show contempt, be disdainful (object: none);;;DDGLC |||2@CS11760|ref: 281 ~~~to despise, scorn, disregard s.o. (object: person);;;DDGLC |||3@CS11761|ref: 5178 ~~~to despise, scorn, disregard s.th.;;;DDGLC |||4@CS11762|ref: 5180 ~~~to despise that (object: clause);;;DDGLC |||5@CS11763|ref: 3818 ~~~to neglect, be neglectful;;;DDGLC |||6@CS11764|ref: 11148 ~~~to neglect s.o.;;;DDGLC |||7@CS11765|ref: 11121 ~~~to neglect s.th.;;;DDGLC |||8@CS11766|ref: 10608 ~~~to disobey, disdain s.th.;;;DDGLC	1@CS11759|ref: 5179 DDGLC |||2@CS11760|ref: 281 DDGLC |||3@CS11761|ref: 5178 DDGLC |||4@CS11762|ref: 5180 DDGLC |||5@CS11763|ref: 3818 DDGLC |||6@CS11764|ref: 11148 DDGLC |||7@CS11765|ref: 11121 DDGLC |||8@CS11766|ref: 10608 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1079)</span> καταφρονέω <i>to look down upon, think slightly of</i>. <span style=""color:grey"">verb</span> <span style=""color:grey"">(LSJ 920a; Preisigke 1:769)</span>"	JASAUQOMEI	"
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ~S^^CF23549
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ~A^^CF23550
ⲕⲁⲧⲁⲫⲣⲟⲛⲉ~S^^CF23548
ⲕⲁⲧⲁⲫⲣⲟⲛⲓ~S^^CF23551
ⲕⲁⲧⲁⲫⲣⲟⲛⲓ~M^^CF23552
ⲕⲁⲧⲁⲫⲣⲟⲛⲓⲛ~V^^CF23553
"	ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲉ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲓ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲓ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲓⲛ	1079		C9356	CF23547
9363	4677	"Subst.
ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲥⲓⲥ~S^^CF23556
|||Subst.
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲥⲓⲥ~S^^CF23555
"	N	1@CS11767|ref: 1474 DDGLC |||2@CS11768|ref: 3021 DDGLC	1@CS11767|ref: 1474 ~~~contempt, disdain;;;DDGLC |||2@CS11768|ref: 3021 ~~~neglect, negligence;;;DDGLC	1@CS11767|ref: 1474 DDGLC |||2@CS11768|ref: 3021 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1080)</span> καταφρόνησις <i>contempt, disdain, neglect</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 920a; Preisigke 1:770)</span>"	JASAUQOMGRIR	"
ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲥⲓⲥ~S^^CF23556
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲥⲓⲥ~S^^CF23555
"	ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲥⲓⲥ|||ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲥⲓⲥ	1080		C9357	CF23554
9364	4678	"Subst.
ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲧⲏⲥ~S^^CF23558
|||Subst.
ⲕⲁⲧⲁⲫⲣⲟⲧⲏⲥ~M^^CF23559
"	N	1@CS11769|ref: 9900 DDGLC |||2@CS11770|ref: 1074 DDGLC	1@CS11769|ref: 9900 ~~~negligent one;;;DDGLC |||2@CS11770|ref: 1074 ~~~despiser, scoffer;;;DDGLC	1@CS11769|ref: 9900 DDGLC |||2@CS11770|ref: 1074 DDGLC	"<span style=""color:darkred"">cf. Gr. (DDGLC lemma ID 1081)</span> καταφρονητής <i>despiser</i>. <span style=""color:grey"">noun</span> <span style=""color:grey"">(LSJ 920a)</span>"	JASAUQOMGSGR	"
ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲧⲏⲥ~S^^CF23558
ⲕⲁⲧⲁⲫⲣⲟⲧⲏⲥ~M^^CF23559
"	ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲧⲏⲥ|||ⲕⲁⲧⲁⲫⲣⲟⲧⲏⲥ	1081		C9358	CF23557
